image_id,in_labeled_1pct,in_labeled_5pct,in_labeled_10pct,in_labeled_20pct,zero_gt,annotation_count,class_count
2410,0,0,1,1,0,4,2
2413,0,0,0,0,0,5,3
2415,0,0,0,0,0,6,3
2416,0,0,0,0,0,12,5
2417,0,0,0,1,0,7,3
2418,0,0,0,0,0,6,2
2421,0,0,0,0,0,5,3
2423,0,0,0,0,0,30,10
2424,0,0,0,0,0,5,3
2426,0,0,0,0,0,7,3
2427,0,0,0,0,0,7,3
2430,0,0,0,0,0,5,3
2431,0,0,0,0,0,14,4
2433,0,0,0,0,0,6,2
2434,0,0,0,0,0,4,2
2435,0,0,0,0,1,0,0
2437,0,0,0,0,0,5,2
2440,0,0,0,0,0,7,3
2441,0,1,1,1,0,6,3
2442,0,0,0,0,0,3,1
2443,0,0,0,1,0,13,4
2448,0,0,1,1,1,0,0
2450,0,0,0,0,0,5,3
2451,0,0,0,0,0,11,4
2452,0,0,0,0,0,9,4
2453,0,1,1,1,0,6,2
2457,0,0,0,0,0,6,2
2458,0,0,0,0,0,10,4
2459,0,0,0,0,0,6,3
2460,0,0,0,0,0,5,2
2461,0,0,0,0,0,3,1
2463,0,0,0,0,0,17,5
2464,0,0,0,0,0,17,7
2466,0,1,1,1,0,11,5
2467,0,0,0,0,0,9,4
2468,0,0,0,0,0,3,1
2469,0,1,1,1,0,4,2
2471,0,0,0,0,1,0,0
2472,0,0,0,0,0,11,5
2473,0,0,0,0,0,12,3
2476,0,0,0,0,0,28,8
2478,0,0,0,0,0,5,4
2479,0,0,0,0,0,11,5
2481,0,0,0,1,0,8,3
2482,0,0,0,1,0,3,1
2483,0,0,0,0,0,9,3
2484,0,0,0,0,0,10,3
2485,0,0,0,0,0,3,1
2487,0,0,0,0,0,7,3
2488,0,0,0,0,1,0,0
2489,0,0,0,0,0,12,7
2490,0,0,0,0,0,9,4
2491,0,0,0,0,0,6,2
2493,0,0,0,0,0,10,4
2495,0,0,0,0,1,0,0
2496,0,0,1,1,0,10,5
2497,0,0,0,0,0,7,2
2498,0,0,0,0,0,5,2
2499,0,0,0,1,1,0,0
2500,0,0,0,1,0,5,3
2504,0,0,0,0,0,26,7
2506,0,0,0,0,0,13,7
2507,0,0,1,1,0,6,2
2510,0,0,0,0,0,6,2
2511,0,0,0,0,0,10,6
2513,0,0,0,0,1,0,0
2514,0,0,0,0,0,10,7
2515,0,0,0,0,0,8,6
2516,0,0,0,0,0,4,2
2518,0,0,0,0,0,3,2
2519,0,0,0,0,0,3,1
2520,0,0,0,0,1,0,0
2521,0,0,0,0,0,12,5
2522,0,1,1,1,0,4,2
2523,0,0,0,0,0,10,3
2524,0,0,0,0,0,5,2
2526,0,0,0,0,0,4,2
2528,0,0,0,0,0,6,2
2529,0,0,0,0,0,10,5
2530,0,0,0,0,0,9,4
2531,0,0,0,0,0,10,4
2535,0,0,0,0,0,3,1
2537,0,0,0,1,0,5,2
2539,0,0,0,0,0,4,2
2541,0,0,0,0,0,6,2
2542,0,0,1,1,1,0,0
2543,0,0,0,0,0,6,2
2544,0,0,0,0,0,13,7
2545,0,0,0,0,0,8,4
2546,0,0,0,0,0,4,3
2548,0,0,0,0,0,7,4
2551,0,1,1,1,0,4,2
2553,0,0,0,0,0,5,2
2555,0,0,0,1,1,0,0
2556,0,0,0,0,0,4,3
2557,0,0,0,0,0,5,1
2558,0,0,0,0,0,16,10
2559,0,1,1,1,0,21,8
2560,0,0,0,0,0,7,5
2561,0,0,0,0,1,0,0
2562,0,0,0,0,0,7,3
2563,0,0,0,0,0,15,6
2564,0,0,0,0,0,6,2
2567,0,0,0,0,0,11,5
2568,0,0,0,1,0,12,5
2571,0,0,0,0,0,4,2
2573,0,0,0,0,0,4,3
2575,0,0,1,1,0,23,8
2576,0,0,0,0,0,30,9
2577,0,0,0,0,0,7,3
2578,0,0,0,0,0,5,2
2579,0,0,0,0,0,9,4
2581,0,0,0,0,0,6,3
2582,0,0,0,1,0,6,2
2583,0,0,0,0,0,14,6
2585,0,0,0,0,0,8,4
2586,0,0,0,0,0,3,1
2587,0,0,1,1,1,0,0
2588,0,0,1,1,0,5,2
2589,0,0,0,0,0,5,2
2590,0,0,1,1,0,13,6
2592,0,0,0,0,0,8,4
2593,0,0,0,0,0,5,4
2594,0,0,0,0,1,0,0
2595,0,0,0,0,0,8,4
2597,0,0,0,0,0,5,1
2598,0,0,0,0,0,15,6
2599,0,0,0,0,0,13,6
2601,0,0,0,0,0,5,2
2602,0,0,1,1,0,11,4
2603,0,0,0,0,0,4,3
2604,0,0,0,0,0,14,7
2605,0,0,0,0,0,8,4
2606,0,0,0,0,0,8,3
2608,0,1,1,1,1,0,0
2609,0,0,0,0,0,8,3
2611,0,0,0,0,0,7,4
2612,0,0,0,0,0,10,5
2613,0,0,0,0,0,5,2
2614,0,0,0,0,0,17,2
2615,0,0,0,0,0,11,5
2616,0,0,0,0,0,7,3
2618,0,0,0,0,0,10,5
2620,0,0,0,0,0,3,1
2622,0,0,0,0,0,6,3
2623,0,0,0,0,1,0,0
2624,0,0,0,0,0,8,3
2625,0,0,0,0,0,15,4
2626,0,0,0,1,0,3,1
2627,0,0,0,0,1,0,0
2628,0,0,0,0,0,11,4
2629,0,0,0,0,0,6,2
2630,0,0,0,0,0,7,3
2631,0,0,0,0,0,4,2
2632,0,0,0,0,0,6,2
2634,0,0,0,1,0,10,5
2635,0,0,0,0,0,22,7
2639,0,0,1,1,0,7,4
2641,0,0,0,0,0,3,1
2642,0,0,0,0,0,10,4
2643,0,0,0,0,0,14,7
2644,0,0,0,0,0,6,2
2645,0,0,0,0,0,8,3
2646,0,0,0,0,0,7,3
2648,0,0,0,1,0,32,9
2649,0,0,0,1,0,16,7
2650,0,0,0,0,0,4,3
2652,0,0,0,0,0,15,5
2654,0,0,0,1,0,17,6
2655,0,0,0,0,0,14,5
2656,0,0,0,0,0,12,5
2657,0,0,0,0,0,3,1
2658,0,0,0,0,0,5,3
2659,0,0,0,0,1,0,0
2660,0,0,0,0,0,7,3
2661,0,0,0,0,0,7,3
2662,0,0,0,1,0,3,1
2663,0,0,0,0,0,7,4
2664,0,0,0,0,0,4,2
2666,0,0,0,0,0,10,5
2667,0,0,0,0,0,7,3
2669,0,0,0,0,0,11,3
2670,0,0,0,0,0,6,2
2672,0,0,0,0,0,23,6
2673,0,0,0,0,0,5,3
2674,0,0,0,0,0,7,4
2675,0,0,0,1,0,15,8
2677,0,0,0,0,0,9,4
2679,0,0,0,0,1,0,0
2681,0,0,0,0,0,6,2
2683,0,0,0,0,0,5,2
2684,0,0,0,0,0,10,6
2685,0,0,0,0,0,7,3
2686,0,1,1,1,0,8,4
2687,0,0,0,0,0,4,2
2688,0,0,0,0,1,0,0
2689,0,0,0,0,0,3,1
2690,0,0,0,0,0,10,4
2691,0,0,0,0,0,5,2
2693,0,0,0,0,0,9,4
2694,0,0,0,0,0,14,4
2696,0,0,0,0,0,6,4
2697,0,0,0,1,0,3,1
2698,1,1,1,1,0,3,1
2699,0,0,0,0,0,7,5
2700,0,0,0,0,0,6,2
2701,0,0,0,0,0,5,4
2704,0,0,0,0,0,11,5
2705,0,0,0,0,0,6,2
2706,0,0,0,1,0,6,3
2707,0,0,0,1,0,8,3
2708,0,0,0,0,1,0,0
2711,0,0,0,0,0,10,4
2712,0,0,0,0,0,4,2
2714,0,0,0,0,0,11,3
2715,0,0,0,0,0,6,4
2716,0,0,0,0,0,3,1
2717,0,0,0,0,0,9,4
2719,0,0,0,0,0,10,4
2724,0,0,0,0,0,7,3
2725,0,0,0,1,0,5,2
2726,0,0,1,1,1,0,0
2727,0,0,0,0,0,11,4
2728,0,0,0,1,0,4,2
2729,0,0,1,1,0,9,4
2731,0,0,0,1,0,6,3
2732,0,0,0,0,0,11,6
2733,0,0,0,0,0,10,5
2738,0,0,0,0,1,0,0
2739,0,0,0,0,1,0,0
2741,0,0,0,1,0,8,4
2742,0,0,0,1,0,15,7
2743,0,0,0,0,0,11,6
2744,0,0,0,1,0,5,2
2746,0,0,0,0,0,7,3
2748,0,0,0,0,0,5,2
2749,0,0,0,0,0,7,5
2750,0,0,0,0,0,5,3
2751,0,0,0,0,0,5,2
2752,0,0,0,0,0,6,4
2754,0,0,0,0,0,7,3
2755,0,0,0,1,0,7,4
2756,0,0,0,0,0,5,4
2758,0,0,0,0,0,5,2
2759,0,0,0,0,0,11,4
2760,0,0,0,0,0,11,5
2765,0,0,0,0,0,8,3
2766,0,0,0,0,0,10,4
2768,0,0,0,0,0,7,4
2769,0,0,0,0,0,3,1
2772,0,0,0,0,0,6,2
2776,0,0,0,0,0,3,1
2777,0,0,0,0,0,9,4
2779,0,0,0,0,0,4,2
2781,0,0,0,0,0,7,3
2782,0,0,0,0,0,11,7
2783,0,0,0,0,0,4,2
2785,0,0,0,0,0,9,5
2786,0,0,0,0,0,16,4
2788,0,0,0,0,1,0,0
2789,0,0,0,0,0,4,3
2790,0,0,0,0,0,5,3
2793,0,0,0,0,0,6,5
2795,0,0,0,0,0,10,7
2796,0,0,0,0,0,7,3
2797,0,0,0,0,0,3,1
2798,0,0,0,0,0,6,1
2799,0,0,0,0,0,7,3
2801,0,0,0,0,0,21,8
2802,0,0,0,0,0,8,3
2804,0,0,0,0,0,5,3
2805,0,0,0,0,0,9,5
2806,0,0,0,0,0,3,1
2808,0,0,0,0,0,5,3
2810,0,0,0,0,0,8,2
2813,0,0,0,0,0,6,2
2816,0,0,0,1,0,20,7
2817,0,0,0,0,0,10,4
2818,0,0,0,0,0,13,4
2819,0,0,0,0,0,23,7
2820,0,0,0,0,0,6,2
2824,0,0,0,0,0,7,2
2825,0,0,0,0,0,6,2
2826,0,0,0,0,0,10,2
2828,0,0,0,0,0,9,3
2829,0,0,0,1,0,6,3
2830,0,0,0,0,0,8,3
2831,0,0,0,0,1,0,0
2833,0,0,0,0,0,9,5
2834,0,0,0,0,0,6,5
2836,0,0,0,0,0,6,3
2837,0,0,0,0,0,6,4
2839,0,0,0,0,0,10,4
2841,0,0,0,0,0,4,2
2842,0,0,0,0,0,4,2
2844,0,0,0,0,0,15,6
2846,0,0,0,0,0,4,2
2847,0,0,0,0,0,12,3
2848,0,0,0,0,0,10,3
2850,0,0,0,0,0,6,3
2851,0,0,0,0,0,4,3
2852,0,0,0,0,0,3,1
2853,0,0,0,0,0,9,4
2854,0,0,0,0,0,8,3
2855,0,0,0,0,0,4,2
2856,0,0,0,0,1,0,0
2857,0,0,1,1,0,7,3
2858,0,0,0,0,1,0,0
2859,0,0,0,0,1,0,0
2860,0,0,0,0,0,8,3
2861,0,0,0,0,0,9,3
2862,0,0,0,0,0,3,1
2863,0,0,0,1,0,6,2
2864,0,0,0,0,0,6,2
2866,0,0,0,1,1,0,0
2867,0,0,0,0,0,4,2
2868,0,0,0,0,0,3,1
2869,0,0,0,0,0,5,3
2871,0,0,0,0,1,0,0
2872,0,0,0,0,0,11,7
2874,0,0,0,0,0,9,5
2875,0,0,0,1,1,0,0
2876,0,1,1,1,0,3,2
2879,0,0,0,0,0,3,1
2880,0,0,0,1,0,7,5
2881,0,0,0,0,0,3,1
2882,0,0,0,0,0,4,3
2884,0,0,0,0,0,3,1
2885,0,0,0,0,0,12,5
2887,0,0,0,0,0,6,1
2888,0,0,0,1,0,5,2
2890,0,0,0,0,0,12,6
2891,0,0,0,0,0,10,4
2892,0,0,0,0,0,3,3
2893,0,0,0,0,0,9,4
2894,0,0,0,0,0,7,4
2896,0,0,0,0,0,5,2
2898,0,0,0,0,0,4,2
2900,0,0,0,1,0,5,2
2901,0,0,0,0,0,3,1
2902,0,0,0,0,0,11,6
2903,0,0,0,0,0,17,5
2905,0,0,0,0,0,9,4
2908,0,0,0,0,0,7,3
2909,0,0,0,0,0,5,2
2910,0,0,1,1,1,0,0
2911,0,0,0,0,1,0,0
2912,0,0,0,0,0,5,3
2916,0,0,0,0,0,15,6
2917,0,0,0,0,0,5,3
2921,0,0,0,1,0,13,4
2923,0,0,0,0,0,8,3
2925,0,0,0,1,0,6,3
2930,0,0,0,0,0,7,3
2932,0,0,0,0,0,5,2
2934,0,0,0,0,0,8,4
2935,0,0,0,0,0,6,3
2937,0,0,0,0,0,6,2
2939,0,0,0,0,0,6,3
2940,0,0,0,0,0,5,2
2942,0,0,0,0,0,6,5
2943,0,0,0,0,0,8,4
2944,0,0,0,0,0,12,5
2945,0,0,0,0,0,9,5
2946,0,0,0,0,0,6,3
2947,0,0,0,0,0,16,7
2948,0,0,0,0,0,6,4
2949,0,0,0,0,0,3,1
2950,0,0,0,0,0,5,3
2953,0,0,0,0,0,17,6
2954,0,0,0,0,0,4,1
2956,0,0,0,0,0,6,3
2958,0,0,0,1,0,5,3
2959,0,0,0,0,0,6,3
2961,0,0,0,0,0,5,3
2962,0,0,0,0,0,6,2
2963,0,0,0,0,0,4,2
2966,0,0,0,1,0,4,2
2970,0,0,0,0,0,6,2
2971,0,1,1,1,0,6,2
2973,0,0,0,0,0,6,3
2974,0,0,0,0,0,4,2
2976,0,0,1,1,0,6,2
2977,0,0,0,0,0,8,3
2978,0,0,0,0,0,16,5
2979,0,0,1,1,0,4,2
2981,0,0,0,0,0,8,4
2983,0,0,0,0,0,7,5
2985,0,0,0,0,0,14,8
2986,0,0,0,0,0,13,2
2989,0,1,1,1,1,0,0
2991,0,0,0,0,0,4,3
2992,0,0,0,0,0,5,2
2993,0,0,0,0,0,8,3
2994,0,0,0,0,0,9,6
2998,0,0,0,0,0,3,3
2999,0,0,0,1,0,6,4
3001,0,0,1,1,0,9,4
3003,0,0,0,0,0,5,3
3004,0,0,0,0,0,7,4
3005,0,0,0,0,0,4,2
3006,0,0,0,0,1,0,0
3007,0,0,1,1,0,4,3
3008,0,1,1,1,0,6,2
3009,0,0,0,0,1,0,0
3012,0,0,0,0,0,3,1
3013,0,0,0,0,0,6,2
3014,0,0,0,0,0,19,7
3016,0,0,0,0,0,17,4
3017,0,1,1,1,0,8,5
3018,0,0,0,0,0,10,4
3019,0,0,0,0,0,5,2
3021,0,0,0,0,0,13,6
3022,0,0,0,0,0,8,4
3023,0,0,0,0,1,0,0
3024,0,0,0,0,1,0,0
3027,0,0,0,0,0,4,2
3028,0,0,0,0,0,3,1
3029,0,0,0,0,0,10,4
3030,0,0,0,0,0,19,8
3031,0,0,0,0,0,7,3
3033,0,0,0,0,0,6,1
3035,0,0,0,0,0,5,2
3036,0,0,0,0,0,4,2
3037,0,0,0,0,1,0,0
3039,0,0,0,0,1,0,0
3040,0,0,0,0,0,8,5
3042,0,0,0,1,0,4,2
3044,0,0,0,0,0,13,3
3047,0,1,1,1,1,0,0
3048,0,0,0,1,0,8,4
3049,0,0,0,1,0,11,4
3050,0,0,0,0,0,4,2
3051,0,0,0,0,0,4,4
3053,0,0,0,0,0,10,4
3054,0,0,0,0,0,6,3
3056,0,0,0,0,0,9,5
3057,0,0,0,0,0,3,1
3058,0,0,0,0,0,8,5
3059,0,0,0,1,0,6,2
3063,0,0,0,0,0,5,2
3064,0,0,0,0,1,0,0
3065,0,0,0,0,0,6,2
3066,0,0,0,0,0,12,3
3067,0,0,0,0,0,12,5
3069,0,0,0,0,0,3,1
3070,0,0,0,0,0,3,1
3071,0,0,0,0,0,4,1
3072,0,0,0,0,0,13,3
3073,0,0,0,0,1,0,0
3074,0,0,0,0,0,5,2
3076,0,0,0,0,0,6,2
3077,0,0,0,0,0,5,4
3079,0,0,0,0,0,4,2
3081,0,0,0,0,0,6,2
3082,0,0,0,0,0,11,5
3083,0,0,0,0,0,9,5
3085,1,1,1,1,0,3,2
3086,0,0,0,1,0,12,7
3087,0,0,1,1,0,11,5
3089,0,0,0,0,0,20,6
3091,0,0,0,0,0,15,5
3092,0,0,0,0,0,9,4
3094,0,0,0,1,0,8,4
3097,0,0,0,0,1,0,0
3099,0,0,0,0,1,0,0
3100,0,0,0,0,0,5,2
3101,0,0,0,0,0,7,4
3102,0,0,0,0,0,3,1
3103,0,0,0,0,0,5,2
3106,0,0,0,1,0,8,4
3107,0,0,0,1,0,11,5
3108,0,0,0,0,0,11,5
3109,0,0,0,0,0,4,2
3110,0,0,0,0,0,8,3
3111,0,0,0,0,0,16,5
3112,0,0,0,0,0,10,5
3113,0,0,0,0,0,7,3
3114,0,0,0,0,0,23,7
3115,0,0,0,0,0,12,3
3118,0,0,0,0,0,5,2
3120,0,0,0,0,0,20,7
3122,0,0,0,1,0,4,2
3123,0,0,0,0,0,7,3
3124,0,0,0,0,0,3,2
3127,0,0,0,0,0,6,2
3128,0,0,0,0,0,6,2
3129,0,0,0,0,0,3,2
3131,0,0,0,0,0,4,2
3134,0,0,0,0,0,6,3
3135,0,0,0,0,0,8,3
3136,1,1,1,1,0,6,3
3138,0,0,0,0,0,5,2
3139,0,0,0,0,0,8,3
3142,0,0,1,1,0,3,1
3144,0,0,0,0,0,8,3
3146,0,0,0,0,0,4,3
3147,0,0,0,1,1,0,0
3149,0,0,0,0,0,5,2
3150,0,0,0,0,0,6,3
3154,0,0,0,1,0,19,9
3155,0,0,1,1,1,0,0
3156,0,0,0,0,0,7,3
3157,0,0,0,0,0,19,6
3159,0,0,0,0,0,12,6
3160,0,0,0,0,0,8,3
3162,0,0,0,0,0,10,4
3163,0,0,0,0,0,5,2
3164,0,0,0,0,0,8,5
3165,0,0,0,0,0,8,5
3166,0,0,0,0,0,14,5
3167,0,0,0,0,0,13,6
3169,0,1,1,1,1,0,0
3170,0,0,0,0,0,4,2
3171,0,0,0,0,1,0,0
3172,0,0,0,0,0,6,2
3173,0,0,1,1,0,8,3
3174,0,0,0,0,0,7,3
3175,0,0,0,0,0,4,2
3177,0,0,0,0,0,6,1
3178,0,0,0,0,0,13,7
3179,0,0,0,0,0,5,2
3180,0,0,1,1,1,0,0
3182,0,0,0,0,0,11,4
3183,0,0,0,1,1,0,0
3186,0,0,0,0,0,4,3
3187,0,0,0,0,1,0,0
3191,0,0,0,0,0,7,4
3193,0,0,0,0,0,5,3
3196,0,0,0,0,0,6,4
3197,0,0,0,0,0,17,6
3199,0,0,0,0,0,3,1
3201,0,0,0,0,0,5,3
3203,0,0,0,0,0,6,2
3205,0,1,1,1,0,18,7
3207,0,0,0,0,0,7,4
3208,0,0,0,0,0,4,2
3210,0,0,0,0,0,11,4
3211,0,0,0,0,0,6,2
3212,0,0,0,0,0,14,5
3213,0,0,0,0,0,5,2
3214,0,0,0,0,0,4,2
3215,0,0,0,0,0,5,2
3219,0,1,1,1,0,7,3
3220,0,0,0,1,0,8,4
3221,0,0,0,0,0,5,2
3222,0,0,0,0,0,6,2
3223,0,0,0,0,0,4,2
3224,0,0,0,0,0,13,7
3226,0,0,0,0,0,3,1
3227,0,0,0,0,0,5,3
3228,0,0,0,0,0,6,4
3229,0,0,0,0,0,4,2
3231,0,0,0,0,0,4,2
3232,0,0,0,0,0,8,4
3234,0,0,0,0,0,5,4
3236,0,0,0,0,1,0,0
3237,0,0,0,0,0,7,4
3238,0,0,0,0,0,6,2
3239,0,0,0,0,0,4,2
3241,0,0,0,0,0,6,3
3244,0,0,0,0,0,9,5
3245,0,0,0,0,1,0,0
3246,0,0,0,0,1,0,0
3247,0,0,0,0,0,6,4
3248,0,0,0,0,0,10,4
3249,0,0,0,0,0,5,2
3250,0,0,0,0,0,12,5
3251,0,0,0,0,0,18,4
3253,0,0,0,0,0,12,6
3254,0,0,0,0,1,0,0
3255,0,0,0,0,1,0,0
3256,0,0,0,0,0,4,2
3258,0,0,0,0,0,9,5
3259,0,0,0,0,0,6,2
3260,0,0,1,1,0,3,1
3261,0,0,0,0,0,5,2
3263,0,0,0,0,0,17,5
3266,0,0,0,0,0,5,2
3269,0,0,0,0,0,5,2
3270,0,1,1,1,0,4,2
3271,0,0,0,0,0,8,3
3272,0,0,0,0,0,7,4
3276,0,0,1,1,0,6,2
3277,0,0,0,0,0,15,5
3280,0,0,0,0,0,3,1
3281,0,0,0,0,0,6,4
3282,0,0,0,1,0,15,7
3284,0,0,0,0,1,0,0
3285,0,0,0,0,0,17,7
3286,0,0,0,0,0,6,3
3287,0,0,0,0,0,7,2
3288,0,0,0,0,1,0,0
3290,0,0,0,0,0,5,2
3292,0,0,0,0,0,11,6
3293,0,0,0,0,0,3,2
3294,0,0,0,0,0,20,5
3295,0,0,1,1,0,3,1
3296,0,0,0,0,0,7,3
3297,0,0,0,1,0,5,2
3299,0,0,0,0,0,8,4
3300,0,0,0,1,0,10,5
3302,0,0,0,0,0,6,3
3303,0,0,0,0,0,11,4
3306,0,0,0,0,1,0,0
3307,0,0,0,0,0,14,5
3308,0,0,1,1,0,4,2
3310,0,0,0,0,0,8,4
3314,0,0,0,0,0,9,5
3315,0,0,0,0,0,3,1
3317,0,1,1,1,1,0,0
3318,0,0,0,0,0,4,2
3319,0,0,0,0,1,0,0
3320,0,0,0,0,0,7,4
3321,0,0,0,0,0,22,7
3322,0,0,0,0,0,6,2
3323,0,0,0,0,0,8,5
3329,0,0,0,0,0,10,5
3330,0,0,0,0,0,6,2
3332,0,0,0,1,0,9,3
3333,0,0,1,1,0,6,3
3334,0,0,0,0,0,12,5
3336,1,1,1,1,0,6,2
3337,0,0,0,0,0,23,7
3338,0,0,0,1,0,6,2
3339,0,0,0,0,0,11,3
3340,0,0,0,0,0,6,2
3341,0,0,0,0,0,6,4
3342,0,0,0,0,0,6,2
3343,0,0,0,0,0,12,3
3344,0,0,1,1,0,7,5
3345,0,0,0,1,0,10,5
3346,0,0,0,0,1,0,0
3347,0,0,0,0,0,5,4
3350,0,0,0,0,0,9,6
3351,0,0,0,0,0,13,7
3352,0,0,0,0,0,8,3
3353,0,0,1,1,0,4,2
3354,0,0,1,1,0,3,1
3355,0,0,0,0,1,0,0
3356,0,0,0,0,0,3,2
3357,0,0,0,0,0,7,3
3358,0,0,0,0,0,3,1
3359,0,0,0,0,0,15,7
3360,0,1,1,1,0,9,4
3363,0,0,0,1,0,5,5
3364,0,0,0,0,0,4,2
3365,0,0,0,0,0,6,4
3366,0,0,0,0,0,6,2
3367,0,0,0,0,0,6,2
3370,0,0,0,0,0,5,3
3371,0,0,0,0,0,4,2
3372,0,0,0,0,0,9,3
3373,0,0,0,0,0,6,3
3376,0,0,0,0,0,3,1
3377,0,0,0,0,0,6,2
3378,0,0,0,0,0,19,6
3379,0,0,0,0,0,3,2
3380,0,0,0,0,0,5,2
3383,0,0,0,0,0,16,3
3384,0,0,0,1,0,9,4
3387,0,0,0,0,0,17,6
3388,0,0,0,0,0,9,2
3389,0,0,0,0,0,5,2
3391,0,0,0,0,1,0,0
3392,1,1,1,1,0,7,2
3393,0,0,0,0,0,6,3
3394,0,0,0,0,0,14,4
3395,0,0,0,0,1,0,0
3396,0,0,0,0,0,11,3
3397,0,0,0,1,0,4,2
3398,0,0,0,0,0,8,2
3399,0,0,0,0,0,11,5
3400,0,0,0,0,0,7,4
3401,0,0,0,0,0,10,4
3403,0,0,0,0,0,6,6
3404,0,0,1,1,0,6,2
3405,0,0,0,0,0,7,3
3406,0,0,0,0,0,5,2
3407,0,0,0,0,0,4,2
3409,0,0,0,0,0,8,4
3410,0,0,0,0,0,10,5
3411,0,0,0,0,0,12,6
3413,0,0,0,0,0,7,4
3414,0,0,0,0,0,5,3
3415,0,0,0,0,0,7,4
3419,0,0,1,1,0,9,6
3422,0,0,0,0,0,6,3
3424,0,0,0,0,0,14,6
3425,0,0,0,0,0,7,3
3426,0,0,0,0,0,3,2
3427,0,0,0,0,0,12,5
3430,0,0,0,0,0,12,6
3431,0,0,0,0,0,7,4
3432,0,0,1,1,0,16,8
3433,0,0,0,0,0,5,2
3434,0,0,0,0,1,0,0
3435,0,0,0,0,0,7,4
3436,0,0,0,0,0,8,5
3437,0,0,0,0,0,7,3
3439,0,0,0,0,0,9,5
3440,0,0,0,0,0,6,3
3441,0,0,0,1,0,5,2
3442,0,0,0,1,0,8,3
3443,0,0,0,0,0,8,4
3444,0,0,0,0,0,15,4
3445,0,0,0,0,1,0,0
3446,0,0,0,0,0,3,3
3448,0,0,0,0,0,9,4
3449,0,0,0,0,0,6,3
3451,0,0,0,0,0,6,2
3453,0,0,0,0,0,10,5
3454,0,0,0,0,0,5,3
3455,1,1,1,1,0,4,4
3456,0,0,0,0,0,8,4
3457,0,0,0,0,0,3,1
3458,0,0,0,0,0,7,4
3459,0,0,0,0,1,0,0
3460,0,0,0,0,0,5,2
3461,0,0,0,0,0,6,4
3463,0,0,0,1,1,0,0
3464,0,0,0,1,0,4,2
3466,0,0,0,0,0,9,3
3467,0,0,0,0,1,0,0
3468,0,0,0,0,0,8,3
3470,0,0,0,0,1,0,0
3471,0,0,0,0,0,5,2
3472,0,0,0,0,0,7,3
3473,0,0,0,0,0,13,6
3474,0,0,0,0,0,15,4
3476,0,0,0,0,0,3,1
3478,0,0,0,0,0,15,8
3479,0,0,0,0,0,3,1
3480,0,0,0,0,0,11,6
3482,0,0,0,0,0,14,6
3484,0,0,0,0,0,5,3
3485,0,0,1,1,0,15,6
3486,0,1,1,1,0,17,2
3487,0,0,0,0,0,8,3
3489,0,0,0,0,0,14,6
3490,0,0,0,1,0,5,2
3491,0,0,0,0,0,6,2
3492,0,0,0,0,0,7,3
3493,0,0,0,0,0,6,2
3494,0,0,0,0,0,4,2
3495,0,0,0,0,0,9,6
3497,0,0,0,0,1,0,0
3499,0,0,0,0,0,10,3
3500,0,0,0,0,1,0,0
3501,0,0,0,0,0,8,5
3502,0,0,0,0,0,5,2
3504,0,0,0,0,0,9,5
3505,0,0,0,0,0,20,7
3506,0,0,0,0,0,4,2
3507,0,0,1,1,0,3,1
3508,1,1,1,1,0,10,4
3509,0,0,0,0,0,4,2
3510,1,1,1,1,0,5,3
3511,0,0,0,0,0,3,1
3512,0,0,0,0,0,3,1
3513,0,0,0,0,0,7,4
3514,0,0,0,0,0,8,3
3515,0,0,1,1,0,13,7
3516,0,0,0,1,0,6,2
3519,0,0,0,1,0,6,2
3521,0,0,0,0,0,6,3
3522,0,0,0,0,0,10,5
3524,0,0,0,0,0,8,3
3526,0,0,0,0,0,6,2
3527,0,0,0,1,0,6,2
3529,0,0,0,1,0,13,5
3533,1,1,1,1,0,12,5
3536,0,0,0,1,1,0,0
3538,0,0,0,0,0,11,5
3540,0,0,0,0,0,6,4
3541,0,0,0,0,1,0,0
3542,0,0,0,0,0,17,5
3543,0,0,0,0,0,7,3
3546,0,0,0,0,0,9,3
3547,0,0,0,0,0,15,6
3550,0,0,0,0,0,19,8
3551,0,0,0,0,0,3,1
3552,0,0,1,1,0,12,4
3553,0,0,0,0,0,3,1
3554,0,0,0,0,0,14,6
3555,0,0,0,0,0,19,8
3558,0,0,0,0,0,15,5
3559,0,0,0,0,0,6,3
3560,0,0,0,0,0,11,5
3561,0,0,1,1,0,5,3
3564,0,0,0,0,0,7,3
3565,0,0,0,0,0,5,4
3566,0,0,0,0,0,4,3
3567,0,0,0,0,0,5,2
3568,0,0,0,0,0,17,7
3569,0,0,0,0,0,19,6
3570,0,0,0,0,0,5,2
3571,0,0,0,0,0,3,1
3572,0,1,1,1,0,4,2
3574,0,1,1,1,0,15,4
3575,0,0,0,1,1,0,0
3576,0,0,0,0,0,5,2
3577,0,0,0,0,0,6,2
3578,0,0,0,0,1,0,0
3579,0,0,0,0,0,10,4
3580,0,0,0,0,0,6,3
3581,0,0,0,0,0,6,2
3585,0,0,0,0,0,12,4
3586,0,0,0,0,0,10,5
3587,0,0,1,1,0,12,6
3588,0,0,0,0,0,11,4
3589,0,0,0,0,0,10,5
3590,0,0,0,0,1,0,0
3591,0,0,0,0,0,8,5
3592,0,0,0,0,0,5,3
3593,0,0,0,0,0,4,2
3598,0,0,0,0,0,5,3
3599,0,0,0,0,0,10,4
3600,0,0,0,0,0,14,7
3601,0,0,0,0,0,21,7
