image_id,split,file_name,zero_gt,annotation_count,class_count
2344,test,train/7aeae4110d509875a693b23aa17bd9ac.jpg,0,11,3
2345,train,train/7af1da4ba8580aa54a0bfce36071c8d9.jpg,0,6,5
2346,train,train/7af293bb03a398b6c01473dafb739d1e.jpg,0,12,5
2347,train,train/7af60baf02292ff2c0b2a25cc9106358.jpg,0,12,3
2348,train,train/7aff3521c214e535c920bdbd0b1a8a45.jpg,0,7,3
2349,train,train/7b0e3bc4d8d010b4f59776da578101b7.jpg,0,4,2
2350,train,train/7b30d37b73be405bfd91ed5e2d46c473.jpg,0,10,4
2351,train,train/7b3ebb99b0c19f567eb49c1bfdf4d163.jpg,0,3,1
2352,train,train/7b41dadbe305cc9f4f6068d473f73daf.jpg,0,6,2
2353,val,train/7b5d44f6dd14787142deafbe64eb3b03.jpg,0,8,4
2354,val,train/7b6a241b30dfcf7b91c6d6a63d693fd9.jpg,0,4,2
2355,train,train/7b6a38d1478375102a8396bedfbf9edf.jpg,1,0,0
2356,train,train/7b6f5c06586ee0f71a4b0b815062a5a5.jpg,0,6,3
2357,test,train/7b759182d86f6a44b377ffcfce8a3b53.jpg,0,7,3
2358,train,train/7b87ff45f630da27a103b7e587bc6fd1.jpg,0,7,4
2359,train,train/7bd506ddbe0c59432e3c3a24aa2205e1.jpg,0,4,2
2360,test,train/7bd83b3d3af0ea8150c8f2a737712db1.jpg,0,8,5
2361,train,train/7bd856b30b7129c81c6803c7f1fe23b3.jpg,0,12,6
2362,train,train/7be2d2fc4e5821cbf3f5fb7d7d3a3c8e.jpg,0,10,4
2363,val,train/7bf14801ba177b4d09cee3dd3e452973.jpg,0,3,1
2364,train,train/7c11b4c81ab766a9aa8e300ddc618084.jpg,1,0,0
2365,train,train/7c1874e73e85727a0a12139add66bfa6.jpg,1,0,0
2366,test,train/7c1add6833d5f0102b0d3619a1682a64.jpg,0,6,3
2367,train,train/7c22cee85ef4ace76782964772819043.jpg,0,6,2
2368,train,train/7c2e1c2b8ddcfaeae966c23615f01546.jpg,0,5,4
2369,train,train/7c3c78ed6e4353a39ddc2cbd6230dd54.jpg,0,6,2
2370,train,train/7c3eb59ae4e838ad4632fe96c25bcdf4.jpg,0,3,1
2371,train,train/7c3fb9bf622d400c454d0a6b39a1b484.jpg,0,5,2
2372,train,train/7c42de6dd248ce53880debab2567b521.jpg,1,0,0
2373,train,train/7c522cd5b56c3fb87c066171a88cf481.jpg,0,5,2
2374,val,train/7c53cf2eb4f08dbc905b85f144f96b45.jpg,0,4,4
2375,train,train/7c5b807ba491941d7a260bd1546b863d.jpg,1,0,0
2376,val,train/7c5f3e2c0518bba6ca3464c385d4787c.jpg,0,14,8
2377,test,train/7c6bf9b40c9b53c6b49b00c0fa1e61e5.jpg,0,11,7
2378,train,train/7c6f191b5d28bc1992e491d906f0d1a5.jpg,0,11,3
2379,train,train/7c76f17be369b75874a62917c8daa626.jpg,0,4,2
2380,train,train/7c7dce16fd7f16d1abd3a6f47e60cb9f.jpg,0,6,3
2381,train,train/7c9d52b0b094b37a3e6e520d3882f341.jpg,1,0,0
2382,train,train/7ca08fd497950fb5cbec73a62cdf8971.jpg,0,6,2
2383,val,train/7cc9b48563e197c84ec4ee8d30d5b3ce.jpg,0,17,7
2384,train,train/7ccfe0e344f6c69cf9198684f1c092b0.jpg,0,5,2
2385,train,train/7cd5b8c196d506b6a1040873bf0472f0.jpg,1,0,0
2386,test,train/7cd74b5a3c85b77c997f56cdb4995384.jpg,0,5,2
2387,train,train/7cf206f4cfa9f72eb70cd9d5d9200185.jpg,0,10,4
2388,train,train/7d084c9a42f2afea0089aa08932a6516.jpg,0,8,4
2389,train,train/7d0cc84e9002c1eb219559540c014e7a.jpg,0,14,7
2390,train,train/7d0e636b3ef2ccbb0c67b3243a1478ce.jpg,0,28,10
2391,val,train/7d0fa5708b67c2bbb2509a468df9b73b.jpg,0,6,2
2392,train,train/7d24c1ef5bcdd03fc1b01c8e6086c9d1.jpg,0,9,7
2393,train,train/7d3d289c824d3643eb22cdcde43afdf7.jpg,1,0,0
2394,test,train/7d3e79d32d233140b7e30880739a42c4.jpg,0,15,6
2395,train,train/7d3f19498c5e7a48a14376c3e170c68b.jpg,0,14,6
2396,train,train/7d48ee923365d79f033147cd5f4aafc1.jpg,0,6,1
2397,train,train/7d574e58da23077fc5c4579da786124b.jpg,0,7,2
2398,test,train/7d57de3c3c7f81da4daab6094e01e9e8.jpg,1,0,0
2399,test,train/7d5c70800f518f6584e25b2a88238a22.jpg,0,4,2
2400,train,train/7d5de314c3280fe6e89ec1e101c1539e.jpg,0,7,4
2401,train,train/7d610aae49bf4f979e16c2d8859f5f87.jpg,0,13,5
2402,train,train/7d6b2982de91c0a900396745c79f3c39.jpg,0,8,6
2403,train,train/7d746268923b15615c93334eff3a6baf.jpg,0,5,2
2404,test,train/7d97de8bdefaf9875ce1491518cc8199.jpg,0,5,2
2405,train,train/7da8cf1d4261791fbb0bae6f6bdb33ec.jpg,0,4,3
2406,train,train/7daa7e5ce05f09404b845efb87f3ea20.jpg,0,4,2
2407,train,train/7db70125d7739e6cd0c442e7b7592d4c.jpg,0,16,6
2408,train,train/7dbccd763c4ffbfd0d6b841fb5e4337a.jpg,0,6,2
2409,val,train/7dd2b5ae3d4201ccc00302c6199a8858.jpg,0,5,2
2410,train,train/7de4d79d0ed23bf080f899d09a652946.jpg,0,4,2
2411,val,train/7df5c81873c74ecc40610a1ad4eb2943.jpg,0,11,5
2412,val,train/7e038329e627ea69d841e973c82763ba.jpg,0,3,1
2413,train,train/7e16bd1b032a6695e408353dfa8499f9.jpg,0,5,3
2414,test,train/7e27268a3207b3c92b29380778076742.jpg,0,5,4
2415,train,train/7e2859fc7565a9b2701b29d682056319.jpg,0,6,3
2416,train,train/7e2b67509fa24f95e4237ed93ac683e2.jpg,0,12,5
2417,train,train/7e3f75426ef14f71c12bc517925d75e9.jpg,0,7,3
2418,train,train/7e534f2dc65f7cef4f864325433017dd.jpg,0,6,2
2419,test,train/7e6182876c0a09e96176348e2fcd712e.jpg,0,3,1
2420,test,train/7e6c0dc72fa1db4a501f7ac5f6aac040.jpg,0,8,3
2421,train,train/7e705e1d7561ee00863609c72d39aded.jpg,0,5,3
2422,val,train/7e86aee54688699519f47582c4d44bf3.jpg,0,19,5
2423,train,train/7e9efb8ee0bae7af280f5ea091f8d245.jpg,0,30,10
2424,train,train/7ea14022f825d9bd869b05c7f10831db.jpg,0,5,3
2425,test,train/7ea5d9e48085e44708b8fad8974ce953.jpg,0,5,3
2426,train,train/7eb40f6abadc14f9b9f195c674cc2fd7.jpg,0,7,3
2427,train,train/7ec4a135c83baf0142cb9d7cfc597937.jpg,0,7,3
2428,test,train/7ecd6f67f649f26c05805c8359f9e528.jpg,0,4,2
2429,test,train/7ed01df33497667609ef5a2585b5e36d.jpg,0,7,4
2430,train,train/7ed7def1a431371634f38e5113c396f2.jpg,0,5,3
2431,train,train/7eda1e28e4cee7d8016276c87b76259f.jpg,0,14,4
2432,val,train/7ee89ae8abd9f4ebe6447e05a1b4f744.jpg,0,8,3
2433,train,train/7ef087c19b4be20d077ae67763a63f63.jpg,0,6,2
2434,train,train/7f0e383a8f3c1c49b14021f834d2fa24.jpg,0,4,2
2435,train,train/7f599800cc62ee666b751303ca096f98.jpg,1,0,0
2436,val,train/7f5eab5de5307d4ae8e2a0fa99c0b41a.jpg,0,7,6
2437,train,train/7f6545a0985a090403178267ff0295a4.jpg,0,5,2
2438,val,train/7f777981e2a46b0d4f770de8def6cb78.jpg,0,3,1
2439,test,train/7f96d122bf50434dcfd3dd9b16d2c05f.jpg,0,12,4
2440,train,train/7f9a96e7377ba04fc585b805f93d5996.jpg,0,7,3
2441,train,train/7fa31ce0f6768ace9e8b25d1240feda0.jpg,0,6,3
2442,train,train/7fb4dd417196cddcbe7816c3512a2417.jpg,0,3,1
2443,train,train/7fbdcc98dcb6e88187cf7461af6d2d61.jpg,0,13,4
2444,val,train/7fccbf8d7cf537f74586ca8f1ab56fc1.jpg,0,4,2
2445,test,train/7fd3b9dfa5050c1f879046960e0cf0d7.jpg,0,3,1
2446,val,train/7fd93d9774bd704ebd2f9933d6f98df8.jpg,0,17,5
2447,val,train/7fea37717ab0bf53c7cfa2f10f24c6a0.jpg,0,3,1
2448,train,train/7feba6ffbc4f98d9d9c032a7ae477177.jpg,1,0,0
2449,val,train/7ff2bf9cde37a4224e94680ce1b7b828.jpg,1,0,0
2450,train,train/7ff5bb38db13ea89a27681c6dcf59b55.jpg,0,5,3
2451,train,train/7ffe83778375bb8229b12c2ad4570c0e.jpg,0,11,4
2452,train,train/8004676ecf95af8cee446cbcd139a938.jpg,0,9,4
2453,train,train/800a68b6e6a75b5d6e5c3160ddafe266.jpg,0,6,2
2454,val,train/8010842479cb7918eee13bc1db7fcc25.jpg,0,6,2
2455,val,train/8015e5edbf16541fef78e6f8859764e4.jpg,0,8,4
2456,test,train/80234017eb6caeada9e14d421eb0b8f8.jpg,0,5,3
2457,train,train/803179ef55f8ecf356363cf194b4ff33.jpg,0,6,2
2458,train,train/8036ddc6d564439af50497faef05eec3.jpg,0,10,4
2459,train,train/803e047ce22c14175d0631e947ed1599.jpg,0,6,3
2460,train,train/8048713c2ed48d97dd887233f24e012a.jpg,0,5,2
2461,train,train/804bcde30d36e32d9429f00bed7a388d.jpg,0,3,1
2462,test,train/804bfe2d3e6b0b8a34541a276d7cd7d6.jpg,0,3,1
2463,train,train/80566fdc49f6da7e1a3e5f69bda6d299.jpg,0,17,5
2464,train,train/80615519a6e4a619f88f76994b4a05ad.jpg,0,17,7
2465,val,train/806c20c1d5b38e2ca7941854ec66659f.jpg,0,3,1
2466,train,train/8072c8f70ffb83e6a82b01aafb25263d.jpg,0,11,5
2467,train,train/807797c8ef120370d45796ed35260d81.jpg,0,9,4
2468,train,train/8079e09258000b9f94f8318ce4d0412d.jpg,0,3,1
2469,train,train/8081c5d9aa37706f9e9d43f8e26d2ee5.jpg,0,4,2
2470,val,train/8098d1ce056318c03a3c70ccf3707945.jpg,0,10,5
2471,train,train/809fc376d2a0aeae5d8bb7f7aed6eda0.jpg,1,0,0
2472,train,train/80b4a951ab0029dbcc40fd4480fc6162.jpg,0,11,5
2473,train,train/80bc61a643d289b3c2afc3a1ad297e48.jpg,0,12,3
2474,test,train/80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,0,8,4
2475,val,train/80c9acacf163bc16010749b2b946e528.jpg,0,6,2
2476,train,train/80caa435b6ab5edaff4a0a758ffaec6e.jpg,0,28,8
2477,test,train/80f2bd216bbb01b56cf50c9a85f79233.jpg,0,17,4
2478,train,train/80f636996b540968f24c909d3c1da685.jpg,0,5,4
2479,train,train/810491951571933b11959743e41a704b.jpg,0,11,5
2480,val,train/810a3894117aa4dc8d1cd1d22aa7e9de.jpg,0,6,4
2481,train,train/8111591b7fea74653fbd7e935a74cf36.jpg,0,8,3
2482,train,train/8126dc2ffbe33a6be3ea20a6f1174ff7.jpg,0,3,1
2483,train,train/812dd976fb73bfdcacdb61a6fc2bb957.jpg,0,9,3
2484,train,train/81314db8b8a964015628efa277e1d7db.jpg,0,10,3
2485,train,train/8138c0bc649a534f449cf703475528ec.jpg,0,3,1
2486,val,train/813a6d586e217397402e45009ec068e3.jpg,0,15,3
2487,train,train/813e13e8b9385cbcffc45356265f6a10.jpg,0,7,3
2488,train,train/8157a9e66791223fbb7aeac1337953c7.jpg,1,0,0
2489,train,train/816008f1b6e1fd740b3b52bb9e258377.jpg,0,12,7
2490,train,train/8169688849f800eed6dded6f1c10a352.jpg,0,9,4
2491,train,train/818796ebd40823cf964a850393882fea.jpg,0,6,2
2492,val,train/81b2b950caf9b6c1f2ba9162f3fd259b.jpg,0,8,3
2493,train,train/81b8689df47e19fee5d5a2b104a3f8b1.jpg,0,10,4
2494,val,train/81e1bdd75db3ed8260cd2a8a206107a4.jpg,0,6,3
2495,train,train/82225c7d9d9d257ff166c37a90909c8e.jpg,1,0,0
2496,train,train/8222ee980c821621f5a6cff2b212b2ff.jpg,0,10,5
2497,train,train/82240a46a3961830c1f340424fa7ce65.jpg,0,7,2
2498,train,train/822c4cfa6ccc027318abacda96617282.jpg,0,5,2
2499,train,train/82336f39711a91abff06905932f534d7.jpg,1,0,0
2500,train,train/823f25d87fd8839bf338b6d9a97722a4.jpg,0,5,3
2501,val,train/8242bf2fdc119f6272d0fa3e5b4e583a.jpg,0,6,4
2502,val,train/824920c963d82a8c0a2a593177ad5b93.jpg,0,4,2
2503,test,train/82603b0dce20d3f1495c3d02caf391cd.jpg,0,9,5
2504,train,train/82624b37dc4d0169f3fe6fd87dcb5208.jpg,0,26,7
2505,test,train/826cff99f07a59af9eca51ff161f1e08.jpg,1,0,0
2506,train,train/826ef40d8bd63f54f66cc620ad52c8e9.jpg,0,13,7
2507,train,train/828468076a2fa7c97169cfb83a117593.jpg,0,6,2
2508,val,train/82877be2465c084b0b9bc186fc7f158f.jpg,0,7,2
2509,test,train/828c239be4afbb409fc1c190360a73c9.jpg,0,5,3
2510,train,train/82c1b7407eafb2bcc73fb0dbe9d94272.jpg,0,6,2
2511,train,train/82c8e033e6fde13b0bf365370407d342.jpg,0,10,6
2512,val,train/82d5f09eac7d3abea784450255fddc78.jpg,0,15,7
2513,train,train/82dda789847403a8544ad1e6928571bf.jpg,1,0,0
2514,train,train/82f62718d5385a45eb2b328b3a90fbdd.jpg,0,10,7
2515,train,train/830d05f396b604388e2d7b68d79a6bbf.jpg,0,8,6
2516,train,train/8339682fa8a467c49ed7dc1fbaaee361.jpg,0,4,2
2517,val,train/834088205c0b6066ebacac10dc6375d5.jpg,0,5,2
2518,train,train/834f395ef75cdefe26c9d2cb3cf809b4.jpg,0,3,2
2519,train,train/835413c68fe1d065629f748ed4e67205.jpg,0,3,1
2520,train,train/8355a97b5adf6ed2baa581c37486248b.jpg,1,0,0
2521,train,train/835b1552b7be3350d697503504211aa4.jpg,0,12,5
2522,train,train/835b2647ac2c4168fd8ee19431cfb47b.jpg,0,4,2
2523,train,train/836875cb65e35b17f6bd79b04d151a39.jpg,0,10,3
2524,train,train/838752b9510e918a05149382f3b56dab.jpg,0,5,2
2525,test,train/8387e5ff12264f87c27db2863d4a9c87.jpg,0,6,2
2526,train,train/838ef4aafc8f2392dabdfbee3a6721e0.jpg,0,4,2
2527,val,train/8393e0cadb4f98d2755a71ddc72525a7.jpg,0,3,1
2528,train,train/83b7785191c812c71f06b948e5843515.jpg,0,6,2
2529,train,train/83bf2acb96d1e39c553401a9c994eff1.jpg,0,10,5
2530,train,train/83d663ac0f523bd9dd0b6234704767fd.jpg,0,9,4
2531,train,train/83e7cd905776606181931c7b695db12f.jpg,0,10,4
2532,val,train/83ead8dbc31cd2bbe0ddc8a93c071520.jpg,0,8,5
2533,val,train/83ee97a2340f95bc8cf74934b2f8fae2.jpg,0,9,4
2534,test,train/84073a6a8201f339407be82dda7e1303.jpg,0,8,5
2535,train,train/841b1864e29f7e6371b6ab16a298142b.jpg,0,3,1
2536,val,train/84293339bfff0b76aadb731526ac3dd2.jpg,0,11,4
2537,train,train/8448867ddbba0f6ee5072f8c4d633f3c.jpg,0,5,2
2538,val,train/844c1b8f13dcca48b733ed0e47504e9a.jpg,0,4,2
2539,train,train/845d1edaada5683f85efcb17937404be.jpg,0,4,2
2540,val,train/846a659d3d5f0c9bc9a7f917dea9da79.jpg,0,13,6
2541,train,train/84749e46e93f4ac01d4a8ae41bb2a179.jpg,0,6,2
2542,train,train/848a8f3f7a4d210c2ee4901b0e07369a.jpg,1,0,0
2543,train,train/848da3f12d971aec50f9e4f76eef3a1d.jpg,0,6,2
2544,train,train/84a27b87601b81cd39889ced2d489f70.jpg,0,13,7
2545,train,train/84b3b3b5c73b0798b732b4f34f84ca05.jpg,0,8,4
2546,train,train/84baca7ccea00d8087be7b834603a5db.jpg,0,4,3
2547,val,train/84c87b7beb63b5b3ac76ed9da17c7033.jpg,0,4,2
2548,train,train/84c887e039ef9c6f05eac4a7920a3bab.jpg,0,7,4
2549,val,train/84ccfc2b291a2986d20f22861de7f699.jpg,0,6,3
2550,val,train/84eb3e8b282f648bbc43c356f058f24e.jpg,0,18,6
2551,train,train/84fdc0055fe587d2095ace6ad7ffc837.jpg,0,4,2
2552,test,train/84fe5801e7bcf024bb26b7c9285e43bc.jpg,0,6,4
2553,train,train/850efce317c8306a07d00f274e8cd8eb.jpg,0,5,2
2554,test,train/852ec6a0bcb9608ffee9b3fda0867f91.jpg,0,13,6
2555,train,train/8546bf5046e18c37bdb219c26b5d13cf.jpg,1,0,0
2556,train,train/8559bb12926cbc66f8a6b40a7fd1207d.jpg,0,4,3
2557,train,train/8566d9205d59b74e1828d61c6739e15d.jpg,0,5,1
2558,train,train/8573fa95ec3defbe2dec45d85a5093a1.jpg,0,16,10
2559,train,train/857b9d89572e03adb17d0630b33709ea.jpg,0,21,8
2560,train,train/8596ba22a0324a295aa986fa60680492.jpg,0,7,5
2561,train,train/85bf2bce1d8ac45002dee50ffa3e014a.jpg,1,0,0
2562,train,train/85ce3df7831fce5801ab5b798aa79c10.jpg,0,7,3
2563,train,train/85cfc59f138f490784170dbaeb0112a7.jpg,0,15,6
2564,train,train/85d4fa5daa1c437d7c8fc07db29b98e6.jpg,0,6,2
2565,val,train/85d5ef7e1090859bf9594d55460d2026.jpg,0,3,1
2566,val,train/85e4008def6c48bf43bcf70a5d1e2273.jpg,0,5,3
2567,train,train/85e95b13040ae3e20eccac186b93e6ac.jpg,0,11,5
2568,train,train/861788e0e73283c8872552da6e6a4b7f.jpg,0,12,5
2569,test,train/8622dd9ca5c02271e81ebc135a602520.jpg,0,8,3
2570,val,train/862a7784c0c283c84f570d01bc151667.jpg,0,8,4
2571,train,train/862f0aaa5644a8a01e86ff585005a259.jpg,0,4,2
2572,val,train/863827ae84bd3b17640ce459b0022d15.jpg,1,0,0
2573,train,train/863d09f3ec5bc88cfa15138876a20ab8.jpg,0,4,3
2574,test,train/864162106b4c83be91a86d4d38595977.jpg,1,0,0
2575,train,train/8649d84b0796e9deccdd4f6bd8d4e998.jpg,0,23,8
2576,train,train/865a0a1a1781b55fa40887566aa9cd67.jpg,0,30,9
2577,train,train/865ea295fcf3442224a58a60a9190b41.jpg,0,7,3
2578,train,train/86648ae0db784e5a5c20ff8de9cc67b0.jpg,0,5,2
2579,train,train/86c1b099be1f08120cdc722e88738dc0.jpg,0,9,4
2580,test,train/86d9b86fe05cf159ca827fad05736c4d.jpg,0,5,2
2581,train,train/86dbe6128679f9c5752c1c82d040caa2.jpg,0,6,3
2582,train,train/86e9cd395b754516f0dcf8a317e30517.jpg,0,6,2
2583,train,train/86ea362edec93fb69697ad8e6920d0d7.jpg,0,14,6
2584,val,train/87072b31f1655d67bafa2705d96b876b.jpg,0,7,3
2585,train,train/8708b2d996ae54a106918d7b115ecfea.jpg,0,8,4
2586,train,train/8709819be5b46c9e0fd3405be96d3740.jpg,0,3,1
2587,train,train/870dd6c4f5ce36cd38983795253a020a.jpg,1,0,0
2588,train,train/87222168e0c854adc8d38ecf9715361f.jpg,0,5,2
2589,train,train/87263262e293c23ec2d03b174ef4ff64.jpg,0,5,2
2590,train,train/87292fd850fa8494048bbdae18312907.jpg,0,13,6
2591,val,train/872fcda56bcda425012eef3cbf6ebf95.jpg,0,13,7
2592,train,train/8751da44b525b4328e1457adab72f8e0.jpg,0,8,4
2593,train,train/87545bddfd34ccf9d27c19a482f5a409.jpg,0,5,4
2594,train,train/875ffffa457e0a0aeb8a76872e3fc6d6.jpg,1,0,0
2595,train,train/8762595001d994ee7c1734a165301a09.jpg,0,8,4
2596,test,train/87686c267f1534a0b3107cbf62b15222.jpg,0,13,4
2597,train,train/877735b744c0d327c287cdf7ffb44406.jpg,0,5,1
2598,train,train/877a53d035ddd0a518cb4c08f7f0d962.jpg,0,15,6
2599,train,train/8788745c121bcbce59873c943afa0ebd.jpg,0,13,6
2600,val,train/8794eea4b84bc93cdf786327e3e606f6.jpg,0,15,5
2601,train,train/879caa633ff0c3c5a9f2c483e757b991.jpg,0,5,2
2602,train,train/87a516c6446958f3f56cf3e4ab8a0c5f.jpg,0,11,4
2603,train,train/87a724e9ba23be348dbaf24878afa014.jpg,0,4,3
2604,train,train/87a8df2f22475c7200ebe891d0f25b88.jpg,0,14,7
2605,train,train/87c4e738629ba2dfbb78ea55247908f8.jpg,0,8,4
2606,train,train/87d6a8f38b07e64a2d2bd2e1594a44bf.jpg,0,8,3
2607,val,train/87f7997c901c0026e338e6f6d79b385f.jpg,0,16,5
2608,train,train/87fdaa98d570ac156bfaa0d863401373.jpg,1,0,0
2609,train,train/8820320f9f26502110190b10d5321949.jpg,0,8,3
2610,test,train/8829ec5d02b48e5f5349b0cde4ddb30b.jpg,0,6,3
2611,train,train/8833a7356f60fd760f6647555a4d8264.jpg,0,7,4
2612,train,train/8845010681f45c2c6f2271ac8bebdfbc.jpg,0,10,5
2613,train,train/886159a41e7589ba0d0713980591e27d.jpg,0,5,2
2614,train,train/8862ef75274d0c13bba19d7b5f2147c6.jpg,0,17,2
2615,train,train/888880bfaaf252cc1f400ff43ee21451.jpg,0,11,5
2616,train,train/88932681cc425d08e5583baeafb9dd12.jpg,0,7,3
2617,val,train/88974ca0acec2690c1e0377c4523662e.jpg,0,8,2
2618,train,train/88bf02cc510da5050a869c290d8f8565.jpg,0,10,5
2619,val,train/88e33acc19c4296385bb217cf333d8ce.jpg,0,6,4
2620,train,train/88fbcd393052bc2479237d62244d16e2.jpg,0,3,1
2621,val,train/88fec30ba54121b6e7f1081d2d608704.jpg,0,7,4
2622,train,train/8900e436ef9c73811c793b32127de1b8.jpg,0,6,3
2623,train,train/8912ff28e4b5fd0a5e101fef66dabaa5.jpg,1,0,0
2624,train,train/892e41c7ed24db564a46d384de10c99c.jpg,0,8,3
2625,train,train/8933f5b721da3ab96e2a6b7efa61fc24.jpg,0,15,4
2626,train,train/8949bd29efc31aaf1425666bf2bc6f33.jpg,0,3,1
2627,train,train/89524feaa558a7a2fbed12b38afcf61b.jpg,1,0,0
2628,train,train/897a9061820965f894abf66586bef0a5.jpg,0,11,4
2629,train,train/89857d1b7b733e1dfdea1f3298fb3a07.jpg,0,6,2
2630,train,train/898aa25e4ce627843fa8ea0607a0cfc8.jpg,0,7,3
2631,train,train/8991d0302a45f1bb372795cea3f18a75.jpg,0,4,2
2632,train,train/89bab84561df6af7b88b6a7d05254725.jpg,0,6,2
2633,val,train/89d2c2a6c42bb2bc268b8d535c4f31fa.jpg,0,7,3
2634,train,train/89e503ac5a54714d03b313b1a6fac252.jpg,0,10,5
2635,train,train/89e6ab133f587191383608ee04cea79a.jpg,0,22,7
2636,test,train/89ffa015af2b8418d8f503c0b65c75f2.jpg,1,0,0
2637,val,train/8a1194107e6ab9101402512dba498e8e.jpg,0,5,3
2638,val,train/8a454755517a41861d07dd898e6572a5.jpg,0,17,6
2639,train,train/8a482be3ab941b8b011bd9badcb6c094.jpg,0,7,4
2640,test,train/8a67f8e2673ceb7004824904b6e72055.jpg,0,10,4
2641,train,train/8a6df5f9f33f6df888f00882757209d9.jpg,0,3,1
2642,train,train/8a7ca215a9c86fb9a1352de720c182f3.jpg,0,10,4
2643,train,train/8a81e64b8258068648760ba016d0d3a6.jpg,0,14,7
2644,train,train/8a87a85a22182720d845212dfb44daef.jpg,0,6,2
2645,train,train/8a9f6de8179f600733be50c16c7b929e.jpg,0,8,3
2646,train,train/8aa01c8d1f096797b2b3f70c0e51c972.jpg,0,7,3
2647,val,train/8ab165974684980021cfd4d69d0874a5.jpg,0,10,6
2648,train,train/8ac12a69ad57ca73535e04b6cfba5edb.jpg,0,32,9
2649,train,train/8ac52862c96cc0f4a21cb3f5314b2505.jpg,0,16,7
2650,train,train/8ac9d40920ef54d20f860195073a1d2a.jpg,0,4,3
2651,val,train/8acab997bea043eb15c9aa293b095374.jpg,0,4,2
2652,train,train/8acbe4fb1e5a886042029febc6700af2.jpg,0,15,5
2653,val,train/8ad47a88ab880f982a7ca140b355f66e.jpg,1,0,0
2654,train,train/8ada567dbd73c16928ce0f7477275803.jpg,0,17,6
2655,train,train/8ae85268313b0db2f58d2193aab645c9.jpg,0,14,5
2656,train,train/8aecb4535fbfdee0217ef2f37b735c29.jpg,0,12,5
2657,train,train/8af84125f707b873c506f65de72e02e4.jpg,0,3,1
2658,train,train/8b06e353ea42754432d11673a4067336.jpg,0,5,3
2659,train,train/8b0839b2cc2d11420e6cfbc46b5f0f87.jpg,1,0,0
2660,train,train/8b09d4ec88d8372bded8547543dbbf24.jpg,0,7,3
2661,train,train/8b1beee6ae2a00d5a98483e50c7ac0f2.jpg,0,7,3
2662,train,train/8b1d99768092df4a92ed2e3e2eb962e9.jpg,0,3,1
2663,train,train/8b32bb8de86a0f89db7241a3de5eb5c2.jpg,0,7,4
2664,train,train/8b37c2ebf7f6d5b446110e75a5cf6ad1.jpg,0,4,2
2665,val,train/8b5d3109a9d587e6a27ac3b109343c5f.jpg,1,0,0
2666,train,train/8b704237f088b80ad737f48ff49d8cd9.jpg,0,10,5
2667,train,train/8b8046a319a835e4dacf1fb2449d880b.jpg,0,7,3
2668,test,train/8bb45148873379b118cca29a71c28f4e.jpg,0,8,5
2669,train,train/8bbf80bd095c75b2207ef57a277a661d.jpg,0,11,3
2670,train,train/8bc2410a31ef52ddb3e2d41cbe1ea7ff.jpg,0,6,2
2671,val,train/8be157ed11fc1bb06d77637ae7da43bc.jpg,0,12,4
2672,train,train/8be5bfabd547e1ef91f0b0b7b4d597d4.jpg,0,23,6
2673,train,train/8bf59d2126095730fe534504609bcc9d.jpg,0,5,3
2674,train,train/8c000de5f90b8dd6ed6f77923874c20e.jpg,0,7,4
2675,train,train/8c09865ee3cb674cc41dee8bca45fe5a.jpg,0,15,8
2676,test,train/8c09c35eeb8472b327cc14b1d51e118c.jpg,0,3,1
2677,train,train/8c22b37c81902d8c42fec5b9363f79bd.jpg,0,9,4
2678,test,train/8c564256945c5e76731f827d472683ff.jpg,0,5,3
2679,train,train/8c6cbbc156f7eb5d6132c937d089f014.jpg,1,0,0
2680,test,train/8c717fbd10400d0cea8af2a1f59d050b.jpg,0,3,1
2681,train,train/8c75e7cff1d266d1d4f73187d7c1bbc2.jpg,0,6,2
2682,test,train/8c9946f1106496dc13bc64cd0532c370.jpg,0,5,2
2683,train,train/8cacb3b69e1fcc845537d1e4a7c1c5ab.jpg,0,5,2
2684,train,train/8cb084ad48ad4a21e15bdb8f4567ed8f.jpg,0,10,6
2685,train,train/8cc5ee4cf5c697d98d7c85951aa4f8d7.jpg,0,7,3
2686,train,train/8cd75497ddd543845e5a151e9a3b7561.jpg,0,8,4
2687,train,train/8ce1c8d29072b068ae7c6c185213e156.jpg,0,4,2
2688,train,train/8ce28abc5f7b1e4b97eef3cf6f2cb218.jpg,1,0,0
2689,train,train/8cfb544c8ae38f85d48916e5db86c601.jpg,0,3,1
2690,train,train/8d002d924e667aded2857442587afe81.jpg,0,10,4
2691,train,train/8d09bc6c72b4f8ad8346be6c55f9f136.jpg,0,5,2
2692,test,train/8d1c24466cec1a18b96989ced1f5422d.jpg,0,7,3
2693,train,train/8d435f703d51586aa164b24e5ec3b9b0.jpg,0,9,4
2694,train,train/8d6a0dcadf3c7322e146e729f4ac4ebf.jpg,0,14,4
2695,test,train/8d71580638dabfe93678f1a7bab30bfe.jpg,0,8,3
2696,train,train/8d74ba04415b33be3134b55c868016f8.jpg,0,6,4
2697,train,train/8d8ac0cdeb07adc1805e5c986b0034c3.jpg,0,3,1
2698,train,train/8d90a34bf34f673775ffd827112142df.jpg,0,3,1
2699,train,train/8d92135190568a756e7850cec9f6577a.jpg,0,7,5
