coco_image_id,canonical_image_id,original_image_id,file_name,is_negative,canonical_bbox_count,coco_annotation_count,count_match
2807,2806,928886f988f5f5791937a0ee73ff0b25,train/928886f988f5f5791937a0ee73ff0b25.dicom,False,3,3,True
2808,2807,9291d31a52303b92e8df393034a0a367,train/9291d31a52303b92e8df393034a0a367.dicom,False,5,5,True
2809,2808,92928a912d1736877050c8c00c3dacdb,train/92928a912d1736877050c8c00c3dacdb.dicom,False,15,15,True
2810,2809,929cadd9346edbd600e909ce306ebfb6,train/929cadd9346edbd600e909ce306ebfb6.dicom,False,8,8,True
2811,2810,92a7ca7a9adaf9d057f28fecec78e449,train/92a7ca7a9adaf9d057f28fecec78e449.dicom,False,6,6,True
2812,2811,92c4bde91acc54147a32701d24422734,train/92c4bde91acc54147a32701d24422734.dicom,False,9,9,True
2813,2812,92c7afb7f1496f6f676fc6f079337fc8,train/92c7afb7f1496f6f676fc6f079337fc8.dicom,False,6,6,True
2814,2813,92c8ef82a9059eade4fd85c649f3b1fe,train/92c8ef82a9059eade4fd85c649f3b1fe.dicom,False,7,7,True
2815,2814,92ddcf2c387ec3f50403371ca9997ad0,train/92ddcf2c387ec3f50403371ca9997ad0.dicom,False,6,6,True
2816,2815,92e484e2051dfa000b770a6ea1e0686b,train/92e484e2051dfa000b770a6ea1e0686b.dicom,False,20,20,True
2817,2816,92e5d2d36ee724738906a15a54647d0e,train/92e5d2d36ee724738906a15a54647d0e.dicom,False,10,10,True
2818,2817,92e79511cf61feac9fb92f92325c0a19,train/92e79511cf61feac9fb92f92325c0a19.dicom,False,13,13,True
2819,2818,92e9e7ccc49692f0c6fa6917d7289f6f,train/92e9e7ccc49692f0c6fa6917d7289f6f.dicom,False,23,23,True
2820,2819,92ec72f76087d45365e94f60cd667002,train/92ec72f76087d45365e94f60cd667002.dicom,False,6,6,True
2821,2820,92fae85ed91d9465eb06594a89cf2697,train/92fae85ed91d9465eb06594a89cf2697.dicom,True,0,0,True
2822,2821,9300415e9ac5678a968ea7b751c8c8ea,train/9300415e9ac5678a968ea7b751c8c8ea.dicom,False,4,4,True
2823,2822,9304a2da1a0b23b779266d91a9719415,train/9304a2da1a0b23b779266d91a9719415.dicom,False,3,3,True
2824,2823,930659d5e9eb2e7e224255e9337b9f99,train/930659d5e9eb2e7e224255e9337b9f99.dicom,False,7,7,True
2825,2824,93067baae2937e61291bac49adb5308a,train/93067baae2937e61291bac49adb5308a.dicom,False,6,6,True
2826,2825,9306d40fe3b77bd159c6ab92c0a306c8,train/9306d40fe3b77bd159c6ab92c0a306c8.dicom,False,10,10,True
2827,2826,930a3d2c506f5035a1aa301b401f6fec,train/930a3d2c506f5035a1aa301b401f6fec.dicom,False,6,6,True
2828,2827,930f9da548ab53f8edd16761660c683f,train/930f9da548ab53f8edd16761660c683f.dicom,False,9,9,True
2829,2828,9316b2ca577b760f2611b9d99bff7053,train/9316b2ca577b760f2611b9d99bff7053.dicom,False,6,6,True
2830,2829,931786165c810445eff5e832421a93c4,train/931786165c810445eff5e832421a93c4.dicom,False,8,8,True
2831,2830,931e92a65f8ec5eb009c0afa0f52e0c1,train/931e92a65f8ec5eb009c0afa0f52e0c1.dicom,True,0,0,True
2832,2831,9340b8c8362e2734af5bf9edecf6efac,train/9340b8c8362e2734af5bf9edecf6efac.dicom,False,13,13,True
2833,2832,935a7deda5e549ec48293dea791b7c5a,train/935a7deda5e549ec48293dea791b7c5a.dicom,False,9,9,True
2834,2833,9369d8c9b16544b4f5c2d953f972a87c,train/9369d8c9b16544b4f5c2d953f972a87c.dicom,False,6,6,True
2835,2834,9378e938afe891b372d0d7a1924c7aa5,train/9378e938afe891b372d0d7a1924c7aa5.dicom,False,9,9,True
2836,2835,9385f1142a0999cae18ceb73dc804bc7,train/9385f1142a0999cae18ceb73dc804bc7.dicom,False,6,6,True
2837,2836,9390e4ee9fcf6bdba3b1f03d40bfd4d1,train/9390e4ee9fcf6bdba3b1f03d40bfd4d1.dicom,False,6,6,True
2838,2837,9394d988f22d6f03b220ce1b1af919ca,train/9394d988f22d6f03b220ce1b1af919ca.dicom,False,15,15,True
2839,2838,93a37385c5f53a0c3a1357f996f22555,train/93a37385c5f53a0c3a1357f996f22555.dicom,False,10,10,True
2840,2839,93abddc3fe8d832eac4e48ef666437cd,train/93abddc3fe8d832eac4e48ef666437cd.dicom,False,7,7,True
2841,2840,93b19937892c90a3d062674c7c554765,train/93b19937892c90a3d062674c7c554765.dicom,False,4,4,True
2842,2841,93cb971f3c5504f1362de4367f9199d1,train/93cb971f3c5504f1362de4367f9199d1.dicom,False,4,4,True
2843,2842,93d04c587467e12a828828f907adecdb,train/93d04c587467e12a828828f907adecdb.dicom,False,4,4,True
2844,2843,93ed73782bc23a0ef9c426c21982d8d7,train/93ed73782bc23a0ef9c426c21982d8d7.dicom,False,15,15,True
2845,2844,93ef5877b678e69cf43fa16bbae50b93,train/93ef5877b678e69cf43fa16bbae50b93.dicom,False,7,7,True
2846,2845,942d83991819c4e1c9f10261e7e740cf,train/942d83991819c4e1c9f10261e7e740cf.dicom,False,4,4,True
2847,2846,942df4c44fdc6ffe0111740028a25581,train/942df4c44fdc6ffe0111740028a25581.dicom,False,12,12,True
2848,2847,943587a46ada0ee193c60a106ac61934,train/943587a46ada0ee193c60a106ac61934.dicom,False,10,10,True
2849,2848,9446be5a692accfa901d612a1e2a4c72,train/9446be5a692accfa901d612a1e2a4c72.dicom,False,6,6,True
2850,2849,9455d586debaa57d4e592d7a1292c977,train/9455d586debaa57d4e592d7a1292c977.dicom,False,6,6,True
2851,2850,945b4e002f3a1cc5b5616dc54545d914,train/945b4e002f3a1cc5b5616dc54545d914.dicom,False,4,4,True
2852,2851,945dcf557d9d281b55644289c53b1039,train/945dcf557d9d281b55644289c53b1039.dicom,False,3,3,True
2853,2852,945ebd66ed6b631a05e638ff88708e2f,train/945ebd66ed6b631a05e638ff88708e2f.dicom,False,9,9,True
2854,2853,947c9697bb1023635f14e326d13c55bc,train/947c9697bb1023635f14e326d13c55bc.dicom,False,8,8,True
2855,2854,94aacb0f4b6f837af4311cd8742bab06,train/94aacb0f4b6f837af4311cd8742bab06.dicom,False,4,4,True
2856,2855,94db14c4d9cc5b73cd4ccc12e94d566a,train/94db14c4d9cc5b73cd4ccc12e94d566a.dicom,True,0,0,True
2857,2856,94de62dfe739e0d39da5c014bc72576f,train/94de62dfe739e0d39da5c014bc72576f.dicom,False,7,7,True
2858,2857,94fe218b2934a56f5c5e9dbbe7c3ab98,train/94fe218b2934a56f5c5e9dbbe7c3ab98.dicom,True,0,0,True
2859,2858,951f37f1a2b9eeda8687588d6c1395f0,train/951f37f1a2b9eeda8687588d6c1395f0.dicom,True,0,0,True
2860,2859,952b065c0aac9ab20a9bcc051987a00f,train/952b065c0aac9ab20a9bcc051987a00f.dicom,False,8,8,True
2861,2860,952b45e292277cdeec3873a510360fec,train/952b45e292277cdeec3873a510360fec.dicom,False,9,9,True
2862,2861,95318747e792176f2ed657e5cf0d20a9,train/95318747e792176f2ed657e5cf0d20a9.dicom,False,3,3,True
2863,2862,95421a7356eac56ffcd4eda6ce23cfd4,train/95421a7356eac56ffcd4eda6ce23cfd4.dicom,False,6,6,True
2864,2863,9548c30d5cd9f5051877d7070e1dc33c,train/9548c30d5cd9f5051877d7070e1dc33c.dicom,False,6,6,True
2865,2864,954984f75efe6890cfa45d0784a3a1e6,train/954984f75efe6890cfa45d0784a3a1e6.dicom,False,3,3,True
2866,2865,9550a9bd0f5a9c89b096778dee669dfc,train/9550a9bd0f5a9c89b096778dee669dfc.dicom,True,0,0,True
2867,2866,955c561b6301bc98d02990faa70a5ec6,train/955c561b6301bc98d02990faa70a5ec6.dicom,False,4,4,True
2868,2867,9589df954de68262bc380d648b0184c3,train/9589df954de68262bc380d648b0184c3.dicom,False,3,3,True
2869,2868,959612f16d4ab164853d66bde4ec1297,train/959612f16d4ab164853d66bde4ec1297.dicom,False,5,5,True
2870,2869,9598f874069cca35ff56d54925d35ccb,train/9598f874069cca35ff56d54925d35ccb.dicom,False,12,12,True
2871,2870,959cb0680fbb9779352b9e42feef7977,train/959cb0680fbb9779352b9e42feef7977.dicom,True,0,0,True
2872,2871,959e5d96df8e3eaa7eed10f8b0b3d08c,train/959e5d96df8e3eaa7eed10f8b0b3d08c.dicom,False,11,11,True
2873,2872,95b097144aebefbb161afb3acc62381b,train/95b097144aebefbb161afb3acc62381b.dicom,False,6,6,True
2874,2873,95b32ce2a10f57629eb63830376237ca,train/95b32ce2a10f57629eb63830376237ca.dicom,False,9,9,True
2875,2874,95b55a69ed71d956594f754e8071f64c,train/95b55a69ed71d956594f754e8071f64c.dicom,True,0,0,True
2876,2875,95b5b6f29ba51deea4fe7a8848a1b250,train/95b5b6f29ba51deea4fe7a8848a1b250.dicom,False,3,3,True
2877,2876,95b9b32e68bfb95100cc300664f9aae5,train/95b9b32e68bfb95100cc300664f9aae5.dicom,False,13,13,True
2878,2877,95b9f6b4e21ace0ad8ec1bbcdf93060d,train/95b9f6b4e21ace0ad8ec1bbcdf93060d.dicom,False,5,5,True
2879,2878,95badc82bced45380cf4275bb11d2bb9,train/95badc82bced45380cf4275bb11d2bb9.dicom,False,3,3,True
2880,2879,95bbadf9fca1ad13b442ab060935e06c,train/95bbadf9fca1ad13b442ab060935e06c.dicom,False,7,7,True
2881,2880,95cd5503c91006be9f3c9991db2b3cf5,train/95cd5503c91006be9f3c9991db2b3cf5.dicom,False,3,3,True
2882,2881,95d26610969ba722c1b4def95637e23f,train/95d26610969ba722c1b4def95637e23f.dicom,False,4,4,True
2883,2882,95d3c55f3737289bc2ea761df9a0c120,train/95d3c55f3737289bc2ea761df9a0c120.dicom,False,4,4,True
2884,2883,96021af52e0a14e49058189530e7cdc3,train/96021af52e0a14e49058189530e7cdc3.dicom,False,3,3,True
2885,2884,96151d76b7654e7ee86045acfe659521,train/96151d76b7654e7ee86045acfe659521.dicom,False,12,12,True
2886,2885,9639e6b5d6391d119e959a65b6733c24,train/9639e6b5d6391d119e959a65b6733c24.dicom,True,0,0,True
2887,2886,963e75d60b45a08a1de456d383759167,train/963e75d60b45a08a1de456d383759167.dicom,False,6,6,True
2888,2887,9644622ee77d5894827ca63b323e704b,train/9644622ee77d5894827ca63b323e704b.dicom,False,5,5,True
2889,2888,96486c2488f9b4755798099db0d54a18,train/96486c2488f9b4755798099db0d54a18.dicom,False,20,20,True
2890,2889,965d2c73cfa52a84d2f432118434037e,train/965d2c73cfa52a84d2f432118434037e.dicom,False,12,12,True
2891,2890,966ae608783951f73244e01c1e5694d4,train/966ae608783951f73244e01c1e5694d4.dicom,False,10,10,True
2892,2891,96734f3235d72a018aaef6b78391df7a,train/96734f3235d72a018aaef6b78391df7a.dicom,False,3,3,True
2893,2892,967f2ad4d9bd6d377127624161468188,train/967f2ad4d9bd6d377127624161468188.dicom,False,9,9,True
2894,2893,968172a174cec0c1f043932fd8a4576b,train/968172a174cec0c1f043932fd8a4576b.dicom,False,7,7,True
2895,2894,96836e392ecca0df10f8aeac33db3c68,train/96836e392ecca0df10f8aeac33db3c68.dicom,False,5,5,True
2896,2895,96856fd17a41d64ead800f556f369cdb,train/96856fd17a41d64ead800f556f369cdb.dicom,False,5,5,True
2897,2896,9696f133b6337e31d8961638df6d89af,train/9696f133b6337e31d8961638df6d89af.dicom,True,0,0,True
2898,2897,969d075666dedd66f4c1c6ad0b1e7052,train/969d075666dedd66f4c1c6ad0b1e7052.dicom,False,4,4,True
2899,2898,969d1591fb0b4bf7041938b6fbcfbdc8,train/969d1591fb0b4bf7041938b6fbcfbdc8.dicom,False,10,10,True
2900,2899,96bffead32cd991447d96ab59af2ec55,train/96bffead32cd991447d96ab59af2ec55.dicom,False,5,5,True
2901,2900,96c522f25fae304c496697b220be49a6,train/96c522f25fae304c496697b220be49a6.dicom,False,3,3,True
2902,2901,96e6dbf6148db615d730bdc0d5d76785,train/96e6dbf6148db615d730bdc0d5d76785.dicom,False,11,11,True
2903,2902,96f334aaa1d7d9cad160e710c9965615,train/96f334aaa1d7d9cad160e710c9965615.dicom,False,17,17,True
2904,2903,96fb81c205dcedda4f036353e4f18cdb,train/96fb81c205dcedda4f036353e4f18cdb.dicom,False,10,10,True
2905,2904,970dcfd176e4fdaaf9bcb511a82e3b70,train/970dcfd176e4fdaaf9bcb511a82e3b70.dicom,False,9,9,True
2906,2905,9710d919aaab2bdac30900f140de109b,train/9710d919aaab2bdac30900f140de109b.dicom,False,11,11,True
2907,2906,971e2965c2e5149f64be489d589dc3d0,train/971e2965c2e5149f64be489d589dc3d0.dicom,False,5,5,True
2908,2907,972b79ab9ba7e34488c4459e43241ab4,train/972b79ab9ba7e34488c4459e43241ab4.dicom,False,7,7,True
2909,2908,972f8298395b49ef09c8faf6a04e22b0,train/972f8298395b49ef09c8faf6a04e22b0.dicom,False,5,5,True
2910,2909,974de0b950075fe57ca6587571ff09c5,train/974de0b950075fe57ca6587571ff09c5.dicom,True,0,0,True
2911,2910,978aac9419e5145086523be16545e55a,train/978aac9419e5145086523be16545e55a.dicom,True,0,0,True
2912,2911,97a05a3ade68254d5163547aab61f3f4,train/97a05a3ade68254d5163547aab61f3f4.dicom,False,5,5,True
2913,2912,97bd8561208807d003ff804d69348974,train/97bd8561208807d003ff804d69348974.dicom,False,6,6,True
2914,2913,97bdb0096786b6ac9b5f0901cf144084,train/97bdb0096786b6ac9b5f0901cf144084.dicom,False,4,4,True
2915,2914,97bf1159c3d5a11144527bd31d2ee628,train/97bf1159c3d5a11144527bd31d2ee628.dicom,False,7,7,True
2916,2915,97e5e230f793b64aba05a318d6fdf4c4,train/97e5e230f793b64aba05a318d6fdf4c4.dicom,False,15,15,True
2917,2916,97e953ca3bf93ddf8a9f9044cbdd8e7c,train/97e953ca3bf93ddf8a9f9044cbdd8e7c.dicom,False,5,5,True
2918,2917,97f48290716a3cad241bf74f3ce47143,train/97f48290716a3cad241bf74f3ce47143.dicom,False,5,5,True
2919,2918,97fd4f6e94b84fc564ae30aec660e443,train/97fd4f6e94b84fc564ae30aec660e443.dicom,False,6,6,True
2920,2919,980030eec2892fd979adc481d9675550,train/980030eec2892fd979adc481d9675550.dicom,False,11,11,True
2921,2920,9809f0d8f7d4654a2599c052a5b83dbd,train/9809f0d8f7d4654a2599c052a5b83dbd.dicom,False,13,13,True
2922,2921,980cbaa4ca9127c95c7a24cfa7b08598,train/980cbaa4ca9127c95c7a24cfa7b08598.dicom,False,6,6,True
2923,2922,9822d3f2c751dcc995ea4d827e63aed9,train/9822d3f2c751dcc995ea4d827e63aed9.dicom,False,8,8,True
2924,2923,9823c13f2412bfef40728c2f08972b03,train/9823c13f2412bfef40728c2f08972b03.dicom,False,8,8,True
2925,2924,982f677d3e934cc99a7560f143b7eb49,train/982f677d3e934cc99a7560f143b7eb49.dicom,False,6,6,True
2926,2925,9850d20ee4d2bf722154a90ae07ddff8,train/9850d20ee4d2bf722154a90ae07ddff8.dicom,False,13,13,True
2927,2926,9852b93d2e984a4c427f7d14be534717,train/9852b93d2e984a4c427f7d14be534717.dicom,False,7,7,True
2928,2927,98553a08561599e00ebcbc603e206557,train/98553a08561599e00ebcbc603e206557.dicom,False,8,8,True
2929,2928,985aa6789515f5ad438d2384ed52cda9,train/985aa6789515f5ad438d2384ed52cda9.dicom,False,18,18,True
2930,2929,985be77c13eb905ee8e19a45e46ab785,train/985be77c13eb905ee8e19a45e46ab785.dicom,False,7,7,True
2931,2930,98617a2bbd11c4afa7be664889cdd6de,train/98617a2bbd11c4afa7be664889cdd6de.dicom,False,9,9,True
2932,2931,986a142a1300b3401bdeda43822ceba6,train/986a142a1300b3401bdeda43822ceba6.dicom,False,5,5,True
2933,2932,986cbf62313a140fc59925d613ed4332,train/986cbf62313a140fc59925d613ed4332.dicom,False,6,6,True
2934,2933,9875e42950bf3e157e96b0fc8c6f4680,train/9875e42950bf3e157e96b0fc8c6f4680.dicom,False,8,8,True
2935,2934,98930c53682b85b91e22c7a59cfc36fa,train/98930c53682b85b91e22c7a59cfc36fa.dicom,False,6,6,True
2936,2935,98a1266e373f6b7d51677e1d5a9a8d96,train/98a1266e373f6b7d51677e1d5a9a8d96.dicom,False,3,3,True
2937,2936,98b4edbf9b483c883f0a40c04ea61800,train/98b4edbf9b483c883f0a40c04ea61800.dicom,False,6,6,True
2938,2937,98cf181303375a6b877a30af28fa3bfc,train/98cf181303375a6b877a30af28fa3bfc.dicom,False,4,4,True
2939,2938,98cfae70f256055ec24e8ba2dfd54ca6,train/98cfae70f256055ec24e8ba2dfd54ca6.dicom,False,6,6,True
2940,2939,98d31d7df7863752c8f85cd0be34ecc5,train/98d31d7df7863752c8f85cd0be34ecc5.dicom,False,5,5,True
2941,2940,98d44861c84d532bcca874fcde5e5f42,train/98d44861c84d532bcca874fcde5e5f42.dicom,False,6,6,True
2942,2941,98dca7e62a4f2d47455b9a275fa75a08,train/98dca7e62a4f2d47455b9a275fa75a08.dicom,False,6,6,True
2943,2942,98e2d03f7e9ba87b4922b35347866fc4,train/98e2d03f7e9ba87b4922b35347866fc4.dicom,False,8,8,True
2944,2943,98f00bae3d65ebcebd046c12e5b27f7c,train/98f00bae3d65ebcebd046c12e5b27f7c.dicom,False,12,12,True
2945,2944,98ffafc82ac9d3aec1d4d3957d0d9322,train/98ffafc82ac9d3aec1d4d3957d0d9322.dicom,False,9,9,True
2946,2945,993adb8e17f2726e4c9bb5cb414d9de5,train/993adb8e17f2726e4c9bb5cb414d9de5.dicom,False,6,6,True
2947,2946,9943805f08872ab64d994fc84ff1b25d,train/9943805f08872ab64d994fc84ff1b25d.dicom,False,16,16,True
2948,2947,995533127aa50c3b1a64829055850319,train/995533127aa50c3b1a64829055850319.dicom,False,6,6,True
2949,2948,996cf9196ebda9f2b449e2ec38ac17c4,train/996cf9196ebda9f2b449e2ec38ac17c4.dicom,False,3,3,True
2950,2949,997230116fa99fe2335a4524899ea08d,train/997230116fa99fe2335a4524899ea08d.dicom,False,5,5,True
2951,2950,997a190cf3302633937a80eff6c65459,train/997a190cf3302633937a80eff6c65459.dicom,False,6,6,True
2952,2951,997fca43b97287e53c551c3d4753edcb,train/997fca43b97287e53c551c3d4753edcb.dicom,False,5,5,True
2953,2952,999612f847684578b1fdcf2d9d4d4994,train/999612f847684578b1fdcf2d9d4d4994.dicom,False,17,17,True
2954,2953,99b6a685b8c3992e218834b8777e0ce1,train/99b6a685b8c3992e218834b8777e0ce1.dicom,False,4,4,True
2955,2954,99bac8deff3eb3beb9479e0c080940f7,train/99bac8deff3eb3beb9479e0c080940f7.dicom,True,0,0,True
2956,2955,99c5019992434f96249d79326a472b05,train/99c5019992434f96249d79326a472b05.dicom,False,6,6,True
2957,2956,99f45d9953ae4d119bdac3987dffb676,train/99f45d9953ae4d119bdac3987dffb676.dicom,False,5,5,True
2958,2957,9a080db6a1a2ceca36947cebd0367514,train/9a080db6a1a2ceca36947cebd0367514.dicom,False,5,5,True
2959,2958,9a103f2f70e89e234d5aca1a4535329b,train/9a103f2f70e89e234d5aca1a4535329b.dicom,False,6,6,True
2960,2959,9a10974aa0dabf26fb1b8a7d85cafedc,train/9a10974aa0dabf26fb1b8a7d85cafedc.dicom,False,24,24,True
2961,2960,9a1781dd524b50ec31f94c184bbb6b4c,train/9a1781dd524b50ec31f94c184bbb6b4c.dicom,False,5,5,True
2962,2961,9a1a909b3cc2641976339609258c1b04,train/9a1a909b3cc2641976339609258c1b04.dicom,False,6,6,True
2963,2962,9a2d123a36eea730440d44f430ad2951,train/9a2d123a36eea730440d44f430ad2951.dicom,False,4,4,True
2964,2963,9a321e5a866cee9e943cf5f3684de512,train/9a321e5a866cee9e943cf5f3684de512.dicom,False,11,11,True
2965,2964,9a3d018df521eaab6b4eec203a19970b,train/9a3d018df521eaab6b4eec203a19970b.dicom,False,14,14,True
2966,2965,9a44147b1b764d0cbd57a317bd22e48c,train/9a44147b1b764d0cbd57a317bd22e48c.dicom,False,4,4,True
2967,2966,9a5094b2563a1ef3ff50dc5c7ff71345,train/9a5094b2563a1ef3ff50dc5c7ff71345.dicom,False,6,6,True
2968,2967,9a51be5f7bf1078ac8972a14de31c515,train/9a51be5f7bf1078ac8972a14de31c515.dicom,False,5,5,True
2969,2968,9a6377016b455cd0f2b6e64bf1af6cc7,train/9a6377016b455cd0f2b6e64bf1af6cc7.dicom,False,4,4,True
2970,2969,9a65d343df43c00deb1838098495b672,train/9a65d343df43c00deb1838098495b672.dicom,False,6,6,True
2971,2970,9a6ef2893ef45236c5eb1141db74c9aa,train/9a6ef2893ef45236c5eb1141db74c9aa.dicom,False,6,6,True
2972,2971,9a7decacad5d692b7c6b7253217fc770,train/9a7decacad5d692b7c6b7253217fc770.dicom,False,3,3,True
2973,2972,9a8dbd52534ed67ccc9144ba1b43d185,train/9a8dbd52534ed67ccc9144ba1b43d185.dicom,False,6,6,True
2974,2973,9b00eeaa317747fe5d908526e1268393,train/9b00eeaa317747fe5d908526e1268393.dicom,False,4,4,True
2975,2974,9b091aa027eeb034fc8fe803692028a0,train/9b091aa027eeb034fc8fe803692028a0.dicom,False,10,10,True
2976,2975,9b1034893f70d565ab25e7c3aedb3ff7,train/9b1034893f70d565ab25e7c3aedb3ff7.dicom,False,6,6,True
2977,2976,9b12521fa480b7872a66995a796f03e5,train/9b12521fa480b7872a66995a796f03e5.dicom,False,8,8,True
2978,2977,9b1d076abcb937c2e19f7c2e10dbcbc0,train/9b1d076abcb937c2e19f7c2e10dbcbc0.dicom,False,16,16,True
2979,2978,9b1e8c3a5bce9d3c3f9e7c6394289c67,train/9b1e8c3a5bce9d3c3f9e7c6394289c67.dicom,False,4,4,True
2980,2979,9b294ef55b60d28d047089d91a1ca502,train/9b294ef55b60d28d047089d91a1ca502.dicom,False,4,4,True
2981,2980,9b389242ffe5059b705ee8f5aac00bd5,train/9b389242ffe5059b705ee8f5aac00bd5.dicom,False,8,8,True
2982,2981,9b44eddd5b59cd65d92366f27290d949,train/9b44eddd5b59cd65d92366f27290d949.dicom,False,5,5,True
2983,2982,9b962decc3b730467e74a8fbfaa0d953,train/9b962decc3b730467e74a8fbfaa0d953.dicom,False,7,7,True
2984,2983,9b9c8cc2a7eb9c66f77432e677f7fdb5,train/9b9c8cc2a7eb9c66f77432e677f7fdb5.dicom,False,11,11,True
2985,2984,9b9f47628be6a48ddb41aec8ba39b454,train/9b9f47628be6a48ddb41aec8ba39b454.dicom,False,14,14,True
2986,2985,9b9fafab95a68b7dd80a22f337245a93,train/9b9fafab95a68b7dd80a22f337245a93.dicom,False,13,13,True
2987,2986,9bb8bb42168a8ce95a57d818bc23b112,train/9bb8bb42168a8ce95a57d818bc23b112.dicom,False,8,8,True
2988,2987,9bc4efab79fda2c8d0c4fe352979d35f,train/9bc4efab79fda2c8d0c4fe352979d35f.dicom,True,0,0,True
2989,2988,9bc7f47f5e3d9cb135278aa09a42ff3a,train/9bc7f47f5e3d9cb135278aa09a42ff3a.dicom,True,0,0,True
2990,2989,9c12e58f5fd540a5b5457f9014e83479,train/9c12e58f5fd540a5b5457f9014e83479.dicom,False,4,4,True
2991,2990,9c17e04426811c66677c1a9b480d1a51,train/9c17e04426811c66677c1a9b480d1a51.dicom,False,4,4,True
2992,2991,9c314e403d3e6e3ed09e79a57019f9ad,train/9c314e403d3e6e3ed09e79a57019f9ad.dicom,False,5,5,True
2993,2992,9c3e095779134703dfd7b263d71b44f4,train/9c3e095779134703dfd7b263d71b44f4.dicom,False,8,8,True
2994,2993,9c41221ce46d36fc44d140e21c3f3da7,train/9c41221ce46d36fc44d140e21c3f3da7.dicom,False,9,9,True
2995,2994,9c5b6aec6d12a963522ae5b333f612d1,train/9c5b6aec6d12a963522ae5b333f612d1.dicom,False,3,3,True
2996,2995,9c6b55a1b4fe76943377f346658b5da5,train/9c6b55a1b4fe76943377f346658b5da5.dicom,False,4,4,True
2997,2996,9c83d9f88170cd38f7bca54fe27dc48a,train/9c83d9f88170cd38f7bca54fe27dc48a.dicom,False,14,14,True
2998,2997,9c89004f6827ca42cc151098ce8bd986,train/9c89004f6827ca42cc151098ce8bd986.dicom,False,3,3,True
2999,2998,9c9d6d92f17ef2b3145ad8743e11b194,train/9c9d6d92f17ef2b3145ad8743e11b194.dicom,False,6,6,True
3000,2999,9c9f556eea533f066368e0f4a452bee7,train/9c9f556eea533f066368e0f4a452bee7.dicom,False,13,13,True
3001,3000,9ca2725b69db57ebc2df26a7da70affb,train/9ca2725b69db57ebc2df26a7da70affb.dicom,False,9,9,True
3002,3001,9ca6f4d20348cea6a7efa90deeff2639,train/9ca6f4d20348cea6a7efa90deeff2639.dicom,False,3,3,True
3003,3002,9ca97574cdfcbcd1db8ba2fb76e2dd34,train/9ca97574cdfcbcd1db8ba2fb76e2dd34.dicom,False,5,5,True
3004,3003,9caac1a690115767b3d4f97702f571d2,train/9caac1a690115767b3d4f97702f571d2.dicom,False,7,7,True
3005,3004,9cb5ed4b6f4a25b2ac497159f7b1b82b,train/9cb5ed4b6f4a25b2ac497159f7b1b82b.dicom,False,4,4,True
3006,3005,9ccdadb18e6a8c9c2459768eaaa2893b,train/9ccdadb18e6a8c9c2459768eaaa2893b.dicom,True,0,0,True
3007,3006,9ce4169ac820450d4a18f4d9d33d40f1,train/9ce4169ac820450d4a18f4d9d33d40f1.dicom,False,4,4,True
3008,3007,9ce5d86c2dcaacd045d5f52587e41247,train/9ce5d86c2dcaacd045d5f52587e41247.dicom,False,6,6,True
3009,3008,9d094c16cc0afb04940a651298d12dcc,train/9d094c16cc0afb04940a651298d12dcc.dicom,True,0,0,True
3010,3009,9d25a49dcfd33a593605da5b2cecfe2b,train/9d25a49dcfd33a593605da5b2cecfe2b.dicom,True,0,0,True
3011,3010,9d2c6d2e55ac8c64f264087ccc48187a,train/9d2c6d2e55ac8c64f264087ccc48187a.dicom,False,3,3,True
3012,3011,9d2c9f496cedde3fe7a38080bf9b65c3,train/9d2c9f496cedde3fe7a38080bf9b65c3.dicom,False,3,3,True
3013,3012,9d366d706dc228d1721d3f16b139221f,train/9d366d706dc228d1721d3f16b139221f.dicom,False,6,6,True
3014,3013,9d41ae882fa21638f67228ff85cb05ab,train/9d41ae882fa21638f67228ff85cb05ab.dicom,False,19,19,True
3015,3014,9d42c5942895afd3391a8fb93a3991a8,train/9d42c5942895afd3391a8fb93a3991a8.dicom,True,0,0,True
3016,3015,9d4654c4c7def98196c0f8f14277ec7c,train/9d4654c4c7def98196c0f8f14277ec7c.dicom,False,17,17,True
3017,3016,9d66132dc1a3e262df38c3ad25626a00,train/9d66132dc1a3e262df38c3ad25626a00.dicom,False,8,8,True
3018,3017,9d740f84910f8b7f0bfb870f8f4ad8b1,train/9d740f84910f8b7f0bfb870f8f4ad8b1.dicom,False,10,10,True
3019,3018,9d839a52c0fc61167a2f95ae6f7ee5ad,train/9d839a52c0fc61167a2f95ae6f7ee5ad.dicom,False,5,5,True
3020,3019,9d8cf27d445accf16f4c577c3f05b2b3,train/9d8cf27d445accf16f4c577c3f05b2b3.dicom,False,7,7,True
3021,3020,9d9caa9e06ec349f19f871e3fe2f343a,train/9d9caa9e06ec349f19f871e3fe2f343a.dicom,False,13,13,True
3022,3021,9da65d59721d58bd125a4fc94b6ffec6,train/9da65d59721d58bd125a4fc94b6ffec6.dicom,False,8,8,True
3023,3022,9dba466530505c0992a5bb874ffc90ee,train/9dba466530505c0992a5bb874ffc90ee.dicom,True,0,0,True
3024,3023,9dc06dc651df290e2f3cd30ac1513c7e,train/9dc06dc651df290e2f3cd30ac1513c7e.dicom,True,0,0,True
3025,3024,9dc2037ca1424465db0c4fe2972767f0,train/9dc2037ca1424465db0c4fe2972767f0.dicom,False,9,9,True
