image_id,source_relative_path,output_relative_path,source_dicom_sha256,pre_jpeg_uint8_sha256,output_jpeg_sha256,decoded_jpeg_uint8_sha256,width,height,jpeg_quality,protocol_version,protocol_sha256,decision_sha256,decoder_backend,modality_branch,voi_branch,pixel_padding_branch,presentation_branch,presentation_inversion_count,padding_pixel_count,warnings,status
5ff1fca7e25f078c81b1e22a057dcd69,train/5ff1fca7e25f078c81b1e22a057dcd69.dicom,train/5ff1fca7e25f078c81b1e22a057dcd69.jpg,581dce2fe65c7a499598feb9fb775ab4f7797ed47b9602f1c25ee03161159f13,f82b2fd90c80c143f775da197df34cab31d5fe4bad036417806d9b8e06b582ed,6351acb316cfc40247a69345986ceea18eaa8d23eb2789add40c0cc81923cf95,54f7735198feed46ebee867cb53a8786e404536bc6737f43ba34d46b6c78fafb,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
5ff9bf9ce4a5732215ab6da888a4a510,train/5ff9bf9ce4a5732215ab6da888a4a510.dicom,train/5ff9bf9ce4a5732215ab6da888a4a510.jpg,9b27c9b6a9a4f6767a3d5c0978e4e6b91000b808485b4438bd994461c6f59a79,d10679510cf14868a27c0608b2083f9ada8efcef9644b7faa7aad7dd53583c59,6f6e643d4eed612f9da03943b895632363f1b569c516be20ded4ae9ddcd6e679,d7bc55eeeca41506b1ffea6e3bb393d4a3fda94f9bd6a896250bb81e84d50946,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
5ffa2d8c4717aa06a6cdec9f74e775c9,train/5ffa2d8c4717aa06a6cdec9f74e775c9.dicom,train/5ffa2d8c4717aa06a6cdec9f74e775c9.jpg,f521dbf3536c060e5cc653fbd8aaa27478103bb148d03e405c1e810ee1e2d5a4,38d69bce498ca0f127d8412612da64a86cba84b6f35e9f14ebe85caac7187bb3,98f60ab0875561fa47aedcd8abca5ef4abded8ba3103fec555dd8761e3e9a471,d71aadf5b991a0a6ca823ed709d4df4463a638e506b62feca37bc2a3e9c7b28b,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,inverted,1,0,,converted
600f30b4b9e4eab1d027065d4b0140fc,train/600f30b4b9e4eab1d027065d4b0140fc.dicom,train/600f30b4b9e4eab1d027065d4b0140fc.jpg,b69107a679a38aab8f2acab20c845d63f1132164d1fb8667a0a9df56e74982c8,96a1c394fa5e155912812ec8e5cbe3795eb2b3ed98533c9659aa1d2fdec948e8,7352a2950502141a7c3732233ba9c5cb84d6bf9a7592c072a909507dbc01d137,db2f56e57cd20ffe7e22329c18af9c91e22df148eb7a3ba2d0e1e4edac272515,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
60398630bcbf4f2fa6f5730fd9a9f4dc,train/60398630bcbf4f2fa6f5730fd9a9f4dc.dicom,train/60398630bcbf4f2fa6f5730fd9a9f4dc.jpg,e85610aea612df239b0e839fd9680eb154c943fd7c384a0babcfe97e3e6738f4,6c137f7d4f3c2121d92e4dabb01bbcdf3ab3e37b2d9403446a67bfd79db4ae90,57322817eb277290e20c6df33b9a69c662cde6882490451b610416e442d969b1,808ffbc2d570c0fda35301f5610be534455cc6953c79b049d66266312de0a721,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
603b1ac8a6e947e4cb0992dbed44f0d9,train/603b1ac8a6e947e4cb0992dbed44f0d9.dicom,train/603b1ac8a6e947e4cb0992dbed44f0d9.jpg,5f640db0243c1d516cce0d63ec61fe08245897343c467e96e45dd2cc426ecb67,8526fa98f9abde393aa99b798cbfe034179f2ecb4494063c0b3bc3578833244b,277a6b2098e608e7a638296aa0af2e34108035b64dd88e63d35790556573de54,237f9ff0c7f1d5074a6076e5a3714675217c689ff4c51e36c3ee94e924b6ebb3,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
604340ab6423f81a91ac72182163e9a4,train/604340ab6423f81a91ac72182163e9a4.dicom,train/604340ab6423f81a91ac72182163e9a4.jpg,8f79ec62bd69b8f66e1dd18ba05a3b2f1bccbf7b86897a58720346def3992666,7b927eb4248e30971d9e6505072d475f68333b21fdbe8e0cecfb7b5fb8f9410c,b2a4cac527710842b169ca6ba44d664bd5e95c53f919df470bfa03dcdf78c995,70f7c7158430a1f9e0d32b8742b706fa37205ded619df16bd0387e9fc5393231,2420,2632,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
604ce8a56fd0539880b17f999ad10468,train/604ce8a56fd0539880b17f999ad10468.dicom,train/604ce8a56fd0539880b17f999ad10468.jpg,e0a15f94dea64b73741964700a42995bc0ef0e426c586e7da3380327048ecd9f,e585c61e37c0bfdc79d42b09f35da6e8c851a266ba4eed62c5dce520b84749e1,c79bc8364badc77f40f08bdbfb2f709558e63ef9e138c83b719eff18ce846235,91f74dc22765c4cf0882396a661fba4cdb00a16c7b0fd6eb6ce50bc8b1c26768,2527,2789,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
6056fe4eed40998cc745482220bd33a6,train/6056fe4eed40998cc745482220bd33a6.dicom,train/6056fe4eed40998cc745482220bd33a6.jpg,e0c7da63460f08f256850cb8394462bf515bc59579ac6d784623c62f6a75d00b,5169f42397c9bac110ec3e47021efb5139660d3138ef92a7690c5b97ef0c6d26,b83f11cc27507f07a10b986217f1a021bb787a3ef890e02bd7d2e35749d6bc95,b1fb8b280f38c4191acbd32cbbfca39dd9b8442277fe5f7163083d4a36a85246,2715,2835,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
606147f7461d5d7642f887d6b1b9d16b,train/606147f7461d5d7642f887d6b1b9d16b.dicom,train/606147f7461d5d7642f887d6b1b9d16b.jpg,a88071934325e295a34b9bf77e4e93bc3fc595407e07ef638eefdbbd3b7148dd,e9d4263afce2fb22b2cff03089a0d371ac14cc56b3ebdec98d37203e6d45392f,3f1757a552a048213c8942351ab7da9b91e9ce44500d5c401f90b60a092e76dc,413af0b42fddbd5da41e1060c619c7fc018ee2a992ec7f9afc61dac75fbdbb27,1976,2136,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
606765fe716741ebafc722890c81aaf8,train/606765fe716741ebafc722890c81aaf8.dicom,train/606765fe716741ebafc722890c81aaf8.jpg,1e9105ee094f8a587377d67be5558ba344308553aeadc4fe9f9f7ff8146519ef,3fc95ad4525fdeff4d501d8ed8394fb199436b6f7480bf3f2ab3479cf0c3d04c,611c91fe3a308bd57835f6f99c032cb29fd0a71119f1a856af11ad16f988c859,f50f0c867511096024e8da0b2040de48b0d4a5c0b461c2275960e6b4531ce388,2740,2792,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
60679b51d403a3a1fc020a0a86fedd8d,train/60679b51d403a3a1fc020a0a86fedd8d.dicom,train/60679b51d403a3a1fc020a0a86fedd8d.jpg,9d5fff6c34d224f00978556745fea96862acedd5b0bf21f8ea8c160fec8ecfaa,44dc82f3dbc71632f019d0ac890881d36e9fec487a608e6ded3ea06ece41fdba,35ce7eb4a85481a1896ad03201802665646ea94360b2bd6db9e898986cca1c97,f7520d9898102873f7aae88676e39b885c8a9628eb5886148889a6cf2bde8857,3000,3000,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
6067e2a8536a187d543ebd4fab4af731,train/6067e2a8536a187d543ebd4fab4af731.dicom,train/6067e2a8536a187d543ebd4fab4af731.jpg,523bae42ee8d78e7d1a48a2f18a71b16c230471a9ec1af81116cdf52ac01fc08,ed53791997eb6644d7bb10a013071b6e4a38d807f366e5103169d011311028b3,df216c12dd6f5df128f5d11f11bc6ff21cb87812ce10ea960a4f42b649e3745e,41a3641925ab18ac5f453bd75b6c2df41ca8bf231928803e018ee0c0371a74a0,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
6072a9325dcf5318517a0696040a9dcc,train/6072a9325dcf5318517a0696040a9dcc.dicom,train/6072a9325dcf5318517a0696040a9dcc.jpg,fae0676f81f9d0368ef42fdadccb35c6d2126868361cec52ecdb919ef3a9be58,7ca83d4d2d7fd23048b3cb091330f58bec4f117e59226a3c06c261386d5ce111,9d0b4850661d1ac581bf2c21cc66ee20f5f654b6690d0241a436681b7a28df8f,d691c322f1bfc815a8ec0b108ab21f56cb763ae314d0ded7c7a00fc5e7dee4f6,2208,2688,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
607867449f9bc95be2e163509e254752,train/607867449f9bc95be2e163509e254752.dicom,train/607867449f9bc95be2e163509e254752.jpg,10e6b77e66a8d5fa7488fc067c1981bf0001c4ede038424a8f48cf93a42ebbff,507f84ef357d09222119e94623d43abbf1b9cfa2003d7af72563fd8c597d4439,4209625f8c771ab1fee4b6f297e5da73ec34363e50ceae6760aa6a7b492ef091,d86a6e26896cad227a778e86d64bbd3ea98e085728605c49ace9888cf5c8d904,2939,3000,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
6081e75c58a050442a9ff3a5a2a51ffc,train/6081e75c58a050442a9ff3a5a2a51ffc.dicom,train/6081e75c58a050442a9ff3a5a2a51ffc.jpg,00db7ef7fcd1dd2cecb3e0d69ca3e446c9edd41b0fce164c5ef39dfe0cebaecf,8af2504cb9c0a10101b72b63420804a55e69fc0a2ccdc0f3c7ee0b68359cb05e,56d4a61d7186f9a45c035d454d8520fe6a630b65302f1bda1e38da2e67ced390,387c236f3cae8b232d698c288c9c6124f7726912c8862aa038893162f7b8fd29,2160,2661,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,windowing,none,identity,0,0,,converted
609aa57eca1fce9afb86a341b7b560fc,train/609aa57eca1fce9afb86a341b7b560fc.dicom,train/609aa57eca1fce9afb86a341b7b560fc.jpg,037cf3779c7865d355b6cec1b0ca878282dcee3561110ba73add8e5318df2847,2c64a0eb89dbc8e68ec9f40b9efb6c62484b6dfb36f848f11f322f40c8c77fb6,e7c7b41e1a5e42b623864db5191df77f3741b7b2bb3509242db0ede1a6f86373,e05806abc87319384e0754c4f13332659ff6502afda9179242da55580fc54d17,2694,2722,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
609eb619fc23177db779067b5cc816a7,train/609eb619fc23177db779067b5cc816a7.dicom,train/609eb619fc23177db779067b5cc816a7.jpg,4b16e037777e86259dc243e78429596410d49424b022ee64ea053cef4c0ec460,7d34cc3094c729c0a87d576995e7816fb409abd763a05f4fc44eb732e3d4722b,fc3e9025bdf72a19dfbacb88b0d2293646e492825c16142e1dfaaad0ca588387,33af7be3d4d083c989fcbc1e6ca5fccb8ec9d1b9e34b1b8008d240eca89ccd1d,2598,2725,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
60ba71ee189d4892f99bdbe3fa08f98a,train/60ba71ee189d4892f99bdbe3fa08f98a.dicom,train/60ba71ee189d4892f99bdbe3fa08f98a.jpg,292da578f5e19a6354f840277826a5045329bf241e122a142407dadd5a7c061a,4822d650621e5e2b55f9190d60fa08580c3d44cf34a475d3f8f9992d76181f0c,32fc80eb59f4b37b67bc791dd015ab786058a12b0bdf35824346a80ad8bf09ba,a85aabaa415247d5f5ea188e2b14967915ec1efd2169eb4541484aae6e57ccab,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
60d769f30bc9d356998abeeba51fa6ff,train/60d769f30bc9d356998abeeba51fa6ff.dicom,train/60d769f30bc9d356998abeeba51fa6ff.jpg,b16e04a228b404f026e81772c510290c4f26f0f9a2ed15e2e892d5a7326b7a76,651eb84b957109216668f3e76be2c0960309c8fc093830cb6fb1a76757afa4a6,937fc4cc3f78dd065ff135f9acae4f2e606ff69cfb589f7fab0c155c89452c85,319dc6262b29b6f57cf6b4550539ffe12cf3d069d735109890557091ef337477,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
60e641e62376dc3cfa71299033535b40,train/60e641e62376dc3cfa71299033535b40.dicom,train/60e641e62376dc3cfa71299033535b40.jpg,211d7090eca1d631cd14095c5b8b87a86efb73aea6671b18bac2159e440db6f8,08fa9cc5ea40d29c13c51bdcbfcde90d004d34802987fd772822f1012a8970ed,7da0546b5a2fcda47aa29d1a30423c993cac7bd30be1c80ea79e5c3afe94d44a,984e0a8c4e5b2ddf54c54c608c1ef5ee8c5619bad14f144f27f9f33b07f3a0c8,1994,2430,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
60ef7a89da46636e62b8351d15bff6c6,train/60ef7a89da46636e62b8351d15bff6c6.dicom,train/60ef7a89da46636e62b8351d15bff6c6.jpg,a3b2cd1cb2e30be1add62cc59ce3dccf0b50347613c947bfb9b1f073f92690ad,8630d536fce32c5e794db7c7ee7f60b29606dc4c4cac79ca41ca60a62a5de405,c22e8f9b76fd09941835237717ccec3346bb079efb581e8302e4c8c15af8c8b3,48a92a5efec263d64dd155ecec4296c679435249450b1dde6a48eba4bc74a517,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
60f2171aff3d6e13a8987e59d7a87739,train/60f2171aff3d6e13a8987e59d7a87739.dicom,train/60f2171aff3d6e13a8987e59d7a87739.jpg,aeea237e6a90437d79d327e15984d4beae7960fcd3197c0996b21696468e0aa8,e89d01ca6e4467e00522b766dd4324353f4b1a9967a5fdc4eb02703672b5a275,87df19d575c14013a1f739b3e26264495da11f4e7c61d9e706e4f485df2300c9,36c03b41d821d64e5c561d0012ce939c54abf7b8e3f564c2569444be761a5bd8,1968,2152,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
60fe9e6fc41b0e1f8be7b7b6b13db5cc,train/60fe9e6fc41b0e1f8be7b7b6b13db5cc.dicom,train/60fe9e6fc41b0e1f8be7b7b6b13db5cc.jpg,b0de98dba6eb04eb663a7f93c759adbc4d32c28f2b41161b7c1206eb26313c99,f628c2ec28ec423e8260e6d0a0ce6006cc98a49f1cd05618eeae1c7e7370c537,b00739055d8b8f3a73d3c0dc28427adcc3805fca517366a828137e0955185709,7150775d70fe8ce9da6f485c0f29ee325b9588a2b11b13415a62af2f3fc501d8,2715,2767,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
610d69d7787f995a196a5d8ea8ed1be5,train/610d69d7787f995a196a5d8ea8ed1be5.dicom,train/610d69d7787f995a196a5d8ea8ed1be5.jpg,bc57085c7e4d4c86a532169d6ac2629bfdee139f04cf41da9fcef062e8269eff,5e13264e437cfd49e5b9399ee38664daed143c373ec323fde8956c0521eb24ac,d51819bac5ed2b7ecc420af805906dd9d23b56b7532bdbb0a65539b03c0f9d38,615f8087442d54b4286c4ab3ca98c924b03193b4fbbedc760933132d89352d7b,2974,2920,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
611077472d2fc78135ad2ad32059888e,train/611077472d2fc78135ad2ad32059888e.dicom,train/611077472d2fc78135ad2ad32059888e.jpg,f1a3ef3dd6e782ea3d76002cddd8a8184e6f54c9a3a1a75d376a60e10c1c2664,4424133840cb0e18b7645f44fafd38fe49b8758cc29a87a67ecbb492c951e976,b63ec24bf50fc55405dc5e42d6ac12c496e7e804a437bb20ada09a238da0c59f,d2c178187250bce64c83103b1ae8abd468bf01e0b32c838c60fed0fd38de0d96,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
611310e3e1ec37e73e74f1a756b3bb69,train/611310e3e1ec37e73e74f1a756b3bb69.dicom,train/611310e3e1ec37e73e74f1a756b3bb69.jpg,81875e0b7435fb49737fff49abb24490944b96e42931873bad76847d0aae323d,67c063fe6e4038daaf4b561ab31e7e3a51c757621056373a60b02834855eccb7,634bed711fffedf165dcc56980eecbcd3bcec41fa9427778fa1fd2c8cf112a03,18195436418744235a3da3418b29151791e4996520c23b63a8422d1b036b6d90,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
61306376f68f499c2d6e52b56225012b,train/61306376f68f499c2d6e52b56225012b.dicom,train/61306376f68f499c2d6e52b56225012b.jpg,65854a23f347fba85a5ad8b76444544cc3b35d68a4bbf8f1a548c1ee22a309f1,fd3bb972c0c6b2ced76dd63f511b4b25331d363dd5064d6dd65fd75855252144,7779498e7ca059a30b819975b2ccabe9d3d7bff3315d50a3faeb6a1e720c5170,152d5a09e78dbf21189b0a09dedd5c396a235f26ad1453827b9b79c764295900,2218,2328,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
6137da0107d18f2bc35b6814c0f00ac8,train/6137da0107d18f2bc35b6814c0f00ac8.dicom,train/6137da0107d18f2bc35b6814c0f00ac8.jpg,c01d617813a581ec661715800e73e93a0468616add28aa22749739f7ae6f53f6,fee6603ef73193a44e39a4fe297c8ee02bc013b53ca33e1aca47e525ef1413c0,3402a87a5f2b13e7140f3d4a29ad8098db882632966ffb818f8af399d94c5523,c3de85aa42c53074a40eb81fe23bdc7ca252ba829fb6b04adf41ce4292802773,2808,3026,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
613fd7f3a8b48248d4027c90a414ff9a,train/613fd7f3a8b48248d4027c90a414ff9a.dicom,train/613fd7f3a8b48248d4027c90a414ff9a.jpg,af32672ef9da26b0904727e148848a22f4d356615639b26142550ecbc0453732,8b9aec946975a156e222ec2a66c434509c674fdb45f2fcc864e60ca29e873e55,90c4149902b2a6cdfb20e60e5f592bf7fe6eb4b3e31c3a5c423c8821c39610af,70aa8234e3584431b86dd135d49f48a684c5583afde886bab51c1ee12a6542e4,2282,2613,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,windowing,none,identity,0,0,,converted
6145c49011a33ec5d61866a3a7085f33,train/6145c49011a33ec5d61866a3a7085f33.dicom,train/6145c49011a33ec5d61866a3a7085f33.jpg,c754e920d454c376e3fe7c638928a39b371a1634b9aff28c16aeb46557123317,30240cbf395c125a5d83b64233330ba48acd35524c751cfab98074cbf952b2ba,4b688b3dd91c99a1ea41b4edc1e2a23114ba93a50fb26a0c09284f127ddc40fd,1e252906cb5738564bd5ed14da7797714f3b4e3ad13d22df173195ab92565ffd,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
614b0af08224c7163278ff78abc8bad7,train/614b0af08224c7163278ff78abc8bad7.dicom,train/614b0af08224c7163278ff78abc8bad7.jpg,5fe352daaf59e34bc315425a777c626394a9632140a20062fac97fdde5aace6b,aebb7a0395d73eddc669c0aa2911892091c6ffb2ae4147e3c8059ac4250de92c,6d2505e4ac05a05301fcf4d5646fff0d1750b39f389c08d95830ff95eac8e23c,7dfcaabc1b9412d8c6b153fab4d2c3825e8c9745fb48a66d8fe6bd2b3a5393b6,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
614e79f6a2879432b2af4287d954f98f,train/614e79f6a2879432b2af4287d954f98f.dicom,train/614e79f6a2879432b2af4287d954f98f.jpg,122006f9bbe3ab93a232bc705d88a89a2c90ffa798de6d2d65f3d4870c5de0ce,396a85dffb44333f70ff8c0478a206d6ec9b1c61fb8b600fafe9cc5e37ea60cd,173f0a9194317aeccd1d74abe3005c3b0cff423f44a66f629342bee951ed34ed,b9731d7cbb0bad2af0de2dee41557da4db02615cb54674493ca6005731465325,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
616f7784ae537b00b14617a57b53de73,train/616f7784ae537b00b14617a57b53de73.dicom,train/616f7784ae537b00b14617a57b53de73.jpg,6fbb4f8f9c10e7d552866d63fd032ac779b95b9f48ddd6d46449dd1c75263d7c,7092584082968df9c44c1f10e78bf3d0a5f55766a5d8b489ce8bb9fbdbdb28fe,9b91274e458a505782803433b32715aa01d703929ef8d395d12405245294ef3a,c2feed3021f8b0fba2a6ace5c5e2cd1468fc3f36bf56d1a2ce13743ba8b8d14c,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
61a02fd2f3c838c3e5daf2786bb6e54a,train/61a02fd2f3c838c3e5daf2786bb6e54a.dicom,train/61a02fd2f3c838c3e5daf2786bb6e54a.jpg,2a300a457de9aae0466b0f451630c1f5c0534bca6b7a55b8d6f91c3b64f836f0,497a495af58331022a95f3df76f5e24695d0e7519a2342e7334f9a3683713f99,6f1e83d4090bd405a7ad3c410f9481097963b2339f3dfe88b2d44d3602e88d93,9f3143af751dd8983e159e2198e2f45873270a42b9ad3bcd645c720ee239bbde,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,inverted,1,0,,converted
61b870f53ee51305fca5b584ffaf4a8d,train/61b870f53ee51305fca5b584ffaf4a8d.dicom,train/61b870f53ee51305fca5b584ffaf4a8d.jpg,4a02339d38ac5b2775a4a76c64d28225ef1f134257360a93f20afbe7b5de6f9b,508f8b4870362e520d848f70c6f579d042b0c0fe455d8f250c6047536d08af2b,d812647b45f5aa0885548743b0e38f7fa9a29a04f72dc0ae1b121eb329c23d18,1f97dd4335c16d0f0d19a8d0f430de7e929df3196734734c8227352e692954ec,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
61d21c0ea3c0e8904647974163dcbefe,train/61d21c0ea3c0e8904647974163dcbefe.dicom,train/61d21c0ea3c0e8904647974163dcbefe.jpg,5fe5dc4dbfc4871a448157da038b7d19f62bb7812180ca38fe37ad56c3136db2,06a5989dced2e5dfb55d083f4085180254423cd996b6e4c35d233e424ff7a4ae,11036fd0bee71abaef67761114be67b1a31dd995895dc87404804fd52f3e2d88,6c85d0f0f53555b8bdc6fe6b21c755278d959b65e92f3fc89ec5579ae60bdb63,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
