annotation_id,image_id,category_id,canonical_class_id,x,y,width,height,area,in_bounds
15150,2568,8,7,335.0,1519.0,400.0,239.0,95600.0,True
15151,2053,12,11,2166.0,2565.0,172.0,382.0,65704.0,True
15152,3814,4,3,955.0,1860.0,1328.0,497.0,660016.0,True
15153,3546,14,13,972.0,550.0,327.0,334.0,109218.0,True
15154,1824,14,13,1728.0,529.0,327.0,264.0,86328.0,True
15155,1264,8,7,1145.0,701.0,766.0,822.0,629652.0,True
15156,2736,4,3,756.0,1595.0,957.0,320.0,306240.0,True
15157,2433,1,0,1577.0,709.0,320.0,403.0,128960.0,True
15158,1756,4,3,1073.0,1717.0,1154.0,379.0,437366.0,True
15159,4577,1,0,1141.0,961.0,620.0,767.0,475540.0,True
15160,4482,1,0,1321.0,636.0,274.0,270.0,73980.0,True
15161,825,4,3,856.0,1942.0,1253.0,337.0,422261.0,True
15162,4468,8,7,1519.0,1114.0,394.0,822.0,323868.0,True
15163,2493,4,3,607.0,1727.0,1463.0,348.0,509124.0,True
15164,2648,6,5,1791.0,347.0,769.0,1739.0,1337291.0,True
15165,3903,4,3,1292.0,1526.0,1020.0,380.0,387600.0,True
15166,2337,5,4,586.0,672.0,505.0,629.0,317645.0,True
15167,4835,7,6,470.0,571.0,386.0,346.0,133556.0,True
15168,1457,14,13,409.0,1094.0,291.0,83.0,24153.0,True
15169,1987,4,3,1194.0,1558.0,1105.0,444.0,490620.0,True
15170,4502,11,10,1688.0,1300.0,263.0,415.0,109145.0,True
15171,2490,4,3,1044.0,1664.0,1165.0,404.0,470660.0,True
15172,4752,2,1,890.0,954.0,325.0,196.0,63700.0,True
15173,3299,10,9,360.0,467.0,97.0,212.0,20564.0,True
15174,3271,1,0,1225.0,977.0,416.0,495.0,205920.0,True
15175,4646,4,3,938.0,1653.0,1106.0,326.0,360556.0,True
15176,2767,12,11,760.0,401.0,364.0,195.0,70980.0,True
15177,4479,4,3,898.0,1459.0,1065.0,331.0,352515.0,True
15178,4830,14,13,410.0,638.0,572.0,627.0,358644.0,True
15179,4713,4,3,643.0,1115.0,977.0,300.0,293100.0,True
15180,2718,10,9,458.0,1986.0,481.0,198.0,95238.0,True
15181,242,12,11,595.0,427.0,389.0,101.0,39289.0,True
15182,4070,4,3,1128.0,1910.0,1105.0,388.0,428740.0,True
15183,4439,11,10,260.0,1517.0,144.0,134.0,19296.0,True
15184,498,12,11,2454.0,2248.0,175.0,211.0,36925.0,True
15185,4381,1,0,1509.0,570.0,278.0,413.0,114814.0,True
15186,1944,1,0,1160.0,566.0,319.0,613.0,195547.0,True
15187,3401,11,10,117.0,2553.0,98.0,177.0,17346.0,True
15188,3773,1,0,1461.0,728.0,255.0,295.0,75225.0,True
15189,427,11,10,1536.0,1360.0,125.0,170.0,21250.0,True
15190,124,11,10,212.0,2114.0,133.0,240.0,31920.0,True
15191,4791,6,5,265.0,735.0,781.0,1174.0,916894.0,True
15192,4132,8,7,2290.0,1690.0,238.0,175.0,41650.0,True
15193,303,10,9,0.0,1587.0,218.0,558.0,121644.0,True
15194,4185,14,13,1844.0,472.0,511.0,581.0,296891.0,True
15195,3363,1,0,1041.0,782.0,286.0,398.0,113828.0,True
15196,4277,4,3,761.0,1769.0,1027.0,295.0,302965.0,True
15197,1979,4,3,1101.0,1690.0,1146.0,442.0,506532.0,True
15198,557,1,0,1607.0,780.0,263.0,298.0,78374.0,True
15199,2058,4,3,706.0,1341.0,873.0,349.0,304677.0,True
15200,4701,7,6,1617.0,360.0,498.0,495.0,246510.0,True
15201,2347,4,3,667.0,1609.0,1413.0,337.0,476181.0,True
15202,1072,14,13,2061.0,965.0,505.0,319.0,161095.0,True
15203,2116,1,0,1449.0,1037.0,325.0,390.0,126750.0,True
15204,224,4,3,906.0,1628.0,1271.0,290.0,368590.0,True
15205,4812,7,6,1089.0,180.0,409.0,484.0,197956.0,True
15206,1945,1,0,1495.0,968.0,309.0,298.0,92082.0,True
15207,717,4,3,734.0,1157.0,947.0,265.0,250955.0,True
15208,3239,1,0,1133.0,994.0,266.0,237.0,63042.0,True
15209,4286,6,5,157.0,640.0,963.0,1985.0,1911555.0,True
15210,3691,8,7,679.0,1777.0,91.0,90.0,8190.0,True
15211,1096,8,7,1414.0,1327.0,288.0,386.0,111168.0,True
15212,1661,8,7,729.0,1569.0,229.0,498.0,114042.0,True
15213,127,1,0,1099.0,536.0,270.0,294.0,79380.0,True
15214,4856,10,9,361.0,87.0,2592.0,556.0,1441152.0,True
15215,4265,4,3,969.0,1687.0,1074.0,498.0,534852.0,True
15216,3337,12,11,658.0,463.0,357.0,75.0,26775.0,True
15217,2994,2,1,334.0,500.0,936.0,1752.0,1639872.0,True
15218,1421,12,11,1795.0,353.0,95.0,83.0,7885.0,True
15219,274,1,0,1256.0,823.0,250.0,366.0,91500.0,True
15220,2656,12,11,2585.0,1936.0,87.0,182.0,15834.0,True
15221,1941,7,6,2075.0,1011.0,798.0,1425.0,1137150.0,True
15222,2531,12,11,1310.0,504.0,103.0,135.0,13905.0,True
15223,3677,9,8,1379.0,990.0,283.0,325.0,91975.0,True
15224,3752,13,12,331.0,643.0,540.0,366.0,197640.0,True
15225,672,8,7,609.0,1328.0,258.0,308.0,79464.0,True
15226,942,12,11,702.0,535.0,190.0,89.0,16910.0,True
15227,3263,9,8,1780.0,1096.0,60.0,58.0,3480.0,True
15228,3213,1,0,1642.0,559.0,359.0,344.0,123496.0,True
15229,4840,4,3,659.0,1188.0,848.0,273.0,231504.0,True
15230,1333,10,9,752.0,1633.0,341.0,422.0,143902.0,True
15231,647,4,3,1092.0,1605.0,960.0,302.0,289920.0,True
15232,2789,14,13,601.0,952.0,300.0,275.0,82500.0,True
15233,1801,12,11,2286.0,2085.0,116.0,137.0,15892.0,True
15234,3694,14,13,1356.0,368.0,435.0,463.0,201405.0,True
15235,2560,14,13,359.0,1304.0,459.0,192.0,88128.0,True
15236,3012,4,3,1202.0,1402.0,1160.0,398.0,461680.0,True
15237,3989,11,10,1102.0,360.0,932.0,1727.0,1609564.0,True
15238,1991,14,13,477.0,565.0,750.0,1041.0,780750.0,True
15239,2197,1,0,1065.0,909.0,235.0,270.0,63450.0,True
15240,4504,8,7,640.0,1273.0,182.0,252.0,45864.0,True
15241,2421,1,0,1198.0,1054.0,280.0,231.0,64680.0,True
15242,4375,1,0,1260.0,742.0,290.0,341.0,98890.0,True
15243,4210,1,0,1130.0,660.0,324.0,308.0,99792.0,True
15244,1859,1,0,1629.0,786.0,269.0,347.0,93343.0,True
15245,2809,5,4,436.0,475.0,556.0,623.0,346388.0,True
15246,1350,4,3,987.0,1577.0,1199.0,419.0,502381.0,True
15247,2583,4,3,577.0,1099.0,1124.0,659.0,740716.0,True
15248,3164,8,7,1664.0,1176.0,109.0,97.0,10573.0,True
15249,1783,2,1,1795.0,658.0,585.0,788.0,460980.0,True
15250,2729,4,3,910.0,1284.0,937.0,403.0,377611.0,True
15251,31,14,13,940.0,543.0,31.0,19.0,589.0,True
15252,752,6,5,1558.0,557.0,714.0,1961.0,1400154.0,True
15253,808,7,6,528.0,1287.0,625.0,658.0,411250.0,True
15254,2972,1,0,1363.0,795.0,279.0,398.0,111042.0,True
15255,1537,10,9,1718.0,1839.0,164.0,109.0,17876.0,True
15256,395,1,0,1320.0,770.0,260.0,266.0,69160.0,True
15257,501,8,7,2126.0,852.0,317.0,507.0,160719.0,True
15258,2759,2,1,617.0,1365.0,355.0,539.0,191345.0,True
15259,2496,8,7,880.0,856.0,596.0,370.0,220520.0,True
15260,191,10,9,1839.0,65.0,411.0,459.0,188649.0,True
15261,605,11,10,1545.0,1645.0,765.0,652.0,498780.0,True
15262,3805,11,10,197.0,1492.0,316.0,578.0,182648.0,True
15263,2296,4,3,890.0,1671.0,1066.0,552.0,588432.0,True
15264,1812,8,7,892.0,500.0,249.0,603.0,150147.0,True
15265,931,9,8,1352.0,778.0,492.0,1304.0,641568.0,True
15266,1464,1,0,1124.0,736.0,261.0,364.0,95004.0,True
15267,1501,14,13,1967.0,1709.0,101.0,204.0,20604.0,True
15268,3722,11,10,333.0,2444.0,101.0,157.0,15857.0,True
15269,1044,4,3,1072.0,1549.0,1105.0,533.0,588965.0,True
15270,4142,5,4,735.0,944.0,343.0,280.0,96040.0,True
15271,881,11,10,2133.0,2194.0,86.0,115.0,9890.0,True
15272,2562,7,6,642.0,673.0,568.0,1337.0,759416.0,True
15273,1322,11,10,1838.0,2239.0,111.0,143.0,15873.0,True
15274,1622,14,13,689.0,496.0,589.0,891.0,524799.0,True
15275,1168,9,8,746.0,1023.0,255.0,311.0,79305.0,True
15276,1457,14,13,517.0,1876.0,269.0,237.0,63753.0,True
15277,3942,4,3,948.0,1733.0,1129.0,296.0,334184.0,True
15278,1482,1,0,1180.0,658.0,271.0,327.0,88617.0,True
15279,296,4,3,753.0,1366.0,1036.0,424.0,439264.0,True
15280,3337,9,8,1907.0,1996.0,162.0,116.0,18792.0,True
15281,4172,1,0,1368.0,946.0,324.0,427.0,138348.0,True
15282,3478,7,6,619.0,1902.0,440.0,432.0,190080.0,True
15283,1931,14,13,331.0,981.0,480.0,543.0,260640.0,True
15284,4716,4,3,829.0,1431.0,906.0,238.0,215628.0,True
15285,2190,4,3,904.0,1642.0,1146.0,470.0,538620.0,True
15286,3493,1,0,1390.0,635.0,330.0,379.0,125070.0,True
15287,53,14,13,1707.0,1257.0,44.0,54.0,2376.0,True
15288,1279,12,11,2086.0,2456.0,116.0,154.0,17864.0,True
15289,815,1,0,680.0,616.0,1007.0,597.0,601179.0,True
15290,4144,1,0,974.0,600.0,291.0,408.0,118728.0,True
15291,124,7,6,495.0,441.0,442.0,390.0,172380.0,True
15292,4825,4,3,936.0,1801.0,1089.0,400.0,435600.0,True
15293,1441,11,10,366.0,1279.0,698.0,553.0,385994.0,True
15294,1706,9,8,662.0,874.0,52.0,43.0,2236.0,True
15295,4830,14,13,1357.0,776.0,226.0,256.0,57856.0,True
15296,2039,11,10,1737.0,1839.0,88.0,139.0,12232.0,True
15297,2904,4,3,720.0,1732.0,1030.0,340.0,350200.0,True
15298,644,14,13,246.0,468.0,111.0,61.0,6771.0,True
15299,2945,1,0,1300.0,747.0,315.0,309.0,97335.0,True
15300,2528,4,3,1007.0,1826.0,1173.0,472.0,553656.0,True
15301,4439,1,0,1009.0,770.0,296.0,332.0,98272.0,True
15302,3781,7,6,778.0,450.0,334.0,271.0,90514.0,True
15303,2931,9,8,2240.0,1657.0,72.0,81.0,5832.0,True
15304,1508,8,7,678.0,440.0,258.0,356.0,91848.0,True
15305,1432,4,3,1194.0,1682.0,1142.0,532.0,607544.0,True
15306,1988,2,1,1322.0,517.0,181.0,292.0,52852.0,True
15307,3112,3,2,1490.0,1059.0,52.0,84.0,4368.0,True
15308,1572,9,8,1830.0,1337.0,44.0,71.0,3124.0,True
15309,3552,7,6,380.0,852.0,292.0,120.0,35040.0,True
15310,3640,1,0,1139.0,559.0,259.0,267.0,69153.0,True
15311,4212,11,10,333.0,1400.0,668.0,463.0,309284.0,True
15312,401,8,7,297.0,1513.0,400.0,309.0,123600.0,True
15313,4215,1,0,1096.0,849.0,236.0,311.0,73396.0,True
15314,4883,4,3,794.0,1366.0,1001.0,391.0,391391.0,True
15315,4562,14,13,1869.0,586.0,608.0,464.0,282112.0,True
15316,1186,4,3,913.0,1594.0,950.0,307.0,291650.0,True
15317,4512,1,0,1349.0,811.0,359.0,424.0,152216.0,True
15318,1345,1,0,1136.0,531.0,439.0,340.0,149260.0,True
15319,3413,3,2,2000.0,999.0,56.0,59.0,3304.0,True
15320,99,1,0,1186.0,1025.0,276.0,368.0,101568.0,True
15321,401,11,10,200.0,1404.0,575.0,783.0,450225.0,True
15322,1389,14,13,1999.0,1135.0,502.0,808.0,405616.0,True
15323,1538,14,13,1908.0,1121.0,177.0,328.0,58056.0,True
15324,975,1,0,1391.0,967.0,329.0,401.0,131929.0,True
15325,880,12,11,703.0,427.0,589.0,317.0,186713.0,True
15326,646,10,9,1887.0,1544.0,235.0,398.0,93530.0,True
15327,874,4,3,743.0,1707.0,1098.0,276.0,303048.0,True
15328,3581,4,3,744.0,1687.0,1130.0,315.0,355950.0,True
15329,2090,12,11,1770.0,300.0,247.0,165.0,40755.0,True
15330,4624,9,8,1481.0,510.0,371.0,451.0,167321.0,True
15331,2343,11,10,240.0,2136.0,405.0,246.0,99630.0,True
15332,1720,8,7,870.0,1598.0,282.0,271.0,76422.0,True
15333,1127,1,0,1180.0,778.0,304.0,283.0,86032.0,True
15334,4018,14,13,1439.0,542.0,502.0,543.0,272586.0,True
15335,4001,1,0,1193.0,742.0,383.0,359.0,137497.0,True
15336,3334,10,9,1794.0,1464.0,53.0,98.0,5194.0,True
15337,4704,14,13,1700.0,361.0,682.0,581.0,396242.0,True
15338,3055,11,10,208.0,2081.0,799.0,488.0,389912.0,True
15339,831,6,5,476.0,557.0,594.0,1169.0,694386.0,True
15340,1744,4,3,1433.0,1613.0,1092.0,590.0,644280.0,True
15341,1186,1,0,1140.0,789.0,314.0,389.0,122146.0,True
15342,1367,9,8,927.0,1981.0,47.0,51.0,2397.0,True
15343,4638,4,3,837.0,1591.0,1219.0,355.0,432745.0,True
15344,4631,9,8,1848.0,832.0,730.0,735.0,536550.0,True
15345,3820,9,8,514.0,1141.0,62.0,79.0,4898.0,True
15346,1519,8,7,686.0,462.0,544.0,620.0,337280.0,True
15347,4533,3,2,2183.0,1040.0,72.0,50.0,3600.0,True
15348,739,10,9,257.0,0.0,642.0,482.0,309444.0,True
15349,555,9,8,1659.0,1253.0,40.0,32.0,1280.0,True
15350,3444,8,7,414.0,1166.0,779.0,425.0,331075.0,True
15351,248,11,10,345.0,1211.0,551.0,636.0,350436.0,True
15352,2333,4,3,1157.0,1600.0,1127.0,381.0,429387.0,True
15353,3253,12,11,1434.0,569.0,410.0,101.0,41410.0,True
15354,405,4,3,936.0,1869.0,1267.0,308.0,390236.0,True
15355,1790,4,3,820.0,1381.0,1121.0,424.0,475304.0,True
15356,1542,9,8,920.0,1414.0,76.0,84.0,6384.0,True
15357,3599,8,7,1957.0,1597.0,360.0,677.0,243720.0,True
15358,1418,12,11,467.0,475.0,309.0,162.0,50058.0,True
15359,3017,11,10,1937.0,1639.0,388.0,362.0,140456.0,True
15360,414,1,0,1346.0,726.0,308.0,399.0,122892.0,True
15361,740,1,0,1000.0,598.0,281.0,296.0,83176.0,True
15362,4612,9,8,1489.0,509.0,58.0,55.0,3190.0,True
15363,1887,14,13,1673.0,854.0,258.0,190.0,49020.0,True
15364,4854,10,9,1984.0,1376.0,265.0,988.0,261820.0,True
15365,148,12,11,404.0,367.0,427.0,151.0,64477.0,True
15366,2762,10,9,1084.0,1297.0,150.0,132.0,19800.0,True
15367,2924,14,13,432.0,1895.0,269.0,84.0,22596.0,True
15368,3285,7,6,874.0,545.0,280.0,282.0,78960.0,True
15369,1586,1,0,1134.0,1055.0,257.0,242.0,62194.0,True
15370,143,8,7,1879.0,309.0,324.0,515.0,166860.0,True
15371,4039,10,9,445.0,6.0,477.0,418.0,199386.0,True
15372,174,12,11,2202.0,653.0,201.0,295.0,59295.0,True
15373,1870,14,13,339.0,892.0,226.0,467.0,105542.0,True
15374,3127,4,3,836.0,1721.0,1189.0,371.0,441119.0,True
15375,1568,8,7,1483.0,1312.0,432.0,681.0,294192.0,True
15376,1057,12,11,1507.0,476.0,362.0,105.0,38010.0,True
15377,125,1,0,867.0,583.0,278.0,352.0,97856.0,True
15378,842,1,0,1370.0,616.0,238.0,385.0,91630.0,True
15379,3474,14,13,720.0,725.0,227.0,504.0,114408.0,True
15380,724,12,11,1025.0,103.0,353.0,129.0,45537.0,True
15381,3234,3,2,1705.0,762.0,25.0,63.0,1575.0,True
15382,151,1,0,1118.0,706.0,463.0,505.0,233815.0,True
15383,122,8,7,639.0,783.0,310.0,311.0,96410.0,True
15384,2157,12,11,534.0,461.0,132.0,102.0,13464.0,True
15385,1376,1,0,1064.0,565.0,303.0,357.0,108171.0,True
15386,4538,1,0,939.0,682.0,283.0,260.0,73580.0,True
15387,817,8,7,1555.0,1039.0,322.0,479.0,154238.0,True
15388,2379,1,0,1112.0,515.0,216.0,213.0,46008.0,True
15389,749,8,7,1870.0,894.0,124.0,135.0,16740.0,True
15390,648,14,13,1387.0,891.0,336.0,572.0,192192.0,True
15391,1860,4,3,792.0,1446.0,870.0,268.0,233160.0,True
15392,803,9,8,1821.0,1237.0,49.0,54.0,2646.0,True
15393,3681,4,3,773.0,1370.0,996.0,237.0,236052.0,True
15394,4052,1,0,1009.0,530.0,236.0,245.0,57820.0,True
15395,4268,14,13,334.0,805.0,557.0,722.0,402154.0,True
15396,681,10,9,1847.0,2060.0,630.0,267.0,168210.0,True
15397,4512,4,3,958.0,1557.0,1267.0,404.0,511868.0,True
15398,556,14,13,1474.0,479.0,500.0,1357.0,678500.0,True
15399,537,12,11,1040.0,452.0,253.0,423.0,107019.0,True
15400,4812,7,6,372.0,432.0,194.0,119.0,23086.0,True
15401,2974,12,11,1898.0,283.0,172.0,138.0,23736.0,True
15402,3090,9,8,1537.0,399.0,190.0,114.0,21660.0,True
15403,1566,3,2,1361.0,589.0,112.0,150.0,16800.0,True
15404,3258,10,9,394.0,1112.0,44.0,40.0,1760.0,True
15405,3972,10,9,496.0,96.0,586.0,369.0,216234.0,True
15406,232,4,3,905.0,1574.0,1164.0,308.0,358512.0,True
15407,4553,9,8,1140.0,767.0,289.0,392.0,113288.0,True
15408,1043,7,6,242.0,1129.0,488.0,396.0,193248.0,True
15409,3552,14,13,1543.0,482.0,510.0,687.0,350370.0,True
15410,1673,4,3,874.0,1282.0,1133.0,360.0,407880.0,True
15411,4530,1,0,1427.0,897.0,173.0,189.0,32697.0,True
15412,2877,1,0,1572.0,529.0,269.0,254.0,68326.0,True
15413,1004,12,11,1578.0,1844.0,102.0,140.0,14280.0,True
15414,4542,9,8,1883.0,1483.0,58.0,57.0,3306.0,True
15415,4698,1,0,1442.0,797.0,358.0,432.0,154656.0,True
15416,4009,6,5,852.0,1949.0,501.0,535.0,268035.0,True
15417,1474,3,2,1076.0,776.0,145.0,127.0,18415.0,True
15418,96,1,0,1164.0,567.0,216.0,264.0,57024.0,True
15419,592,14,13,1417.0,417.0,447.0,468.0,209196.0,True
15420,3452,1,0,1429.0,954.0,355.0,307.0,108985.0,True
15421,4071,4,3,754.0,1324.0,1101.0,385.0,423885.0,True
15422,1035,4,3,893.0,1704.0,1280.0,496.0,634880.0,True
15423,1715,11,10,1992.0,1834.0,327.0,301.0,98427.0,True
15424,835,10,9,951.0,662.0,180.0,423.0,76140.0,True
15425,3412,14,13,448.0,647.0,400.0,564.0,225600.0,True
15426,12,11,10,336.0,448.0,933.0,1978.0,1845474.0,True
15427,257,8,7,1599.0,1083.0,560.0,279.0,156240.0,True
15428,2671,7,6,1500.0,334.0,720.0,817.0,588240.0,True
15429,3239,1,0,1123.0,975.0,242.0,252.0,60984.0,True
15430,4722,4,3,667.0,1086.0,956.0,371.0,354676.0,True
15431,1269,1,0,1285.0,869.0,237.0,280.0,66360.0,True
15432,3435,1,0,985.0,814.0,279.0,213.0,59427.0,True
15433,873,11,10,1904.0,1545.0,262.0,383.0,100346.0,True
15434,1701,1,0,1154.0,809.0,418.0,403.0,168454.0,True
15435,569,9,8,1792.0,574.0,733.0,1561.0,1144213.0,True
15436,2222,1,0,1388.0,678.0,256.0,323.0,82688.0,True
15437,551,4,3,1126.0,1837.0,1141.0,393.0,448413.0,True
15438,1666,12,11,822.0,429.0,290.0,90.0,26100.0,True
15439,3121,12,11,1363.0,238.0,273.0,86.0,23478.0,True
15440,3174,4,3,1112.0,1723.0,1144.0,395.0,451880.0,True
15441,2661,1,0,966.0,860.0,273.0,285.0,77805.0,True
15442,4488,11,10,1286.0,975.0,498.0,970.0,483060.0,True
15443,1662,14,13,1534.0,974.0,440.0,164.0,72160.0,True
15444,2693,14,13,613.0,1443.0,171.0,87.0,14877.0,True
15445,78,8,7,173.0,1543.0,672.0,307.0,206304.0,True
15446,4817,11,10,158.0,2261.0,192.0,179.0,34368.0,True
15447,1941,7,6,864.0,592.0,667.0,696.0,464232.0,True
15448,1133,1,0,1112.0,616.0,237.0,361.0,85557.0,True
15449,2185,1,0,1213.0,697.0,443.0,471.0,208653.0,True
15450,1991,12,11,1549.0,522.0,524.0,212.0,111088.0,True
15451,4887,11,10,30.0,1591.0,126.0,123.0,15498.0,True
15452,3439,1,0,1417.0,760.0,310.0,343.0,106330.0,True
15453,3876,1,0,1036.0,604.0,239.0,323.0,77197.0,True
15454,7,14,13,1326.0,477.0,509.0,631.0,321179.0,True
15455,4253,1,0,1049.0,787.0,308.0,291.0,89628.0,True
15456,4035,1,0,1225.0,773.0,364.0,314.0,114296.0,True
15457,2067,4,3,1019.0,1556.0,1083.0,309.0,334647.0,True
15458,3796,3,2,322.0,792.0,156.0,148.0,23088.0,True
15459,786,11,10,1723.0,1588.0,559.0,819.0,457821.0,True
15460,759,1,0,1413.0,793.0,301.0,382.0,114982.0,True
15461,1705,10,9,993.0,264.0,176.0,156.0,27456.0,True
15462,3964,9,8,593.0,874.0,56.0,98.0,5488.0,True
15463,1125,10,9,473.0,299.0,264.0,276.0,72864.0,True
15464,1608,14,13,485.0,823.0,228.0,111.0,25308.0,True
15465,1587,1,0,1313.0,793.0,367.0,387.0,142029.0,True
15466,1336,9,8,2070.0,928.0,111.0,115.0,12765.0,True
15467,4232,4,3,730.0,1435.0,900.0,345.0,310500.0,True
15468,3646,1,0,1173.0,836.0,267.0,350.0,93450.0,True
15469,1333,8,7,1578.0,533.0,896.0,1345.0,1205120.0,True
15470,782,12,11,1421.0,351.0,71.0,60.0,4260.0,True
15471,4574,12,11,479.0,2043.0,111.0,166.0,18426.0,True
15472,2123,1,0,1251.0,834.0,257.0,220.0,56540.0,True
15473,548,5,4,1516.0,985.0,603.0,833.0,502299.0,True
15474,3628,14,13,1683.0,656.0,226.0,298.0,67348.0,True
15475,4887,6,5,77.0,285.0,665.0,1342.0,892430.0,True
15476,2343,11,10,262.0,2101.0,180.0,190.0,34200.0,True
15477,1670,4,3,823.0,1634.0,1140.0,357.0,406980.0,True
15478,3588,11,10,99.0,1588.0,157.0,278.0,43646.0,True
15479,3971,14,13,1261.0,1097.0,201.0,168.0,33768.0,True
15480,377,11,10,209.0,776.0,657.0,881.0,578817.0,True
15481,190,8,7,2239.0,1689.0,199.0,300.0,59700.0,True
15482,556,7,6,1236.0,509.0,738.0,1282.0,946116.0,True
15483,4174,11,10,295.0,1968.0,79.0,153.0,12087.0,True
15484,3649,9,8,1618.0,1279.0,81.0,60.0,4860.0,True
15485,1144,4,3,861.0,1778.0,1214.0,611.0,741754.0,True
15486,1506,1,0,1190.0,636.0,288.0,370.0,106560.0,True
15487,899,14,13,528.0,440.0,333.0,317.0,105561.0,True
15488,4673,11,10,2488.0,2659.0,157.0,247.0,38779.0,True
15489,2477,11,10,599.0,2533.0,206.0,218.0,44908.0,True
15490,1911,3,2,2022.0,866.0,502.0,739.0,370978.0,True
15491,2049,9,8,1295.0,1019.0,227.0,258.0,58566.0,True
15492,3025,7,6,1738.0,1710.0,246.0,309.0,76014.0,True
15493,3926,11,10,359.0,1416.0,309.0,440.0,135960.0,True
15494,1710,5,4,439.0,521.0,534.0,722.0,385548.0,True
15495,4872,1,0,1272.0,923.0,391.0,443.0,173213.0,True
15496,4568,14,13,712.0,1288.0,249.0,104.0,25896.0,True
15497,4256,4,3,1087.0,1305.0,1186.0,464.0,550304.0,True
15498,3810,7,6,1861.0,355.0,474.0,580.0,274920.0,True
15499,3884,4,3,690.0,1170.0,1105.0,569.0,628745.0,True
15500,2794,4,3,801.0,1670.0,1151.0,220.0,253220.0,True
15501,3294,9,8,1803.0,624.0,433.0,1287.0,557271.0,True
15502,4674,4,3,658.0,1496.0,1113.0,366.0,407358.0,True
15503,4184,12,11,591.0,439.0,219.0,40.0,8760.0,True
15504,4660,12,11,1236.0,256.0,252.0,76.0,19152.0,True
15505,760,9,8,868.0,2020.0,66.0,65.0,4290.0,True
15506,1325,10,9,688.0,851.0,276.0,468.0,129168.0,True
15507,2719,6,5,1606.0,808.0,542.0,1300.0,704600.0,True
15508,505,1,0,1150.0,596.0,335.0,362.0,121270.0,True
15509,3963,11,10,158.0,2880.0,605.0,272.0,164560.0,True
15510,3923,12,11,600.0,349.0,368.0,108.0,39744.0,True
15511,1669,10,9,1261.0,761.0,296.0,475.0,140600.0,True
15512,2823,9,8,483.0,1844.0,81.0,48.0,3888.0,True
15513,1037,4,3,752.0,1290.0,987.0,374.0,369138.0,True
15514,4157,4,3,964.0,1501.0,1225.0,448.0,548800.0,True
15515,3653,4,3,925.0,977.0,1018.0,290.0,295220.0,True
15516,650,10,9,391.0,1338.0,653.0,682.0,445346.0,True
15517,1439,14,13,1391.0,1607.0,339.0,265.0,89835.0,True
15518,4773,5,4,461.0,754.0,358.0,290.0,103820.0,True
15519,4457,1,0,1367.0,934.0,373.0,419.0,156287.0,True
15520,1663,1,0,1585.0,624.0,328.0,359.0,117752.0,True
15521,1587,4,3,836.0,1787.0,1140.0,375.0,427500.0,True
15522,2422,14,13,465.0,1161.0,385.0,183.0,70455.0,True
15523,2557,14,13,1825.0,717.0,486.0,215.0,104490.0,True
15524,3383,9,8,1620.0,928.0,33.0,31.0,1023.0,True
15525,214,10,9,1698.0,598.0,500.0,1047.0,523500.0,True
15526,2300,12,11,2010.0,472.0,238.0,91.0,21658.0,True
15527,3554,7,6,1336.0,587.0,602.0,812.0,488824.0,True
15528,777,8,7,2075.0,1083.0,264.0,304.0,80256.0,True
15529,1618,3,2,754.0,1289.0,78.0,96.0,7488.0,True
15530,1084,11,10,340.0,2834.0,66.0,91.0,6006.0,True
15531,1205,8,7,672.0,1375.0,89.0,113.0,10057.0,True
15532,2093,4,3,905.0,1454.0,1077.0,283.0,304791.0,True
15533,330,3,2,1096.0,614.0,359.0,607.0,217913.0,True
15534,1004,12,11,365.0,315.0,208.0,136.0,28288.0,True
15535,2591,1,0,1381.0,1067.0,320.0,381.0,121920.0,True
15536,3621,4,3,730.0,1645.0,913.0,414.0,377982.0,True
15537,4826,4,3,779.0,1227.0,1045.0,557.0,582065.0,True
15538,418,5,4,1436.0,1258.0,834.0,1373.0,1145082.0,True
15539,4612,14,13,1490.0,472.0,77.0,91.0,7007.0,True
15540,2147,8,7,1803.0,1306.0,79.0,449.0,35471.0,True
15541,1358,14,13,472.0,1085.0,57.0,39.0,2223.0,True
15542,4894,1,0,1224.0,733.0,336.0,443.0,148848.0,True
15543,4451,1,0,1149.0,836.0,267.0,440.0,117480.0,True
15544,2263,1,0,1697.0,950.0,337.0,369.0,124353.0,True
15545,2360,12,11,671.0,517.0,445.0,140.0,62300.0,True
15546,3432,10,9,15.0,833.0,204.0,1564.0,319056.0,True
15547,3525,1,0,1595.0,751.0,273.0,246.0,67158.0,True
15548,1001,11,10,185.0,2069.0,141.0,184.0,25944.0,True
15549,4723,7,6,1475.0,1080.0,549.0,756.0,415044.0,True
15550,175,14,13,1069.0,673.0,264.0,365.0,96360.0,True
15551,3469,5,4,167.0,1335.0,711.0,434.0,308574.0,True
15552,778,1,0,980.0,718.0,652.0,608.0,396416.0,True
15553,4828,7,6,266.0,333.0,504.0,488.0,245952.0,True
15554,915,14,13,1988.0,803.0,142.0,142.0,20164.0,True
15555,2965,12,11,1956.0,2252.0,135.0,200.0,27000.0,True
15556,1622,12,11,760.0,360.0,336.0,302.0,101472.0,True
15557,1421,9,8,1883.0,607.0,29.0,53.0,1537.0,True
15558,4008,14,13,487.0,373.0,251.0,529.0,132779.0,True
15559,3762,14,13,378.0,561.0,617.0,692.0,426964.0,True
