image_id,n_radiologists,rad_ids
79c5d4d7f3b2e7a5a183bfbe664c699d,3,R10;R8;R9
79da84eeb9599d74292b04af9078c3ef,3,R10;R8;R9
79e8d10895b6cd7b1fca87139719b63a,3,R10;R8;R9
79edf950abd9ddc4dac37e113e40da5d,3,R11;R14;R5
79ff39552d8204ba42c5041e7650effc,3,R10;R8;R9
7a0d573c9f9582d04423325d3ca146e7,3,R10;R8;R9
7a1d72be9ef473df66d225c53e61f77e,3,R10;R8;R9
7a3323fefdd4f7613e1ae2d4812c7b75,3,R10;R8;R9
7a350dc1bcdf2fb34fcc57f05adf9da7,3,R10;R8;R9
7a4bbf44262ba36208dbb20153f4569d,3,R10;R8;R9
7a5ed0a74ecc27101ba9cb64066cf452,3,R10;R8;R9
7a638d347bc64ee76ca339c799602086,3,R10;R8;R9
7a7b30a642d5f305ccf5f7a6f2e901e8,3,R10;R8;R9
7a96c5f15fb08c98d2489dc2d1ad05d9,3,R11;R3;R5
7a99127d0a0c6a00aad2115a6ff9e653,3,R10;R8;R9
7a9bbc3d02750c716fa773dcae80363b,3,R10;R8;R9
7ab69502906043cd72e71d1f549c7153,3,R10;R8;R9
7ac7db2d39f2342de386188e72cd0a72,3,R10;R8;R9
7acb16c6d6f5cfc41a958e0b41e25106,3,R10;R8;R9
7acf137fcd503834c79b7a151dd934f0,3,R10;R8;R9
7acffd33cfddf67f7a7a9cb705096335,3,R10;R8;R9
7aeae4110d509875a693b23aa17bd9ac,3,R10;R8;R9
7af1da4ba8580aa54a0bfce36071c8d9,3,R14;R15;R16
7af293bb03a398b6c01473dafb739d1e,3,R10;R8;R9
7af60baf02292ff2c0b2a25cc9106358,3,R10;R8;R9
7aff3521c214e535c920bdbd0b1a8a45,3,R10;R8;R9
7b0e3bc4d8d010b4f59776da578101b7,3,R10;R8;R9
7b30d37b73be405bfd91ed5e2d46c473,3,R10;R8;R9
7b3ebb99b0c19f567eb49c1bfdf4d163,3,R10;R8;R9
7b41dadbe305cc9f4f6068d473f73daf,3,R10;R8;R9
7b5d44f6dd14787142deafbe64eb3b03,3,R10;R8;R9
7b6a241b30dfcf7b91c6d6a63d693fd9,3,R10;R8;R9
7b6a38d1478375102a8396bedfbf9edf,3,R1;R3;R5
7b6f5c06586ee0f71a4b0b815062a5a5,3,R10;R8;R9
7b759182d86f6a44b377ffcfce8a3b53,3,R10;R8;R9
7b87ff45f630da27a103b7e587bc6fd1,3,R10;R8;R9
7bd506ddbe0c59432e3c3a24aa2205e1,3,R10;R8;R9
7bd83b3d3af0ea8150c8f2a737712db1,3,R10;R8;R9
7bd856b30b7129c81c6803c7f1fe23b3,3,R10;R8;R9
7be2d2fc4e5821cbf3f5fb7d7d3a3c8e,3,R10;R8;R9
7bf14801ba177b4d09cee3dd3e452973,3,R10;R8;R9
7c11b4c81ab766a9aa8e300ddc618084,3,R2;R3;R6
7c1874e73e85727a0a12139add66bfa6,3,R13;R2;R7
7c1add6833d5f0102b0d3619a1682a64,3,R10;R8;R9
7c22cee85ef4ace76782964772819043,3,R10;R8;R9
7c2e1c2b8ddcfaeae966c23615f01546,3,R10;R8;R9
7c3c78ed6e4353a39ddc2cbd6230dd54,3,R10;R8;R9
7c3eb59ae4e838ad4632fe96c25bcdf4,3,R10;R8;R9
7c3fb9bf622d400c454d0a6b39a1b484,3,R10;R8;R9
7c42de6dd248ce53880debab2567b521,3,R16;R4;R6
7c522cd5b56c3fb87c066171a88cf481,3,R10;R8;R9
7c53cf2eb4f08dbc905b85f144f96b45,3,R10;R8;R9
7c5b807ba491941d7a260bd1546b863d,3,R16;R3;R5
7c5f3e2c0518bba6ca3464c385d4787c,3,R10;R8;R9
7c6bf9b40c9b53c6b49b00c0fa1e61e5,3,R10;R8;R9
7c6f191b5d28bc1992e491d906f0d1a5,3,R10;R8;R9
7c76f17be369b75874a62917c8daa626,3,R10;R8;R9
7c7dce16fd7f16d1abd3a6f47e60cb9f,3,R10;R8;R9
7c9d52b0b094b37a3e6e520d3882f341,3,R2;R5;R7
7ca08fd497950fb5cbec73a62cdf8971,3,R10;R8;R9
7cc9b48563e197c84ec4ee8d30d5b3ce,3,R10;R8;R9
7ccfe0e344f6c69cf9198684f1c092b0,3,R10;R8;R9
7cd5b8c196d506b6a1040873bf0472f0,3,R2;R7;R8
7cd74b5a3c85b77c997f56cdb4995384,3,R10;R8;R9
7cf206f4cfa9f72eb70cd9d5d9200185,3,R10;R8;R9
7d084c9a42f2afea0089aa08932a6516,3,R10;R8;R9
7d0cc84e9002c1eb219559540c014e7a,3,R10;R8;R9
7d0e636b3ef2ccbb0c67b3243a1478ce,3,R10;R8;R9
7d0fa5708b67c2bbb2509a468df9b73b,3,R10;R8;R9
7d24c1ef5bcdd03fc1b01c8e6086c9d1,3,R10;R8;R9
7d3d289c824d3643eb22cdcde43afdf7,3,R10;R13;R8
7d3e79d32d233140b7e30880739a42c4,3,R10;R8;R9
7d3f19498c5e7a48a14376c3e170c68b,3,R10;R8;R9
7d48ee923365d79f033147cd5f4aafc1,3,R10;R8;R9
7d574e58da23077fc5c4579da786124b,3,R10;R8;R9
7d57de3c3c7f81da4daab6094e01e9e8,3,R13;R15;R16
7d5c70800f518f6584e25b2a88238a22,3,R11;R12;R13
7d5de314c3280fe6e89ec1e101c1539e,3,R10;R8;R9
7d610aae49bf4f979e16c2d8859f5f87,3,R10;R8;R9
7d6b2982de91c0a900396745c79f3c39,3,R10;R8;R9
7d746268923b15615c93334eff3a6baf,3,R12;R13;R15
7d97de8bdefaf9875ce1491518cc8199,3,R10;R8;R9
7da8cf1d4261791fbb0bae6f6bdb33ec,3,R10;R8;R9
7daa7e5ce05f09404b845efb87f3ea20,3,R10;R8;R9
7db70125d7739e6cd0c442e7b7592d4c,3,R10;R8;R9
7dbccd763c4ffbfd0d6b841fb5e4337a,3,R10;R8;R9
7dd2b5ae3d4201ccc00302c6199a8858,3,R10;R8;R9
7de4d79d0ed23bf080f899d09a652946,3,R10;R8;R9
7df5c81873c74ecc40610a1ad4eb2943,3,R10;R8;R9
7e038329e627ea69d841e973c82763ba,3,R10;R8;R9
7e16bd1b032a6695e408353dfa8499f9,3,R10;R8;R9
7e27268a3207b3c92b29380778076742,3,R12;R13;R15
7e2859fc7565a9b2701b29d682056319,3,R10;R8;R9
7e2b67509fa24f95e4237ed93ac683e2,3,R10;R8;R9
7e3f75426ef14f71c12bc517925d75e9,3,R10;R8;R9
7e534f2dc65f7cef4f864325433017dd,3,R10;R8;R9
7e6182876c0a09e96176348e2fcd712e,3,R10;R8;R9
7e6c0dc72fa1db4a501f7ac5f6aac040,3,R10;R8;R9
7e705e1d7561ee00863609c72d39aded,3,R10;R8;R9
7e86aee54688699519f47582c4d44bf3,3,R10;R8;R9
7e9efb8ee0bae7af280f5ea091f8d245,3,R10;R8;R9
7ea14022f825d9bd869b05c7f10831db,3,R10;R8;R9
7ea5d9e48085e44708b8fad8974ce953,3,R10;R8;R9
7eb40f6abadc14f9b9f195c674cc2fd7,3,R10;R8;R9
7ec4a135c83baf0142cb9d7cfc597937,3,R10;R8;R9
7ecd6f67f649f26c05805c8359f9e528,3,R10;R8;R9
7ed01df33497667609ef5a2585b5e36d,3,R10;R8;R9
7ed7def1a431371634f38e5113c396f2,3,R10;R8;R9
7eda1e28e4cee7d8016276c87b76259f,3,R10;R8;R9
7ee89ae8abd9f4ebe6447e05a1b4f744,3,R10;R8;R9
7ef087c19b4be20d077ae67763a63f63,3,R10;R8;R9
7f0e383a8f3c1c49b14021f834d2fa24,3,R10;R8;R9
7f599800cc62ee666b751303ca096f98,3,R15;R16;R8
7f5eab5de5307d4ae8e2a0fa99c0b41a,3,R14;R15;R16
7f6545a0985a090403178267ff0295a4,3,R10;R8;R9
7f777981e2a46b0d4f770de8def6cb78,3,R10;R8;R9
7f96d122bf50434dcfd3dd9b16d2c05f,3,R10;R8;R9
7f9a96e7377ba04fc585b805f93d5996,3,R10;R8;R9
7fa31ce0f6768ace9e8b25d1240feda0,3,R10;R8;R9
7fb4dd417196cddcbe7816c3512a2417,3,R10;R8;R9
7fbdcc98dcb6e88187cf7461af6d2d61,3,R10;R8;R9
7fccbf8d7cf537f74586ca8f1ab56fc1,3,R11;R12;R14
7fd3b9dfa5050c1f879046960e0cf0d7,3,R10;R8;R9
7fd93d9774bd704ebd2f9933d6f98df8,3,R10;R8;R9
7fea37717ab0bf53c7cfa2f10f24c6a0,3,R10;R8;R9
7feba6ffbc4f98d9d9c032a7ae477177,3,R12;R3;R5
7ff2bf9cde37a4224e94680ce1b7b828,3,R1;R12;R2
7ff5bb38db13ea89a27681c6dcf59b55,3,R10;R8;R9
7ffe83778375bb8229b12c2ad4570c0e,3,R10;R8;R9
8004676ecf95af8cee446cbcd139a938,3,R10;R8;R9
800a68b6e6a75b5d6e5c3160ddafe266,3,R10;R8;R9
8010842479cb7918eee13bc1db7fcc25,3,R10;R8;R9
8015e5edbf16541fef78e6f8859764e4,3,R13;R15;R16
80234017eb6caeada9e14d421eb0b8f8,3,R10;R8;R9
803179ef55f8ecf356363cf194b4ff33,3,R10;R8;R9
8036ddc6d564439af50497faef05eec3,3,R10;R8;R9
803e047ce22c14175d0631e947ed1599,3,R10;R8;R9
8048713c2ed48d97dd887233f24e012a,3,R10;R8;R9
804bcde30d36e32d9429f00bed7a388d,3,R10;R8;R9
804bfe2d3e6b0b8a34541a276d7cd7d6,3,R10;R8;R9
80566fdc49f6da7e1a3e5f69bda6d299,3,R10;R8;R9
80615519a6e4a619f88f76994b4a05ad,3,R10;R8;R9
806c20c1d5b38e2ca7941854ec66659f,3,R11;R13;R15
8072c8f70ffb83e6a82b01aafb25263d,3,R10;R8;R9
807797c8ef120370d45796ed35260d81,3,R10;R8;R9
8079e09258000b9f94f8318ce4d0412d,3,R10;R8;R9
8081c5d9aa37706f9e9d43f8e26d2ee5,3,R10;R8;R9
8098d1ce056318c03a3c70ccf3707945,3,R10;R8;R9
809fc376d2a0aeae5d8bb7f7aed6eda0,3,R5;R6;R9
80b4a951ab0029dbcc40fd4480fc6162,3,R10;R8;R9
80bc61a643d289b3c2afc3a1ad297e48,3,R10;R8;R9
80bd0e3e1fbd70822b77e8df2dd00ff2,3,R10;R8;R9
80c9acacf163bc16010749b2b946e528,3,R10;R8;R9
80caa435b6ab5edaff4a0a758ffaec6e,3,R10;R8;R9
80f2bd216bbb01b56cf50c9a85f79233,3,R10;R8;R9
80f636996b540968f24c909d3c1da685,3,R10;R8;R9
810491951571933b11959743e41a704b,3,R12;R14;R15
810a3894117aa4dc8d1cd1d22aa7e9de,3,R10;R8;R9
8111591b7fea74653fbd7e935a74cf36,3,R10;R8;R9
8126dc2ffbe33a6be3ea20a6f1174ff7,3,R10;R8;R9
812dd976fb73bfdcacdb61a6fc2bb957,3,R10;R8;R9
81314db8b8a964015628efa277e1d7db,3,R10;R8;R9
8138c0bc649a534f449cf703475528ec,3,R10;R8;R9
813a6d586e217397402e45009ec068e3,3,R10;R8;R9
813e13e8b9385cbcffc45356265f6a10,3,R10;R8;R9
8157a9e66791223fbb7aeac1337953c7,3,R1;R15;R5
816008f1b6e1fd740b3b52bb9e258377,3,R10;R8;R9
8169688849f800eed6dded6f1c10a352,3,R10;R8;R9
818796ebd40823cf964a850393882fea,3,R10;R8;R9
81b2b950caf9b6c1f2ba9162f3fd259b,3,R10;R8;R9
81b8689df47e19fee5d5a2b104a3f8b1,3,R10;R8;R9
81e1bdd75db3ed8260cd2a8a206107a4,3,R10;R8;R9
82225c7d9d9d257ff166c37a90909c8e,3,R13;R14;R15
8222ee980c821621f5a6cff2b212b2ff,3,R10;R8;R9
82240a46a3961830c1f340424fa7ce65,3,R10;R8;R9
822c4cfa6ccc027318abacda96617282,3,R10;R8;R9
82336f39711a91abff06905932f534d7,3,R1;R16;R2
823f25d87fd8839bf338b6d9a97722a4,3,R10;R8;R9
8242bf2fdc119f6272d0fa3e5b4e583a,3,R10;R8;R9
824920c963d82a8c0a2a593177ad5b93,3,R10;R8;R9
82603b0dce20d3f1495c3d02caf391cd,3,R10;R8;R9
82624b37dc4d0169f3fe6fd87dcb5208,3,R10;R8;R9
826cff99f07a59af9eca51ff161f1e08,3,R10;R2;R7
826ef40d8bd63f54f66cc620ad52c8e9,3,R10;R8;R9
828468076a2fa7c97169cfb83a117593,3,R10;R8;R9
82877be2465c084b0b9bc186fc7f158f,3,R10;R8;R9
828c239be4afbb409fc1c190360a73c9,3,R10;R8;R9
82c1b7407eafb2bcc73fb0dbe9d94272,3,R10;R8;R9
82c8e033e6fde13b0bf365370407d342,3,R10;R8;R9
82d5f09eac7d3abea784450255fddc78,3,R10;R8;R9
82dda789847403a8544ad1e6928571bf,3,R12;R13;R7
82f62718d5385a45eb2b328b3a90fbdd,3,R10;R8;R9
830d05f396b604388e2d7b68d79a6bbf,3,R10;R8;R9
8339682fa8a467c49ed7dc1fbaaee361,3,R10;R8;R9
834088205c0b6066ebacac10dc6375d5,3,R10;R8;R9
834f395ef75cdefe26c9d2cb3cf809b4,3,R13;R14;R15
835413c68fe1d065629f748ed4e67205,3,R12;R14;R16
8355a97b5adf6ed2baa581c37486248b,3,R2;R3;R7
835b1552b7be3350d697503504211aa4,3,R10;R8;R9
835b2647ac2c4168fd8ee19431cfb47b,3,R10;R8;R9
836875cb65e35b17f6bd79b04d151a39,3,R10;R8;R9
838752b9510e918a05149382f3b56dab,3,R10;R8;R9
8387e5ff12264f87c27db2863d4a9c87,3,R10;R8;R9
838ef4aafc8f2392dabdfbee3a6721e0,3,R10;R8;R9
8393e0cadb4f98d2755a71ddc72525a7,3,R10;R8;R9
83b7785191c812c71f06b948e5843515,3,R10;R8;R9
83bf2acb96d1e39c553401a9c994eff1,3,R10;R8;R9
83d663ac0f523bd9dd0b6234704767fd,3,R10;R8;R9
83e7cd905776606181931c7b695db12f,3,R10;R8;R9
83ead8dbc31cd2bbe0ddc8a93c071520,3,R10;R8;R9
83ee97a2340f95bc8cf74934b2f8fae2,3,R10;R8;R9
84073a6a8201f339407be82dda7e1303,3,R10;R8;R9
841b1864e29f7e6371b6ab16a298142b,3,R10;R8;R9
84293339bfff0b76aadb731526ac3dd2,3,R10;R8;R9
8448867ddbba0f6ee5072f8c4d633f3c,3,R10;R8;R9
844c1b8f13dcca48b733ed0e47504e9a,3,R10;R8;R9
845d1edaada5683f85efcb17937404be,3,R10;R8;R9
846a659d3d5f0c9bc9a7f917dea9da79,3,R10;R8;R9
84749e46e93f4ac01d4a8ae41bb2a179,3,R10;R8;R9
848a8f3f7a4d210c2ee4901b0e07369a,3,R12;R13;R17
848da3f12d971aec50f9e4f76eef3a1d,3,R10;R8;R9
84a27b87601b81cd39889ced2d489f70,3,R10;R8;R9
84b3b3b5c73b0798b732b4f34f84ca05,3,R10;R8;R9
84baca7ccea00d8087be7b834603a5db,3,R10;R8;R9
84c87b7beb63b5b3ac76ed9da17c7033,3,R12;R13;R16
84c887e039ef9c6f05eac4a7920a3bab,3,R10;R8;R9
84ccfc2b291a2986d20f22861de7f699,3,R11;R13;R15
84eb3e8b282f648bbc43c356f058f24e,3,R12;R13;R16
84fdc0055fe587d2095ace6ad7ffc837,3,R10;R8;R9
84fe5801e7bcf024bb26b7c9285e43bc,3,R10;R8;R9
850efce317c8306a07d00f274e8cd8eb,3,R10;R8;R9
852ec6a0bcb9608ffee9b3fda0867f91,3,R10;R8;R9
8546bf5046e18c37bdb219c26b5d13cf,3,R1;R2;R6
8559bb12926cbc66f8a6b40a7fd1207d,3,R10;R8;R9
8566d9205d59b74e1828d61c6739e15d,3,R10;R8;R9
8573fa95ec3defbe2dec45d85a5093a1,3,R10;R8;R9
857b9d89572e03adb17d0630b33709ea,3,R10;R8;R9
8596ba22a0324a295aa986fa60680492,3,R10;R8;R9
85bf2bce1d8ac45002dee50ffa3e014a,3,R15;R2;R6
85ce3df7831fce5801ab5b798aa79c10,3,R10;R8;R9
85cfc59f138f490784170dbaeb0112a7,3,R12;R13;R16
85d4fa5daa1c437d7c8fc07db29b98e6,3,R10;R8;R9
85d5ef7e1090859bf9594d55460d2026,3,R10;R8;R9
85e4008def6c48bf43bcf70a5d1e2273,3,R10;R8;R9
85e95b13040ae3e20eccac186b93e6ac,3,R10;R8;R9
861788e0e73283c8872552da6e6a4b7f,3,R10;R8;R9
8622dd9ca5c02271e81ebc135a602520,3,R10;R8;R9
862a7784c0c283c84f570d01bc151667,3,R10;R8;R9
862f0aaa5644a8a01e86ff585005a259,3,R10;R8;R9
863827ae84bd3b17640ce459b0022d15,3,R10;R8;R9
863d09f3ec5bc88cfa15138876a20ab8,3,R10;R8;R9
864162106b4c83be91a86d4d38595977,3,R17;R3;R5
8649d84b0796e9deccdd4f6bd8d4e998,3,R10;R8;R9
865a0a1a1781b55fa40887566aa9cd67,3,R10;R8;R9
865ea295fcf3442224a58a60a9190b41,3,R10;R8;R9
86648ae0db784e5a5c20ff8de9cc67b0,3,R10;R8;R9
86c1b099be1f08120cdc722e88738dc0,3,R10;R8;R9
86d9b86fe05cf159ca827fad05736c4d,3,R10;R8;R9
86dbe6128679f9c5752c1c82d040caa2,3,R10;R8;R9
86e9cd395b754516f0dcf8a317e30517,3,R10;R8;R9
86ea362edec93fb69697ad8e6920d0d7,3,R10;R8;R9
87072b31f1655d67bafa2705d96b876b,3,R10;R8;R9
8708b2d996ae54a106918d7b115ecfea,3,R10;R8;R9
8709819be5b46c9e0fd3405be96d3740,3,R10;R8;R9
870dd6c4f5ce36cd38983795253a020a,3,R4;R6;R7
87222168e0c854adc8d38ecf9715361f,3,R10;R8;R9
87263262e293c23ec2d03b174ef4ff64,3,R10;R8;R9
87292fd850fa8494048bbdae18312907,3,R10;R8;R9
872fcda56bcda425012eef3cbf6ebf95,3,R10;R8;R9
8751da44b525b4328e1457adab72f8e0,3,R10;R8;R9
87545bddfd34ccf9d27c19a482f5a409,3,R10;R8;R9
875ffffa457e0a0aeb8a76872e3fc6d6,3,R12;R3;R5
8762595001d994ee7c1734a165301a09,3,R10;R8;R9
87686c267f1534a0b3107cbf62b15222,3,R10;R8;R9
877735b744c0d327c287cdf7ffb44406,3,R10;R8;R9
877a53d035ddd0a518cb4c08f7f0d962,3,R10;R8;R9
8788745c121bcbce59873c943afa0ebd,3,R11;R13;R15
8794eea4b84bc93cdf786327e3e606f6,3,R10;R8;R9
879caa633ff0c3c5a9f2c483e757b991,3,R10;R8;R9
87a516c6446958f3f56cf3e4ab8a0c5f,3,R10;R8;R9
87a724e9ba23be348dbaf24878afa014,3,R10;R8;R9
87a8df2f22475c7200ebe891d0f25b88,3,R10;R8;R9
87c4e738629ba2dfbb78ea55247908f8,3,R10;R8;R9
87d6a8f38b07e64a2d2bd2e1594a44bf,3,R10;R8;R9
87f7997c901c0026e338e6f6d79b385f,3,R14;R15;R16
87fdaa98d570ac156bfaa0d863401373,3,R13;R3;R5
8820320f9f26502110190b10d5321949,3,R10;R8;R9
8829ec5d02b48e5f5349b0cde4ddb30b,3,R10;R8;R9
8833a7356f60fd760f6647555a4d8264,3,R10;R8;R9
8845010681f45c2c6f2271ac8bebdfbc,3,R10;R8;R9
886159a41e7589ba0d0713980591e27d,3,R11;R13;R14
8862ef75274d0c13bba19d7b5f2147c6,3,R10;R8;R9
888880bfaaf252cc1f400ff43ee21451,3,R10;R8;R9
88932681cc425d08e5583baeafb9dd12,3,R10;R8;R9
88974ca0acec2690c1e0377c4523662e,3,R14;R15;R16
88bf02cc510da5050a869c290d8f8565,3,R10;R8;R9
88e33acc19c4296385bb217cf333d8ce,3,R10;R8;R9
88fbcd393052bc2479237d62244d16e2,3,R10;R8;R9
88fec30ba54121b6e7f1081d2d608704,3,R10;R8;R9
8900e436ef9c73811c793b32127de1b8,3,R10;R8;R9
8912ff28e4b5fd0a5e101fef66dabaa5,3,R11;R13;R14
892e41c7ed24db564a46d384de10c99c,3,R10;R8;R9
8933f5b721da3ab96e2a6b7efa61fc24,3,R10;R8;R9
8949bd29efc31aaf1425666bf2bc6f33,3,R10;R8;R9
89524feaa558a7a2fbed12b38afcf61b,3,R11;R8;R9
897a9061820965f894abf66586bef0a5,3,R10;R8;R9
89857d1b7b733e1dfdea1f3298fb3a07,3,R10;R8;R9
898aa25e4ce627843fa8ea0607a0cfc8,3,R10;R8;R9
8991d0302a45f1bb372795cea3f18a75,3,R10;R8;R9
89bab84561df6af7b88b6a7d05254725,3,R10;R8;R9
89d2c2a6c42bb2bc268b8d535c4f31fa,3,R10;R8;R9
89e503ac5a54714d03b313b1a6fac252,3,R10;R8;R9
89e6ab133f587191383608ee04cea79a,3,R10;R8;R9
89ffa015af2b8418d8f503c0b65c75f2,3,R14;R2;R7
8a1194107e6ab9101402512dba498e8e,3,R10;R8;R9
8a454755517a41861d07dd898e6572a5,3,R10;R8;R9
8a482be3ab941b8b011bd9badcb6c094,3,R10;R8;R9
8a67f8e2673ceb7004824904b6e72055,3,R10;R8;R9
8a6df5f9f33f6df888f00882757209d9,3,R10;R8;R9
8a7ca215a9c86fb9a1352de720c182f3,3,R10;R8;R9
8a81e64b8258068648760ba016d0d3a6,3,R10;R8;R9
8a87a85a22182720d845212dfb44daef,3,R10;R8;R9
8a9f6de8179f600733be50c16c7b929e,3,R10;R8;R9
8aa01c8d1f096797b2b3f70c0e51c972,3,R10;R8;R9
8ab165974684980021cfd4d69d0874a5,3,R10;R8;R9
8ac12a69ad57ca73535e04b6cfba5edb,3,R10;R8;R9
8ac52862c96cc0f4a21cb3f5314b2505,3,R10;R8;R9
8ac9d40920ef54d20f860195073a1d2a,3,R10;R8;R9
8acab997bea043eb15c9aa293b095374,3,R10;R8;R9
8acbe4fb1e5a886042029febc6700af2,3,R10;R8;R9
8ad47a88ab880f982a7ca140b355f66e,3,R3;R4;R5
8ada567dbd73c16928ce0f7477275803,3,R10;R8;R9
8ae85268313b0db2f58d2193aab645c9,3,R10;R8;R9
8aecb4535fbfdee0217ef2f37b735c29,3,R10;R8;R9
8af84125f707b873c506f65de72e02e4,3,R14;R15;R16
8b06e353ea42754432d11673a4067336,3,R10;R8;R9
8b0839b2cc2d11420e6cfbc46b5f0f87,3,R11;R12;R14
8b09d4ec88d8372bded8547543dbbf24,3,R10;R8;R9
8b1beee6ae2a00d5a98483e50c7ac0f2,3,R10;R8;R9
8b1d99768092df4a92ed2e3e2eb962e9,3,R10;R8;R9
8b32bb8de86a0f89db7241a3de5eb5c2,3,R10;R8;R9
8b37c2ebf7f6d5b446110e75a5cf6ad1,3,R10;R8;R9
8b5d3109a9d587e6a27ac3b109343c5f,3,R17;R2;R6
8b704237f088b80ad737f48ff49d8cd9,3,R10;R8;R9
8b8046a319a835e4dacf1fb2449d880b,3,R10;R8;R9
8bb45148873379b118cca29a71c28f4e,3,R10;R8;R9
8bbf80bd095c75b2207ef57a277a661d,3,R10;R8;R9
8bc2410a31ef52ddb3e2d41cbe1ea7ff,3,R10;R8;R9
8be157ed11fc1bb06d77637ae7da43bc,3,R12;R13;R16
8be5bfabd547e1ef91f0b0b7b4d597d4,3,R10;R8;R9
8bf59d2126095730fe534504609bcc9d,3,R10;R8;R9
8c000de5f90b8dd6ed6f77923874c20e,3,R10;R8;R9
8c09865ee3cb674cc41dee8bca45fe5a,3,R10;R8;R9
8c09c35eeb8472b327cc14b1d51e118c,3,R10;R8;R9
8c22b37c81902d8c42fec5b9363f79bd,3,R10;R8;R9
8c564256945c5e76731f827d472683ff,3,R10;R8;R9
8c6cbbc156f7eb5d6132c937d089f014,3,R13;R14;R6
8c717fbd10400d0cea8af2a1f59d050b,3,R10;R8;R9
8c75e7cff1d266d1d4f73187d7c1bbc2,3,R10;R8;R9
8c9946f1106496dc13bc64cd0532c370,3,R10;R8;R9
8cacb3b69e1fcc845537d1e4a7c1c5ab,3,R10;R8;R9
8cb084ad48ad4a21e15bdb8f4567ed8f,3,R15;R16;R17
8cc5ee4cf5c697d98d7c85951aa4f8d7,3,R10;R8;R9
8cd75497ddd543845e5a151e9a3b7561,3,R10;R8;R9
8ce1c8d29072b068ae7c6c185213e156,3,R10;R8;R9
8ce28abc5f7b1e4b97eef3cf6f2cb218,3,R1;R17;R4
8cfb544c8ae38f85d48916e5db86c601,3,R10;R8;R9
8d002d924e667aded2857442587afe81,3,R10;R8;R9
8d09bc6c72b4f8ad8346be6c55f9f136,3,R10;R8;R9
8d1c24466cec1a18b96989ced1f5422d,3,R10;R8;R9
8d435f703d51586aa164b24e5ec3b9b0,3,R10;R8;R9
8d6a0dcadf3c7322e146e729f4ac4ebf,3,R10;R8;R9
8d71580638dabfe93678f1a7bab30bfe,3,R10;R8;R9
8d74ba04415b33be3134b55c868016f8,3,R10;R8;R9
8d8ac0cdeb07adc1805e5c986b0034c3,3,R10;R8;R9
8d90a34bf34f673775ffd827112142df,3,R10;R8;R9
8d92135190568a756e7850cec9f6577a,3,R10;R8;R9
8db0ec16659e5c003a6b07debf49e554,3,R10;R8;R9
8db8173d076bab7a3fcc6656a0b3c15a,3,R10;R8;R9
8dc9c4a2edfac5c6ed1b0246e435aff9,3,R10;R8;R9
8dcb48f8f81f5d883b1c85b7106a2378,3,R10;R8;R9
8dd6662d207b63fbfd51d2ccda2910cc,3,R10;R8;R9
8de1d1a853009572844969d046f99f6b,3,R10;R8;R9
8de2c306ed9fa7c44c70d249af346d9b,3,R10;R8;R9
8de556d9cd8d026b8eba03870cc6acba,3,R10;R8;R9
8df447178660d98a2efcab6323c8f658,3,R1;R16;R5
8dfdb16f2373ca92d484bb8ae376d7dc,3,R10;R8;R9
8e063eadea9a6aeb684c893c8598be3e,3,R10;R8;R9
8e1a18777633a830c6e5897e4dddb6f7,3,R10;R8;R9
8e3006f8c3906fc969d4aa9aeb31f586,3,R12;R14;R17
8e36ae96a199bbaea285e074edde991a,3,R11;R2;R3
8e3cbb3460e37bd5418cb4bc23c07af8,3,R10;R8;R9
8e49cc23db589bc0acd59a8841128560,3,R12;R13;R14
8e506a2c5a4a64624770f56bd56fe684,3,R10;R8;R9
8e5f9d775ab631aca970ca98d32946dc,3,R10;R8;R9
8e682cb1be531ca41c0e04e45c227797,3,R10;R8;R9
8e8108b7709b8f9f60eabe001816dbd4,3,R10;R8;R9
8e8605a691bd8149aad332a64fce5dcf,3,R10;R8;R9
8e8d8e5b84f477e17297df90008ab053,3,R10;R8;R9
8e8f6687544bfcd254e60e5e28b260d6,3,R10;R8;R9
8eb38ce22b1b5323c2dad3a92c79e1bd,3,R10;R8;R9
8eb496d5dd817b996672eab35e7de8f4,3,R10;R8;R9
8ebf23deb8ee4d7bba82aa38d3420fee,3,R10;R8;R9
8ed4976e3f507617cea65e8b068cbb1e,3,R12;R13;R16
8ef3fb1b703ffcb77d3709d45adf8695,3,R10;R8;R9
8ef74927dbf4b7819d546c7e1f2e002e,3,R10;R8;R9
8f0d77c5c2faa59b360bf71cc07f4d4e,3,R10;R8;R9
8f175ebdd1fb0e26809311ca829077b8,3,R10;R8;R9
8f186efb51af999168f501bda156eda5,3,R10;R8;R9
8f2dd210a995d677029f2c3d285ff80e,3,R10;R8;R9
8f2f0fd9dfa82786b2c02b4a2df53dc1,3,R10;R8;R9
8f4c737a0dbc8fc4be1e1def59ef4fa9,3,R10;R8;R9
8f53904e77e3c20fc28a489d9737d973,3,R12;R13;R14
8f572ec6313554380c112b06168aed35,3,R10;R8;R9
8f6709f15f4f222cf7af5bb49f73aa18,3,R10;R8;R9
8f752093ee546364e7a3f570c7e2041d,3,R10;R8;R9
8f828151dee8b12935726c711c024149,3,R2;R4;R6
8f98e3e6e86e573a6bd32403086b3707,3,R10;R8;R9
8fb5356727d6147b99fea57e012b0b64,3,R10;R8;R9
8fcbf4c0ba3178b938cc3c80df975fe3,3,R10;R8;R9
