annotation_id,image_id,category_id,class_name,x,y,w,h,image_width,image_height,raw_area,normalized_width,normalized_height,normalized_area,aspect_ratio,center_x_normalized,center_y_normalized,primary_size_category
34280,3323,4,Cardiomegaly,716.0,1270.0,1049.0,239.0,2688,2208,250711.0,0.39025297619047616,0.1082427536231884,0.04224205675250173,4.389121338912134,0.4614955357142857,0.629302536231884,medium
578,3329,11,Pleural effusion,307.0,1756.0,94.0,140.0,2048,2500,13160.0,0.0458984375,0.056,0.0025703125,0.6714285714285714,0.1728515625,0.7304,small
1850,3329,8,Lung Opacity,1782.0,1480.0,174.0,256.0,2048,2500,44544.0,0.0849609375,0.1024,0.0087,0.6796875,0.91259765625,0.6432,small
5506,3329,11,Pleural effusion,1782.0,1480.0,174.0,256.0,2048,2500,44544.0,0.0849609375,0.1024,0.0087,0.6796875,0.91259765625,0.6432,small
5620,3329,1,Aortic enlargement,1159.0,876.0,196.0,243.0,2048,2500,47628.0,0.095703125,0.0972,0.00930234375,0.8065843621399177,0.61376953125,0.399,small
7163,3329,4,Cardiomegaly,871.0,1389.0,874.0,288.0,2048,2500,251712.0,0.4267578125,0.1152,0.0491625,3.0347222222222223,0.638671875,0.6132,medium
12847,3329,12,Pleural thickening,1782.0,1480.0,174.0,256.0,2048,2500,44544.0,0.0849609375,0.1024,0.0087,0.6796875,0.91259765625,0.6432,small
27180,3329,4,Cardiomegaly,832.0,1391.0,921.0,269.0,2048,2500,247749.0,0.44970703125,0.1076,0.0483884765625,3.423791821561338,0.631103515625,0.6102,medium
27781,3329,4,Cardiomegaly,862.0,1410.0,899.0,272.0,2048,2500,244528.0,0.43896484375,0.1088,0.047759375,3.3051470588235294,0.640380859375,0.6184,medium
35898,3329,12,Pleural thickening,307.0,1756.0,94.0,140.0,2048,2500,13160.0,0.0458984375,0.056,0.0025703125,0.6714285714285714,0.1728515625,0.7304,small
36032,3329,1,Aortic enlargement,1163.0,869.0,201.0,239.0,2048,2500,48039.0,0.09814453125,0.0956,0.0093826171875,0.8410041841004184,0.616943359375,0.3954,small
209,3330,1,Aortic enlargement,1094.0,783.0,288.0,469.0,2304,2880,135072.0,0.125,0.16284722222222223,0.02035590277777778,0.6140724946695096,0.5373263888888888,0.3532986111111111,medium
5681,3330,4,Cardiomegaly,565.0,1486.0,1218.0,612.0,2304,2880,745416.0,0.5286458333333334,0.2125,0.11233723958333333,1.9901960784313726,0.5095486111111112,0.6222222222222222,large
7678,3330,1,Aortic enlargement,1093.0,773.0,276.0,328.0,2304,2880,90528.0,0.11979166666666667,0.11388888888888889,0.013642939814814814,0.8414634146341463,0.5342881944444444,0.32534722222222223,medium
10615,3330,4,Cardiomegaly,529.0,1615.0,1245.0,495.0,2304,2880,616275.0,0.5403645833333334,0.171875,0.09287516276041667,2.515151515151515,0.4997829861111111,0.6467013888888888,medium
11907,3330,1,Aortic enlargement,1132.0,783.0,229.0,262.0,2304,2880,59998.0,0.0993923611111111,0.09097222222222222,0.009041943962191358,0.8740458015267175,0.541015625,0.3173611111111111,small
29175,3330,4,Cardiomegaly,563.0,1554.0,1192.0,567.0,2304,2880,675864.0,0.5173611111111112,0.196875,0.10185546875,2.1022927689594355,0.5030381944444444,0.6380208333333334,large
795,3332,14,Pulmonary fibrosis,956.0,481.0,195.0,195.0,2629,3056,38025.0,0.07417268923545074,0.06380890052356021,0.0047328777489898215,1.0,0.400722708254089,0.1892997382198953,small
7569,3332,12,Pleural thickening,829.0,390.0,311.0,65.0,2629,3056,20215.0,0.11829593001141119,0.021269633507853405,0.002516111076813392,4.7846153846153845,0.37447698744769875,0.1382526178010471,small
12777,3332,14,Pulmonary fibrosis,890.0,417.0,215.0,127.0,2629,3056,27305.0,0.08178014454165082,0.04155759162303665,0.0033985858497348346,1.6929133858267718,0.3794218333967288,0.15723167539267016,small
16354,3332,14,Pulmonary fibrosis,1916.0,596.0,290.0,180.0,2629,3056,52200.0,0.11030810193990111,0.058900523560209424,0.006497204957193128,1.6111111111111112,0.7839482693039178,0.2244764397905759,small
17365,3332,14,Pulmonary fibrosis,1943.0,538.0,361.0,502.0,2629,3056,181222.0,0.13731456827691138,0.1642670157068063,0.022556254343916723,0.7191235059760956,0.8077215671357931,0.2581806282722513,medium
20647,3332,14,Pulmonary fibrosis,1918.0,547.0,409.0,511.0,2629,3056,208999.0,0.15557246101179156,0.16721204188481675,0.02601358886682771,0.8003913894324853,0.8073411943704831,0.262598167539267,medium
23079,3332,14,Pulmonary fibrosis,2119.0,909.0,189.0,99.0,2629,3056,18711.0,0.07189045264359072,0.032395287958115186,0.0023289119148283645,1.9090909090909092,0.8419551160136934,0.3136452879581152,small
29762,3332,12,Pleural thickening,813.0,372.0,409.0,208.0,2629,3056,85072.0,0.15557246101179156,0.06806282722513089,0.01058870153483398,1.9663461538461537,0.38702928870292885,0.15575916230366493,medium
34074,3332,10,Other lesion,1138.0,362.0,431.0,1874.0,2629,3056,807694.0,0.16394066184861164,0.6132198952879581,0.10053167549224418,0.22998932764140875,0.5148345378470901,0.425065445026178,large
5715,3333,14,Pulmonary fibrosis,327.0,446.0,237.0,140.0,2054,2663,33180.0,0.11538461538461539,0.05257228689447991,0.00606603310320922,1.6928571428571428,0.21689386562804283,0.19376642883965453,small
8587,3333,1,Aortic enlargement,751.0,668.0,690.0,597.0,2054,2663,411930.0,0.3359298928919182,0.22418325197146075,0.07530985582293473,1.1557788944723617,0.5335929892891919,0.36293653773939166,medium
16897,3333,1,Aortic enlargement,730.0,642.0,764.0,728.0,2054,2663,556192.0,0.37195715676728336,0.2733758918512955,0.10168411946172823,1.0494505494505495,0.5413826679649465,0.3777694329703342,large
20743,3333,12,Pleural thickening,1166.0,181.0,365.0,130.0,2054,2663,47450.0,0.17770204479065238,0.048817123544874205,0.008674902674722047,2.8076923076923075,0.6565238558909445,0.09237701840030041,small
29907,3333,12,Pleural thickening,446.0,202.0,389.0,159.0,2054,2663,61851.0,0.18938656280428431,0.05970709725873075,0.011307721924852125,2.4465408805031448,0.31183057448880236,0.10570784829140067,medium
30237,3333,12,Pleural thickening,1178.0,171.0,383.0,125.0,2054,2663,47875.0,0.18646543330087634,0.04693954187007135,0.00875260201374748,3.064,0.6667478091528725,0.08768306421329328,small
273,3334,14,Pulmonary fibrosis,1794.0,1464.0,53.0,98.0,2304,2880,5194.0,0.023003472222222224,0.034027777777777775,0.0007827570408950618,0.5408163265306123,0.7901475694444444,0.5253472222222222,small
4284,3334,14,Pulmonary fibrosis,1797.0,1481.0,74.0,79.0,2304,2880,5846.0,0.03211805555555555,0.027430555555555555,0.0008810161072530864,0.9367088607594937,0.7960069444444444,0.5279513888888889,small
6576,3334,14,Pulmonary fibrosis,609.0,521.0,260.0,209.0,2304,2880,54340.0,0.11284722222222222,0.07256944444444445,0.008189260223765432,1.244019138755981,0.3207465277777778,0.2171875,small
9510,3334,9,Nodule/Mass,1672.0,808.0,51.0,78.0,2304,2880,3978.0,0.022135416666666668,0.027083333333333334,0.0005995008680555556,0.6538461538461539,0.7367621527777778,0.29409722222222223,small
10013,3334,14,Pulmonary fibrosis,1690.0,1642.0,186.0,117.0,2304,2880,21762.0,0.08072916666666667,0.040625,0.0032796223958333334,1.5897435897435896,0.7738715277777778,0.5904513888888889,small
12598,3334,14,Pulmonary fibrosis,1704.0,1474.0,143.0,267.0,2304,2880,38181.0,0.062065972222222224,0.09270833333333334,0.0057540328414351855,0.5355805243445693,0.7706163194444444,0.5581597222222222,small
15336,3334,10,Other lesion,1794.0,1464.0,53.0,98.0,2304,2880,5194.0,0.023003472222222224,0.034027777777777775,0.0007827570408950618,0.5408163265306123,0.7901475694444444,0.5253472222222222,small
15591,3334,9,Nodule/Mass,579.0,477.0,317.0,275.0,2304,2880,87175.0,0.13758680555555555,0.0954861111111111,0.013137629002700617,1.1527272727272728,0.3200954861111111,0.21336805555555555,medium
18553,3334,14,Pulmonary fibrosis,579.0,477.0,317.0,275.0,2304,2880,87175.0,0.13758680555555555,0.0954861111111111,0.013137629002700617,1.1527272727272728,0.3200954861111111,0.21336805555555555,medium
20529,3334,12,Pleural thickening,1277.0,441.0,350.0,153.0,2304,2880,53550.0,0.1519097222222222,0.053125,0.008070203993055556,2.287581699346405,0.6302083333333334,0.1796875,small
20549,3334,3,Calcification,609.0,521.0,260.0,209.0,2304,2880,54340.0,0.11284722222222222,0.07256944444444445,0.008189260223765432,1.244019138755981,0.3207465277777778,0.2171875,small
31927,3334,9,Nodule/Mass,687.0,669.0,86.0,59.0,2304,2880,5074.0,0.03732638888888889,0.02048611111111111,0.000764672550154321,1.4576271186440677,0.3168402777777778,0.24253472222222222,small
6025,3336,1,Aortic enlargement,911.0,536.0,486.0,471.0,1952,2272,228906.0,0.2489754098360656,0.207306338028169,0.05161418047217733,1.0318471337579618,0.5911885245901639,0.339568661971831,medium
6051,3336,1,Aortic enlargement,943.0,527.0,423.0,394.0,1952,2272,166662.0,0.21670081967213115,0.17341549295774647,0.03757927946779035,1.0736040609137056,0.5914446721311475,0.31866197183098594,medium
11358,3336,1,Aortic enlargement,988.0,543.0,375.0,351.0,1952,2272,131625.0,0.19211065573770492,0.1544894366197183,0.02967906697356269,1.0683760683760684,0.602202868852459,0.31624119718309857,medium
15676,3336,4,Cardiomegaly,679.0,1211.0,994.0,210.0,1952,2272,208740.0,0.5092213114754098,0.09242957746478873,0.0470671106557377,4.733333333333333,0.6024590163934426,0.579225352112676,medium
31920,3336,4,Cardiomegaly,693.0,1099.0,1000.0,248.0,1952,2272,248000.0,0.5122950819672131,0.10915492957746478,0.0559195335950127,4.032258064516129,0.6111680327868853,0.5382922535211268,medium
32364,3336,4,Cardiomegaly,678.0,1146.0,999.0,374.0,1952,2272,373626.0,0.5117827868852459,0.16461267605633803,0.08424593410875086,2.671122994652406,0.6032274590163934,0.5867077464788732,medium
6992,3337,9,Nodule/Mass,1911.0,2004.0,161.0,121.0,2447,3083,19481.0,0.06579485083776053,0.039247486214725916,0.002582282501254954,1.3305785123966942,0.8138536984062117,0.6696399610768732,small
8666,3337,10,Other lesion,953.0,935.0,219.0,405.0,2447,3083,88695.0,0.0894973436861463,0.1313655530327603,0.011756868048293626,0.5407407407407407,0.43420514916223946,0.36895880635744405,medium
10814,3337,8,Lung Opacity,844.0,864.0,343.0,830.0,2447,3083,284690.0,0.14017163874131588,0.26921829386960755,0.037736769430844044,0.41325301204819276,0.414997956681651,0.41485566007135904,medium
12377,3337,14,Pulmonary fibrosis,1772.0,1465.0,326.0,297.0,2447,3083,96822.0,0.13322435635472007,0.09633473889069089,0.012834133583312313,1.0976430976430978,0.7907642010625255,0.523353876094713,medium
13331,3337,9,Nodule/Mass,736.0,2047.0,150.0,147.0,2447,3083,22050.0,0.06129955046996322,0.04768083036003892,0.0029228134671049604,1.0204081632653061,0.33142623620760114,0.6878040869283166,small
13896,3337,14,Pulmonary fibrosis,2052.0,2033.0,136.0,148.0,2447,3083,20128.0,0.05557825909276665,0.04800518975024327,0.0026680448737364465,0.918918918918919,0.8663669799754802,0.6834252351605579,small
15216,3337,12,Pleural thickening,658.0,463.0,357.0,75.0,2447,3083,26775.0,0.14589293011851245,0.02432695426532598,0.0035491306386274523,4.76,0.3418471597874949,0.16234187479727538,small
15280,3337,9,Nodule/Mass,1907.0,1996.0,162.0,116.0,2447,3083,18792.0,0.06620351450756028,0.03762568926370419,0.002490952865026595,1.396551724137931,0.8124233755619126,0.6662341874797275,small
18521,3337,9,Nodule/Mass,448.0,1980.0,131.0,102.0,2447,3083,13362.0,0.05353494074376788,0.03308465780084333,0.0017711851948959856,1.2843137254901962,0.20984879444217408,0.6587739215050276,small
18967,3337,6,ILD,203.0,1381.0,738.0,949.0,2447,3083,700362.0,0.30159378831221906,0.3078170613039247,0.09283571362578523,0.7776606954689147,0.23375561912545975,0.6018488485241648,medium
20079,3337,8,Lung Opacity,144.0,586.0,965.0,1817.0,2447,3083,1753405.0,0.3943604413567634,0.5893610120012974,0.23242066881130038,0.531095211887727,0.2560277891295464,0.48475510866039573,large
22163,3337,14,Pulmonary fibrosis,2057.0,2055.0,160.0,124.0,2447,3083,19840.0,0.06538618716796077,0.040220564385338956,0.0026298693509007897,1.2903225806451613,0.873314262362076,0.6866688290626014,small
22577,3337,14,Pulmonary fibrosis,1665.0,1499.0,433.0,447.0,2447,3083,193551.0,0.17695136902329384,0.14498864742134285,0.025655939654042278,0.9686800894854586,0.7689006947282386,0.5587090496269868,medium
23992,3337,8,Lung Opacity,203.0,1381.0,738.0,949.0,2447,3083,700362.0,0.30159378831221906,0.3078170613039247,0.09283571362578523,0.7776606954689147,0.23375561912545975,0.6018488485241648,medium
25511,3337,9,Nodule/Mass,844.0,864.0,343.0,830.0,2447,3083,284690.0,0.14017163874131588,0.26921829386960755,0.037736769430844044,0.41325301204819276,0.414997956681651,0.41485566007135904,medium
26080,3337,9,Nodule/Mass,1906.0,1984.0,180.0,161.0,2447,3083,28980.0,0.07355946056395586,0.05222186182289977,0.0038414119853379483,1.1180124223602483,0.8156926849203106,0.6696399610768732,small
26966,3337,9,Nodule/Mass,424.0,1607.0,106.0,89.0,2447,3083,9434.0,0.04331834899877401,0.028867985728186833,0.0012505134806652244,1.1910112359550562,0.19493257049448304,0.535679532922478,small
27402,3337,11,Pleural effusion,129.0,2384.0,723.0,325.0,2447,3083,234975.0,0.29546383326522274,0.10541680181641258,0.031146852355237557,2.2246153846153844,0.20044953003677973,0.8259811871553682,medium
28281,3337,9,Nodule/Mass,953.0,935.0,219.0,405.0,2447,3083,88695.0,0.0894973436861463,0.1313655530327603,0.011756868048293626,0.5407407407407407,0.43420514916223946,0.36895880635744405,medium
33990,3337,14,Pulmonary fibrosis,1722.0,1502.0,370.0,322.0,2447,3083,119140.0,0.15120555782590928,0.10444372364579954,0.01579247149527823,1.1490683229813665,0.7793216183081324,0.5394096659098281,medium
33992,3337,9,Nodule/Mass,429.0,1613.0,94.0,90.0,2447,3083,8460.0,0.03841438496117695,0.029192345118391177,0.0011214059832974133,1.0444444444444445,0.1945239068246833,0.5377878689588064,small
35667,3337,12,Pleural thickening,1682.0,462.0,293.0,111.0,2447,3083,32523.0,0.11973845525132816,0.03600389231268245,0.004311050448555766,2.6396396396396398,0.7472415202288517,0.16785598443074928,small
35919,3337,9,Nodule/Mass,710.0,1914.0,154.0,175.0,2447,3083,26950.0,0.06293420514916225,0.056762893285760625,0.003572327570906063,0.88,0.32161830813240705,0.6492053194939994,small
7990,3338,4,Cardiomegaly,640.0,1186.0,1003.0,338.0,2024,2216,339014.0,0.4955533596837945,0.15252707581227437,0.07558530486151739,2.967455621301775,0.5639822134387352,0.6114620938628159,medium
13459,3338,4,Cardiomegaly,650.0,1263.0,959.0,278.0,2024,2216,266602.0,0.47381422924901184,0.12545126353790614,0.05944059374152766,3.449640287769784,0.5580533596837944,0.6326714801444043,medium
16425,3338,1,Aortic enlargement,988.0,536.0,284.0,275.0,2024,2216,78100.0,0.14031620553359683,0.12409747292418773,0.017412886517030293,1.0327272727272727,0.558300395256917,0.3039259927797834,medium
22419,3338,1,Aortic enlargement,1040.0,546.0,229.0,255.0,2024,2216,58395.0,0.11314229249011858,0.11507220216606498,0.01301953275495498,0.8980392156862745,0.5704051383399209,0.3039259927797834,medium
26980,3338,1,Aortic enlargement,986.0,534.0,276.0,245.0,2024,2216,67620.0,0.13636363636363635,0.11055956678700361,0.015076304561864129,1.126530612244898,0.5553359683794467,0.29625451263537905,medium
27763,3338,4,Cardiomegaly,667.0,1144.0,953.0,322.0,2024,2216,306866.0,0.4708498023715415,0.14530685920577618,0.06841770594026912,2.959627329192547,0.5649703557312253,0.5888989169675091,medium
264,3339,12,Pleural thickening,1870.0,1725.0,240.0,313.0,2304,2880,75120.0,0.10416666666666667,0.10868055555555556,0.011320891203703705,0.7667731629392971,0.8637152777777778,0.6532986111111111,medium
428,3339,1,Aortic enlargement,1284.0,795.0,233.0,213.0,2304,2880,49629.0,0.10112847222222222,0.07395833333333333,0.007479293258101852,1.0938967136150235,0.6078559027777778,0.31302083333333336,small
7828,3339,12,Pleural thickening,235.0,1617.0,191.0,337.0,2304,2880,64367.0,0.08289930555555555,0.11701388888888889,0.009700370129243827,0.5667655786350149,0.14344618055555555,0.6199652777777778,small
12581,3339,12,Pleural thickening,626.0,481.0,341.0,111.0,2304,2880,37851.0,0.1480034722222222,0.03854166666666667,0.005704300491898148,3.0720720720720722,0.345703125,0.18628472222222223,small
18755,3339,12,Pleural thickening,630.0,499.0,321.0,118.0,2304,2880,37878.0,0.13932291666666666,0.04097222222222222,0.005708369502314815,2.7203389830508473,0.3430989583333333,0.19375,small
19032,3339,11,Pleural effusion,1859.0,1786.0,204.0,196.0,2304,2880,39984.0,0.08854166666666667,0.06805555555555555,0.0060257523148148145,1.0408163265306123,0.8511284722222222,0.6541666666666667,small
21657,3339,12,Pleural thickening,1859.0,1786.0,204.0,196.0,2304,2880,39984.0,0.08854166666666667,0.06805555555555555,0.0060257523148148145,1.0408163265306123,0.8511284722222222,0.6541666666666667,small
24172,3339,11,Pleural effusion,1870.0,1725.0,240.0,313.0,2304,2880,75120.0,0.10416666666666667,0.10868055555555556,0.011320891203703705,0.7667731629392971,0.8637152777777778,0.6532986111111111,medium
30440,3339,11,Pleural effusion,253.0,1630.0,362.0,440.0,2304,2880,159280.0,0.15711805555555555,0.1527777777777778,0.02400414737654321,0.8227272727272728,0.18836805555555555,0.6423611111111112,medium
33911,3339,1,Aortic enlargement,1272.0,794.0,235.0,381.0,2304,2880,89535.0,0.10199652777777778,0.13229166666666667,0.013493290653935185,0.6167979002624672,0.6030815972222222,0.34184027777777776,medium
35282,3339,11,Pleural effusion,235.0,1617.0,191.0,337.0,2304,2880,64367.0,0.08289930555555555,0.11701388888888889,0.009700370129243827,0.5667655786350149,0.14344618055555555,0.6199652777777778,small
12887,3340,1,Aortic enlargement,1004.0,919.0,203.0,204.0,2304,2880,41412.0,0.0881076388888889,0.07083333333333333,0.00624095775462963,0.9950980392156863,0.4798177083333333,0.3545138888888889,small
17248,3340,1,Aortic enlargement,978.0,920.0,242.0,395.0,2304,2880,95590.0,0.10503472222222222,0.1371527777777778,0.014405803915895061,0.6126582278481013,0.4769965277777778,0.3880208333333333,medium
22656,3340,4,Cardiomegaly,651.0,1493.0,938.0,361.0,2304,2880,338618.0,0.4071180555555556,0.12534722222222222,0.05103111738040123,2.598337950138504,0.4861111111111111,0.5810763888888889,medium
23242,3340,1,Aortic enlargement,997.0,925.0,211.0,252.0,2304,2880,53172.0,0.0915798611111111,0.0875,0.008013237847222222,0.8373015873015873,0.478515625,0.36493055555555554,small
29587,3340,4,Cardiomegaly,656.0,1548.0,996.0,315.0,2304,2880,313740.0,0.4322916666666667,0.109375,0.047281901041666664,3.1619047619047618,0.5008680555555556,0.5921875,medium
33132,3340,4,Cardiomegaly,661.0,1514.0,995.0,393.0,2304,2880,391035.0,0.4318576388888889,0.13645833333333332,0.058930573640046294,2.5318066157760812,0.5028211805555556,0.5939236111111111,medium
2282,3341,1,Aortic enlargement,1258.0,792.0,232.0,228.0,2492,2708,52896.0,0.09309791332263243,0.08419497784342689,0.007838376749468313,1.0175438596491229,0.5513643659711075,0.3345642540620384,small
4293,3341,1,Aortic enlargement,1270.0,788.0,222.0,306.0,2492,2708,67932.0,0.08908507223113965,0.11299852289512555,0.010066481574124347,0.7254901960784313,0.5541733547351525,0.34748892171344165,medium
9387,3341,9,Nodule/Mass,405.0,1427.0,49.0,59.0,2492,2708,2891.0,0.019662921348314606,0.021787296898079764,0.0004284019052993212,0.8305084745762712,0.17235152487961478,0.537850812407681,small
10158,3341,9,Nodule/Mass,403.0,1433.0,52.0,51.0,2492,2708,2652.0,0.02086677367576244,0.01883308714918759,0.0003929857671580075,1.0196078431372548,0.17215088282504012,0.5385893648449039,small
11837,3341,3,Calcification,396.0,1427.0,63.0,58.0,2492,2708,3654.0,0.025280898876404494,0.02141802067946824,0.0005414668149303769,1.0862068965517242,0.1715489566613162,0.5376661742983752,small
19043,3341,10,Other lesion,405.0,1427.0,49.0,59.0,2492,2708,2891.0,0.019662921348314606,0.021787296898079764,0.0004284019052993212,0.8305084745762712,0.17235152487961478,0.537850812407681,small
8231,3342,4,Cardiomegaly,883.0,1369.0,1153.0,402.0,2596,2628,463506.0,0.44414483821263484,0.15296803652968036,0.0679399638361793,2.8681592039800994,0.562211093990755,0.5974124809741248,medium
13891,3342,1,Aortic enlargement,1194.0,783.0,348.0,325.0,2596,2628,113100.0,0.13405238828967642,0.12366818873668188,0.01657801605561067,1.0707692307692307,0.5269645608628659,0.359779299847793,medium
15691,3342,4,Cardiomegaly,871.0,1505.0,1191.0,311.0,2596,2628,370401.0,0.45878274268104774,0.11834094368340943,0.054292782714537996,3.829581993569132,0.5649075500770416,0.6318493150684932,medium
23132,3342,1,Aortic enlargement,1277.0,797.0,247.0,357.0,2596,2628,88179.0,0.09514637904468413,0.1358447488584475,0.012925135966115766,0.6918767507002801,0.5394838212634823,0.3711948249619482,medium
26749,3342,1,Aortic enlargement,1227.0,796.0,297.0,327.0,2596,2628,97119.0,0.11440677966101695,0.12442922374429223,0.014235546784304621,0.908256880733945,0.5298536209553159,0.3651065449010654,medium
28681,3342,4,Cardiomegaly,875.0,1567.0,1155.0,237.0,2596,2628,273735.0,0.4449152542372881,0.09018264840182648,0.0401236359414906,4.8734177215189876,0.5595146379044684,0.6413622526636226,medium
2164,3343,12,Pleural thickening,1308.0,120.0,248.0,84.0,2304,2880,20832.0,0.1076388888888889,0.029166666666666667,0.0031394675925925926,2.9523809523809526,0.6215277777777778,0.05625,small
4732,3343,11,Pleural effusion,297.0,1765.0,90.0,293.0,2304,2880,26370.0,0.0390625,0.10173611111111111,0.003974066840277778,0.30716723549488056,0.1484375,0.6637152777777777,small
5367,3343,12,Pleural thickening,1275.0,48.0,396.0,142.0,2304,2880,56232.0,0.171875,0.049305555555555554,0.00847439236111111,2.788732394366197,0.6393229166666666,0.04131944444444444,small
12855,3343,14,Pulmonary fibrosis,802.0,164.0,140.0,156.0,2304,2880,21840.0,0.06076388888888889,0.05416666666666667,0.0032913773148148147,0.8974358974358975,0.3784722222222222,0.08402777777777778,small
13661,3343,12,Pleural thickening,1320.0,68.0,339.0,141.0,2304,2880,47799.0,0.14713541666666666,0.04895833333333333,0.007203504774305556,2.404255319148936,0.646484375,0.04809027777777778,small
16261,3343,12,Pleural thickening,631.0,66.0,277.0,111.0,2304,2880,30747.0,0.12022569444444445,0.03854166666666667,0.004633698640046297,2.4954954954954953,0.333984375,0.0421875,small
16975,3343,12,Pleural thickening,583.0,59.0,379.0,122.0,2304,2880,46238.0,0.1644965277777778,0.04236111111111111,0.00696825569058642,3.1065573770491803,0.3352864583333333,0.041666666666666664,small
20557,3343,12,Pleural thickening,599.0,60.0,348.0,139.0,2304,2880,48372.0,0.15104166666666666,0.04826388888888889,0.007289858217592593,2.5035971223021583,0.3355034722222222,0.04496527777777778,small
28538,3343,12,Pleural thickening,324.0,1830.0,129.0,199.0,2304,2880,25671.0,0.055989583333333336,0.06909722222222223,0.003868724681712963,0.6482412060301508,0.16861979166666666,0.6699652777777778,small
32790,3343,12,Pleural thickening,320.0,1853.0,91.0,161.0,2304,2880,14651.0,0.039496527777777776,0.05590277777777778,0.002207965615354938,0.5652173913043478,0.1586371527777778,0.6713541666666667,small
35336,3343,12,Pleural thickening,297.0,1765.0,90.0,293.0,2304,2880,26370.0,0.0390625,0.10173611111111111,0.003974066840277778,0.30716723549488056,0.1484375,0.6637152777777777,small
35431,3343,14,Pulmonary fibrosis,349.0,1702.0,107.0,234.0,2304,2880,25038.0,0.046440972222222224,0.08125,0.0037733289930555556,0.45726495726495725,0.17469618055555555,0.6315972222222223,small
6203,3344,14,Pulmonary fibrosis,755.0,1257.0,518.0,543.0,3072,3072,281274.0,0.16861979166666666,0.1767578125,0.02980486551920573,0.9539594843462247,0.330078125,0.49755859375,medium
12040,3344,7,Infiltration,755.0,1257.0,518.0,543.0,3072,3072,281274.0,0.16861979166666666,0.1767578125,0.02980486551920573,0.9539594843462247,0.330078125,0.49755859375,medium
13481,3344,12,Pleural thickening,1083.0,234.0,278.0,59.0,3072,3072,16402.0,0.09049479166666667,0.019205729166666668,0.0017380184597439235,4.711864406779661,0.3977864583333333,0.08577473958333333,small
18657,3344,5,Consolidation,755.0,1257.0,518.0,543.0,3072,3072,281274.0,0.16861979166666666,0.1767578125,0.02980486551920573,0.9539594843462247,0.330078125,0.49755859375,medium
21262,3344,8,Lung Opacity,2137.0,1471.0,317.0,394.0,3072,3072,124898.0,0.10319010416666667,0.12825520833333334,0.0132346683078342,0.8045685279187818,0.7472330729166666,0.54296875,medium
24276,3344,12,Pleural thickening,1111.0,228.0,233.0,50.0,3072,3072,11650.0,0.07584635416666667,0.016276041666666668,0.0012344784206814235,4.66,0.3995768229166667,0.08235677083333333,small
26064,3344,8,Lung Opacity,777.0,1231.0,525.0,602.0,3072,3072,316050.0,0.1708984375,0.19596354166666666,0.03348986307779948,0.872093023255814,0.33837890625,0.4986979166666667,medium
1969,3345,10,Other lesion,1081.0,1305.0,825.0,455.0,2304,2880,375375.0,0.3580729166666667,0.1579861111111111,0.05657054759837963,1.8131868131868132,0.6482204861111112,0.5321180555555556,medium
3964,3345,11,Pleural effusion,1755.0,1256.0,137.0,199.0,2304,2880,27263.0,0.05946180555555555,0.06909722222222223,0.00410864559220679,0.6884422110552764,0.7914496527777778,0.47065972222222224,small
4848,3345,4,Cardiomegaly,582.0,1238.0,990.0,389.0,2304,2880,385110.0,0.4296875,0.13506944444444444,0.058037651909722224,2.544987146529563,0.4674479166666667,0.4973958333333333,medium
5170,3345,1,Aortic enlargement,946.0,624.0,370.0,376.0,2304,2880,139120.0,0.1605902777777778,0.13055555555555556,0.020965952932098766,0.9840425531914894,0.4908854166666667,0.28194444444444444,medium
14650,3345,1,Aortic enlargement,1093.0,651.0,241.0,327.0,2304,2880,78807.0,0.10460069444444445,0.11354166666666667,0.011876537181712964,0.7370030581039755,0.5266927083333334,0.2828125,medium
19277,3345,12,Pleural thickening,1551.0,1236.0,341.0,210.0,2304,2880,71610.0,0.1480034722222222,0.07291666666666667,0.010791919849537037,1.6238095238095238,0.7471788194444444,0.465625,medium
26372,3345,12,Pleural thickening,1755.0,1256.0,137.0,199.0,2304,2880,27263.0,0.05946180555555555,0.06909722222222223,0.00410864559220679,0.6884422110552764,0.7914496527777778,0.47065972222222224,small
28484,3345,10,Other lesion,1122.0,1273.0,819.0,553.0,2304,2880,452907.0,0.35546875,0.1920138888888889,0.06825493706597222,1.481012658227848,0.6647135416666666,0.5380208333333333,medium
32459,3345,11,Pleural effusion,1551.0,1236.0,341.0,210.0,2304,2880,71610.0,0.1480034722222222,0.07291666666666667,0.010791919849537037,1.6238095238095238,0.7471788194444444,0.465625,medium
32940,3345,1,Aortic enlargement,1059.0,633.0,269.0,273.0,2304,2880,73437.0,0.11675347222222222,0.09479166666666666,0.011067256221064815,0.9853479853479854,0.5180121527777778,0.2671875,medium
3294,3347,9,Nodule/Mass,1302.0,1231.0,286.0,206.0,3000,3000,58916.0,0.09533333333333334,0.06866666666666667,0.006546222222222222,1.3883495145631068,0.4816666666666667,0.44466666666666665,small
5738,3347,1,Aortic enlargement,1769.0,836.0,458.0,313.0,3000,3000,143354.0,0.15266666666666667,0.10433333333333333,0.015928222222222222,1.463258785942492,0.666,0.3308333333333333,medium
14861,3347,14,Pulmonary fibrosis,2377.0,1556.0,299.0,267.0,3000,3000,79833.0,0.09966666666666667,0.089,0.008870333333333333,1.1198501872659177,0.8421666666666666,0.5631666666666667,small
